solver,grid_ix,grid_iy,initial_x,initial_y,time,component,value,flowstar_lo,flowstar_hi,contained,signed_slack
scipy_solve_ivp_DOP853,3,0,1.2124999999999999,2.3500000000000001,3.9700000000000002,x,-2.0067246946332182,-2.0120453511878109,-2.0034332393764056,True,0.0032914552568126254
scipy_solve_ivp_DOP853,3,0,1.2124999999999999,2.3500000000000001,3.9700000000000002,y,0.037659275481042746,-0.073363797734292177,0.050730988741166307,True,0.01307171326012356
scipy_solve_ivp_DOP853,3,0,1.2124999999999999,2.3500000000000001,4.7400000000000002,x,-1.6691684456343301,-1.7070195623009676,-1.6660536401302644,True,0.0031148055040657319
scipy_solve_ivp_DOP853,3,0,1.2124999999999999,2.3500000000000001,4.7400000000000002,y,0.67591675525346806,0.65115524795128565,0.6774278488867459,True,0.001511093633277838
scipy_solve_ivp_DOP853,3,0,1.2124999999999999,2.3500000000000001,6.3200000000000003,x,0.47124160911373747,0.32935059414903739,0.48242614977279946,True,0.011184540659061992
scipy_solve_ivp_DOP853,3,0,1.2124999999999999,2.3500000000000001,6.3200000000000003,y,2.5635436095677284,2.46007918255104,2.5823748105380391,True,0.018831200970310658
scipy_solve_ivp_DOP853,3,1,1.2124999999999999,2.3625000000000003,3.9700000000000002,x,-2.0070176078509956,-2.0120453511878109,-2.0034332393764056,True,0.0035843684745899829
scipy_solve_ivp_DOP853,3,1,1.2124999999999999,2.3625000000000003,3.9700000000000002,y,0.028668736513089606,-0.073363797734292177,0.050730988741166307,True,0.022062252228076701
scipy_solve_ivp_DOP853,3,1,1.2124999999999999,2.3625000000000003,4.7400000000000002,x,-1.6724969026608667,-1.7070195623009676,-1.6660536401302644,True,0.006443262530602345
scipy_solve_ivp_DOP853,3,1,1.2124999999999999,2.3625000000000003,4.7400000000000002,y,0.6736938164910391,0.65115524795128565,0.6774278488867459,True,0.0037340323957067989
scipy_solve_ivp_DOP853,3,1,1.2124999999999999,2.3625000000000003,6.3200000000000003,x,0.45870053602320437,0.32935059414903739,0.48242614977279946,True,0.023725613749595087
scipy_solve_ivp_DOP853,3,1,1.2124999999999999,2.3625000000000003,6.3200000000000003,y,2.5560048990592921,2.46007918255104,2.5823748105380391,True,0.02636991147874701
scipy_solve_ivp_DOP853,3,2,1.2124999999999999,2.375,3.9700000000000002,x,-2.0072648706195011,-2.0120453511878109,-2.0034332393764056,True,0.0038316312430954902
scipy_solve_ivp_DOP853,3,2,1.2124999999999999,2.375,3.9700000000000002,y,0.019553895312499132,-0.073363797734292177,0.050730988741166307,True,0.031177093428667174
scipy_solve_ivp_DOP853,3,2,1.2124999999999999,2.375,4.7400000000000002,x,-1.675809285207623,-1.7070195623009676,-1.6660536401302644,True,0.009755645077358599
scipy_solve_ivp_DOP853,3,2,1.2124999999999999,2.375,4.7400000000000002,y,0.67147469410427152,0.65115524795128565,0.6774278488867459,True,0.0059531547824743791
scipy_solve_ivp_DOP853,3,2,1.2124999999999999,2.375,6.3200000000000003,x,0.44621532233359051,0.32935059414903739,0.48242614977279946,True,0.036210827439208948
scipy_solve_ivp_DOP853,3,2,1.2124999999999999,2.375,6.3200000000000003,y,2.548301760751043,2.46007918255104,2.5823748105380391,True,0.034073049786996101
scipy_solve_ivp_DOP853,3,3,1.2124999999999999,2.3875000000000002,3.9700000000000002,x,-2.0074660093147596,-2.0120453511878109,-2.0034332393764056,True,0.0040327699383539972
scipy_solve_ivp_DOP853,3,3,1.2124999999999999,2.3875000000000002,3.9700000000000002,y,0.010313152404370113,-0.073363797734292177,0.050730988741166307,True,0.040417836336796194
scipy_solve_ivp_DOP853,3,3,1.2124999999999999,2.3875000000000002,4.7400000000000002,x,-1.6791057329828067,-1.7070195623009676,-1.6660536401302644,True,0.013052092852542385
scipy_solve_ivp_DOP853,3,3,1.2124999999999999,2.3875000000000002,4.7400000000000002,y,0.66925909576492615,0.65115524795128565,0.6774278488867459,True,0.0081687531218197496
scipy_solve_ivp_DOP853,3,3,1.2124999999999999,2.3875000000000002,6.3200000000000003,x,0.43378632168243486,0.32935059414903739,0.48242614977279946,True,0.048639828090364601
scipy_solve_ivp_DOP853,3,3,1.2124999999999999,2.3875000000000002,6.3200000000000003,y,2.5404407852193147,2.46007918255104,2.5823748105380391,True,0.041934025318724366
scipy_solve_ivp_DOP853,3,4,1.2124999999999999,2.4000000000000004,3.9700000000000002,x,-2.0076205416573529,-2.0120453511878109,-2.0034332393764056,True,0.0041873022809473248
scipy_solve_ivp_DOP853,3,4,1.2124999999999999,2.4000000000000004,3.9700000000000002,y,0.00094491310282253382,-0.073363797734292177,0.050730988741166307,True,0.049786075638343773
scipy_solve_ivp_DOP853,3,4,1.2124999999999999,2.4000000000000004,4.7400000000000002,x,-1.6823863813247335,-1.7070195623009676,-1.6660536401302644,True,0.016332741194469147
scipy_solve_ivp_DOP853,3,4,1.2124999999999999,2.4000000000000004,4.7400000000000002,y,0.66704673039112261,0.65115524795128565,0.6774278488867459,True,0.010381118495623287
scipy_solve_ivp_DOP853,3,4,1.2124999999999999,2.4000000000000004,6.3200000000000003,x,0.42141386279339632,0.32935059414903739,0.48242614977279946,True,0.061012286979403141
scipy_solve_ivp_DOP853,3,4,1.2124999999999999,2.4000000000000004,6.3200000000000003,y,2.5324284394699821,2.46007918255104,2.5823748105380391,True,0.049946371068056994
scipy_solve_ivp_DOP853,3,5,1.2124999999999999,2.4125000000000001,3.9700000000000002,x,-2.0077279767974399,-2.0120453511878109,-2.0034332393764056,True,0.0042947374210342559
scipy_solve_ivp_DOP853,3,5,1.2124999999999999,2.4125000000000001,3.9700000000000002,y,-0.0085524114090156644,-0.073363797734292177,0.050730988741166307,True,0.059283400150181971
scipy_solve_ivp_DOP853,3,5,1.2124999999999999,2.4125000000000001,4.7400000000000002,x,-1.6856513612849051,-1.7070195623009676,-1.6660536401302644,True,0.019597721154640757
scipy_solve_ivp_DOP853,3,5,1.2124999999999999,2.4125000000000001,4.7400000000000002,y,0.66483730801776686,0.65115524795128565,0.6774278488867459,True,0.012590540868979039
scipy_solve_ivp_DOP853,3,5,1.2124999999999999,2.4125000000000001,6.3200000000000003,x,0.40909825013806111,0.32935059414903739,0.48242614977279946,True,0.073327899634738347
scipy_solve_ivp_DOP853,3,5,1.2124999999999999,2.4125000000000001,6.3200000000000003,y,2.5242710662188856,2.46007918255104,2.5823748105380391,True,0.058103744319153439
scipy_solve_ivp_DOP853,3,6,1.2124999999999999,2.4250000000000003,3.9700000000000002,x,-2.0077878154041429,-2.0120453511878109,-2.0034332393764056,True,0.0042575357836680539
scipy_solve_ivp_DOP853,3,6,1.2124999999999999,2.4250000000000003,3.9700000000000002,y,-0.018180402954502177,-0.073363797734292177,0.050730988741166307,True,0.05518339477979
scipy_solve_ivp_DOP853,3,6,1.2124999999999999,2.4250000000000003,4.7400000000000002,x,-1.6889007997092647,-1.7070195623009676,-1.6660536401302644,True,0.018118762591702975
scipy_solve_ivp_DOP853,3,6,1.2124999999999999,2.4250000000000003,4.7400000000000002,y,0.66263053966971364,0.65115524795128565,0.6774278488867459,True,0.011475291718427982
scipy_solve_ivp_DOP853,3,6,1.2124999999999999,2.4250000000000003,6.3200000000000003,x,0.39683976458828862,0.32935059414903739,0.48242614977279946,True,0.067489170439251234
scipy_solve_ivp_DOP853,3,6,1.2124999999999999,2.4250000000000003,6.3200000000000003,y,2.5159748833558608,2.46007918255104,2.5823748105380391,True,0.055895700804820869
scipy_solve_ivp_DOP853,3,7,1.2124999999999999,2.4375,3.9700000000000002,x,-2.0077995497591283,-2.0120453511878109,-2.0034332393764056,True,0.0042458014286825829
scipy_solve_ivp_DOP853,3,7,1.2124999999999999,2.4375,3.9700000000000002,y,-0.027940635194155159,-0.073363797734292177,0.050730988741166307,True,0.045423162540137021
scipy_solve_ivp_DOP853,3,7,1.2124999999999999,2.4375,4.7400000000000002,x,-1.6921348193158925,-1.7070195623009676,-1.6660536401302644,True,0.014884742985075139
scipy_solve_ivp_DOP853,3,7,1.2124999999999999,2.4375,4.7400000000000002,y,0.66042613723496657,0.65115524795128565,0.6774278488867459,True,0.0092708892836809165
scipy_solve_ivp_DOP853,3,7,1.2124999999999999,2.4375,6.3200000000000003,x,0.38463866406004349,0.32935059414903739,0.48242614977279946,True,0.055288069911006099
scipy_solve_ivp_DOP853,3,7,1.2124999999999999,2.4375,6.3200000000000003,y,2.5075459835841776,2.46007918255104,2.5823748105380391,True,0.047466801033137607
scipy_solve_ivp_DOP853,3,8,1.2124999999999999,2.4500000000000002,3.9700000000000002,x,-2.00776266385492,-2.0120453511878109,-2.0034332393764056,True,0.0042826873328909443
scipy_solve_ivp_DOP853,3,8,1.2124999999999999,2.4500000000000002,3.9700000000000002,y,-0.037834672410321499,-0.073363797734292177,0.050730988741166307,True,0.035529125323970678
scipy_solve_ivp_DOP853,3,8,1.2124999999999999,2.4500000000000002,4.7400000000000002,x,-1.6953535387719967,-1.7070195623009676,-1.6660536401302644,True,0.011666023528970948
scipy_solve_ivp_DOP853,3,8,1.2124999999999999,2.4500000000000002,4.7400000000000002,y,0.65822381334306046,0.65115524795128565,0.6774278488867459,True,0.0070685653917748059
scipy_solve_ivp_DOP853,3,8,1.2124999999999999,2.4500000000000002,6.3200000000000003,x,0.37249518414789135,0.32935059414903739,0.48242614977279946,True,0.043144589998853955
scipy_solve_ivp_DOP853,3,8,1.2124999999999999,2.4500000000000002,6.3200000000000003,y,2.4989903342260154,2.46007918255104,2.5823748105380391,True,0.038911151674975386
scipy_solve_ivp_DOP853,4,0,1.25,2.3500000000000001,3.9700000000000002,x,-2.0070934691896061,-2.0120453511878109,-2.0034332393764056,True,0.0036602298132004663
scipy_solve_ivp_DOP853,4,0,1.25,2.3500000000000001,3.9700000000000002,y,0.03989599571981383,-0.073363797734292177,0.050730988741166307,True,0.010834993021352476
scipy_solve_ivp_DOP853,4,0,1.25,2.3500000000000001,4.7400000000000002,x,-1.6688129623438306,-1.7070195623009676,-1.6660536401302644,True,0.0027593222135662288
scipy_solve_ivp_DOP853,4,0,1.25,2.3500000000000001,4.7400000000000002,y,0.67632497385028378,0.65115524795128565,0.6774278488867459,True,0.0011028750364621143
scipy_solve_ivp_DOP853,4,0,1.25,2.3500000000000001,6.3200000000000003,x,0.47284662188336501,0.32935059414903739,0.48242614977279946,True,0.0095795278894344471
scipy_solve_ivp_DOP853,4,0,1.25,2.3500000000000001,6.3200000000000003,y,2.5645345142513625,2.46007918255104,2.5823748105380391,True,0.017840296286676605
scipy_solve_ivp_DOP853,4,1,1.25,2.3625000000000003,3.9700000000000002,x,-2.007388265023144,-2.0120453511878109,-2.0034332393764056,True,0.0039550256467384415
scipy_solve_ivp_DOP853,4,1,1.25,2.3625000000000003,3.9700000000000002,y,0.030871440090785775,-0.073363797734292177,0.050730988741166307,True,0.019859548650380532
scipy_solve_ivp_DOP853,4,1,1.25,2.3625000000000003,4.7400000000000002,x,-1.6721557569482774,-1.7070195623009676,-1.6660536401302644,True,0.0061021168180130925
scipy_solve_ivp_DOP853,4,1,1.25,2.3625000000000003,4.7400000000000002,y,0.67409087159832937,0.65115524795128565,0.6774278488867459,True,0.0033369772884165316
scipy_solve_ivp_DOP853,4,1,1.25,2.3625000000000003,6.3200000000000003,x,0.4602474919827535,0.32935059414903739,0.48242614977279946,True,0.022178657790045964
scipy_solve_ivp_DOP853,4,1,1.25,2.3625000000000003,6.3200000000000003,y,2.5569852710647996,2.46007918255104,2.5823748105380391,True,0.02538953947323952
scipy_solve_ivp_DOP853,4,2,1.25,2.375,3.9700000000000002,x,-2.0076371484470554,-2.0120453511878109,-2.0034332393764056,True,0.004203909070649825
scipy_solve_ivp_DOP853,4,2,1.25,2.375,3.9700000000000002,y,0.021721571121520095,-0.073363797734292177,0.050730988741166307,True,0.029009417619646212
scipy_solve_ivp_DOP853,4,2,1.25,2.375,4.7400000000000002,x,-1.6754824351292084,-1.7070195623009676,-1.6660536401302644,True,0.0094287949989440012
scipy_solve_ivp_DOP853,4,2,1.25,2.375,4.7400000000000002,y,0.67186061566498478,0.65115524795128565,0.6774278488867459,True,0.0055672332217611142
scipy_solve_ivp_DOP853,4,2,1.25,2.375,6.3200000000000003,x,0.44770431367544455,0.32935059414903739,0.48242614977279946,True,0.034721836097354908
scipy_solve_ivp_DOP853,4,2,1.25,2.375,6.3200000000000003,y,2.549269259387545,2.46007918255104,2.5823748105380391,True,0.033105551150494072
scipy_solve_ivp_DOP853,4,3,1.25,2.3875000000000002,3.9700000000000002,x,-2.007839636875131,-2.0120453511878109,-2.0034332393764056,True,0.004205714312679909
scipy_solve_ivp_DOP853,4,3,1.25,2.3875000000000002,3.9700000000000002,y,0.01244477560599648,-0.073363797734292177,0.050730988741166307,True,0.038286213135169826
scipy_solve_ivp_DOP853,4,3,1.25,2.3875000000000002,4.7400000000000002,x,-1.6787931318836167,-1.7070195623009676,-1.6660536401302644,True,0.012739491753352317
scipy_solve_ivp_DOP853,4,3,1.25,2.3875000000000002,4.7400000000000002,y,0.66963391368766556,0.65115524795128565,0.6774278488867459,True,0.0077939351990803374
scipy_solve_ivp_DOP853,4,3,1.25,2.3875000000000002,6.3200000000000003,x,0.43521747245826448,0.32935059414903739,0.48242614977279946,True,0.047208677314534986
scipy_solve_ivp_DOP853,4,3,1.25,2.3875000000000002,6.3200000000000003,y,2.5413931659036066,2.46007918255104,2.5823748105380391,True,0.040981644634432435
scipy_solve_ivp_DOP853,4,4,1.25,2.4000000000000004,3.9700000000000002,x,-2.0079952391492615,-2.0120453511878109,-2.0034332393764056,True,0.004050112038549436
scipy_solve_ivp_DOP853,4,4,1.25,2.4000000000000004,3.9700000000000002,y,0.0030394452403407247,-0.073363797734292177,0.050730988741166307,True,0.047691543500825578
scipy_solve_ivp_DOP853,4,4,1.25,2.4000000000000004,4.7400000000000002,x,-1.6820879780292226,-1.7070195623009676,-1.6660536401302644,True,0.016034337898958251
scipy_solve_ivp_DOP853,4,4,1.25,2.4000000000000004,4.7400000000000002,y,0.66741047442375223,0.65115524795128565,0.6774278488867459,True,0.010017374462993667
scipy_solve_ivp_DOP853,4,4,1.25,2.4000000000000004,6.3200000000000003,x,0.42278732757380533,0.32935059414903739,0.48242614977279946,True,0.059638822198994135
scipy_solve_ivp_DOP853,4,4,1.25,2.4000000000000004,6.3200000000000003,y,2.5333635534319452,2.46007918255104,2.5823748105380391,True,0.049011257106093886
scipy_solve_ivp_DOP853,4,5,1.25,2.4125000000000001,3.9700000000000002,x,-2.0081034556216206,-2.0120453511878109,-2.0034332393764056,True,0.0039418955661902899
scipy_solve_ivp_DOP853,4,5,1.25,2.4125000000000001,3.9700000000000002,y,-0.0064960222732038213,-0.073363797734292177,0.050730988741166307,True,0.057227011014370124
scipy_solve_ivp_DOP853,4,5,1.25,2.4125000000000001,4.7400000000000002,x,-1.685367100280188,-1.7070195623009676,-1.6660536401302644,True,0.019313460149923634
scipy_solve_ivp_DOP853,4,5,1.25,2.4125000000000001,4.7400000000000002,y,0.66519000762419156,0.65115524795128565,0.6774278488867459,True,0.012237841262554339
scipy_solve_ivp_DOP853,4,5,1.25,2.4125000000000001,6.3200000000000003,x,0.41041421269584977,0.32935059414903739,0.48242614977279946,True,0.072011937076949695
scipy_solve_ivp_DOP853,4,5,1.25,2.4125000000000001,6.3200000000000003,y,2.5251868600085632,2.46007918255104,2.5823748105380391,True,0.057187950529475895
scipy_solve_ivp_DOP853,4,6,1.25,2.4250000000000003,3.9700000000000002,x,-2.0081637782412258,-2.0120453511878109,-2.0034332393764056,True,0.0038815729465850879
scipy_solve_ivp_DOP853,4,6,1.25,2.4250000000000003,3.9700000000000002,y,-0.016163222077258704,-0.073363797734292177,0.050730988741166307,True,0.057200575657033473
scipy_solve_ivp_DOP853,4,6,1.25,2.4250000000000003,4.7400000000000002,x,-1.6886306213215214,-1.7070195623009676,-1.6660536401302644,True,0.018388940979446211
scipy_solve_ivp_DOP853,4,6,1.25,2.4250000000000003,4.7400000000000002,y,0.66297222391082378,0.65115524795128565,0.6774278488867459,True,0.011816975959538123
scipy_solve_ivp_DOP853,4,6,1.25,2.4250000000000003,6.3200000000000003,x,0.39809843660709343,0.32935059414903739,0.48242614977279946,True,0.068747842458056041
scipy_solve_ivp_DOP853,4,6,1.25,2.4250000000000003,6.3200000000000003,y,2.5168693981667132,2.46007918255104,2.5823748105380391,True,0.056790215615673212
scipy_solve_ivp_DOP853,4,7,1.25,2.4375,3.9700000000000002,x,-2.0081756906451891,-2.0120453511878109,-2.0034332393764056,True,0.0038696605426218333
scipy_solve_ivp_DOP853,4,7,1.25,2.4375,3.9700000000000002,y,-0.025963740964239035,-0.073363797734292177,0.050730988741166307,True,0.047400056770053142
scipy_solve_ivp_DOP853,4,7,1.25,2.4375,4.7400000000000002,x,-1.6918786598810596,-1.7070195623009676,-1.6660536401302644,True,0.015140902419908064
scipy_solve_ivp_DOP853,4,7,1.25,2.4375,4.7400000000000002,y,0.66075683465512725,0.65115524795128565,0.6774278488867459,True,0.0096015867038415914
scipy_solve_ivp_DOP853,4,7,1.25,2.4375,6.3200000000000003,x,0.38584028386864411,0.32935059414903739,0.48242614977279946,True,0.056489689719606717
scipy_solve_ivp_DOP853,4,7,1.25,2.4375,6.3200000000000003,y,2.5084173544061246,2.46007918255104,2.5823748105380391,True,0.0483381718550846
scipy_solve_ivp_DOP853,4,8,1.25,2.4500000000000002,3.9700000000000002,x,-2.0081386682549192,-2.0120453511878109,-2.0034332393764056,True,0.0039066829328917585
scipy_solve_ivp_DOP853,4,8,1.25,2.4500000000000002,3.9700000000000002,y,-0.035899156134658099,-0.073363797734292177,0.050730988741166307,True,0.037464641599634078
scipy_solve_ivp_DOP853,4,8,1.25,2.4500000000000002,4.7400000000000002,x,-1.6951113307990131,-1.7070195623009676,-1.6660536401302644,True,0.011908231501954525
scipy_solve_ivp_DOP853,4,8,1.25,2.4500000000000002,4.7400000000000002,y,0.65854355185762936,0.65115524795128565,0.6774278488867459,True,0.0073883039063437073
scipy_solve_ivp_DOP853,4,8,1.25,2.4500000000000002,6.3200000000000003,x,0.37364001548077969,0.32935059414903739,0.48242614977279946,True,0.044289421331742296
scipy_solve_ivp_DOP853,4,8,1.25,2.4500000000000002,6.3200000000000003,y,2.4998367888415598,2.46007918255104,2.5823748105380391,True,0.039757606290519831
scipy_solve_ivp_DOP853,5,0,1.2875000000000001,2.3500000000000001,3.9700000000000002,x,-2.0075367278610643,-2.0120453511878109,-2.0034332393764056,True,0.0041034884846586905
scipy_solve_ivp_DOP853,5,0,1.2875000000000001,2.3500000000000001,3.9700000000000002,y,0.038978972103840187,-0.073363797734292177,0.050730988741166307,True,0.01175201663732612
scipy_solve_ivp_DOP853,5,0,1.2875000000000001,2.3500000000000001,4.7400000000000002,x,-1.6695964967644701,-1.7070195623009676,-1.6660536401302644,True,0.0035428566342057266
scipy_solve_ivp_DOP853,5,0,1.2875000000000001,2.3500000000000001,4.7400000000000002,y,0.67595914537940827,0.65115524795128565,0.6774278488867459,True,0.001468703507337632
scipy_solve_ivp_DOP853,5,0,1.2875000000000001,2.3500000000000001,6.3200000000000003,x,0.47013793289112399,0.32935059414903739,0.48242614977279946,True,0.012288216881675473
scipy_solve_ivp_DOP853,5,0,1.2875000000000001,2.3500000000000001,6.3200000000000003,y,2.5629659438155383,2.46007918255104,2.5823748105380391,True,0.019408866722500751
scipy_solve_ivp_DOP853,5,1,1.2875000000000001,2.3625000000000003,3.9700000000000002,x,-2.0078181607648244,-2.0120453511878109,-2.0034332393764056,True,0.004227190422986471
scipy_solve_ivp_DOP853,5,1,1.2875000000000001,2.3625000000000003,3.9700000000000002,y,0.029880900814076215,-0.073363797734292177,0.050730988741166307,True,0.020850087927090092
scipy_solve_ivp_DOP853,5,1,1.2875000000000001,2.3625000000000003,4.7400000000000002,x,-1.6729474749218254,-1.7070195623009676,-1.6660536401302644,True,0.0068938347915610265
scipy_solve_ivp_DOP853,5,1,1.2875000000000001,2.3625000000000003,4.7400000000000002,y,0.6737158692501104,0.65115524795128565,0.6774278488867459,True,0.0037119796366354985
scipy_solve_ivp_DOP853,5,1,1.2875000000000001,2.3625000000000003,6.3200000000000003,x,0.45750257736555999,0.32935059414903739,0.48242614977279946,True,0.024923572407239469
scipy_solve_ivp_DOP853,5,1,1.2875000000000001,2.3625000000000003,6.3200000000000003,y,2.5553499303311749,2.46007918255104,2.5823748105380391,True,0.027024880206864221
scipy_solve_ivp_DOP853,5,2,1.2875000000000001,2.375,3.9700000000000002,x,-2.0080532677617513,-2.0120453511878109,-2.0034332393764056,True,0.0039920834260596116
scipy_solve_ivp_DOP853,5,2,1.2875000000000001,2.375,3.9700000000000002,y,0.020656012352662442,-0.073363797734292177,0.050730988741166307,True,0.030074976388503864
scipy_solve_ivp_DOP853,5,2,1.2875000000000001,2.375,4.7400000000000002,x,-1.6762823392439958,-1.7070195623009676,-1.6660536401302644,True,0.010228699113731476
scipy_solve_ivp_DOP853,5,2,1.2875000000000001,2.375,4.7400000000000002,y,0.67147636995773852,0.65115524795128565,0.6774278488867459,True,0.0059514789290073811
scipy_solve_ivp_DOP853,5,2,1.2875000000000001,2.375,6.3200000000000003,x,0.44492340362960503,0.32935059414903739,0.48242614977279946,True,0.037502746143194432
scipy_solve_ivp_DOP853,5,2,1.2875000000000001,2.375,6.3200000000000003,y,2.547567193701755,2.46007918255104,2.5823748105380391,True,0.034807616836284083
scipy_solve_ivp_DOP853,5,3,1.2875000000000001,2.3875000000000002,3.9700000000000002,x,-2.0082415549746906,-2.0120453511878109,-2.0034332393764056,True,0.0038037962131203251
scipy_solve_ivp_DOP853,5,3,1.2875000000000001,2.3875000000000002,3.9700000000000002,y,0.011302681764611321,-0.073363797734292177,0.050730988741166307,True,0.039428306976554986
scipy_solve_ivp_DOP853,5,3,1.2875000000000001,2.3875000000000002,4.7400000000000002,x,-1.6796012190400209,-1.7070195623009676,-1.6660536401302644,True,0.013547578909756552
scipy_solve_ivp_DOP853,5,3,1.2875000000000001,2.3875000000000002,4.7400000000000002,y,0.66924035540479199,0.65115524795128565,0.6774278488867459,True,0.0081874934819539114
scipy_solve_ivp_DOP853,5,3,1.2875000000000001,2.3875000000000002,6.3200000000000003,x,0.43240081789507173,0.32935059414903739,0.48242614977279946,True,0.05002533187772773
scipy_solve_ivp_DOP853,5,3,1.2875000000000001,2.3875000000000002,6.3200000000000003,y,2.5396244706899065,2.46007918255104,2.5823748105380391,True,0.04275033984813259
scipy_solve_ivp_DOP853,5,4,1.2875000000000001,2.4000000000000004,3.9700000000000002,x,-2.0083825200544068,-2.0120453511878109,-2.0034332393764056,True,0.0036628311334041541
scipy_solve_ivp_DOP853,5,4,1.2875000000000001,2.4000000000000004,3.9700000000000002,y,0.0018192894765684114,-0.073363797734292177,0.050730988741166307,True,0.048911699264597895
scipy_solve_ivp_DOP853,5,4,1.2875000000000001,2.4000000000000004,4.7400000000000002,x,-1.682904239636615,-1.7070195623009676,-1.6660536401302644,True,0.016850599506350594
scipy_solve_ivp_DOP853,5,4,1.2875000000000001,2.4000000000000004,4.7400000000000002,y,0.6670075344538533,0.65115524795128565,0.6774278488867459,True,0.010420314432892597
scipy_solve_ivp_DOP853,5,4,1.2875000000000001,2.4000000000000004,6.3200000000000003,x,0.41993519910141613,0.32935059414903739,0.48242614977279946,True,0.062490950671383327
scipy_solve_ivp_DOP853,5,4,1.2875000000000001,2.4000000000000004,6.3200000000000003,y,2.5315283735328022,2.46007918255104,2.5823748105380391,True,0.050846437005236833
scipy_solve_ivp_DOP853,5,5,1.2875000000000001,2.4125000000000001,3.9700000000000002,x,-2.0084756522606901,-2.0120453511878109,-2.0034332393764056,True,0.0035696989271207791
scipy_solve_ivp_DOP853,5,5,1.2875000000000001,2.4125000000000001,3.9700000000000002,y,-0.0077957775610329946,-0.073363797734292177,0.050730988741166307,True,0.058526766302199301
scipy_solve_ivp_DOP853,5,5,1.2875000000000001,2.4125000000000001,4.7400000000000002,x,-1.6861915224479154,-1.7070195623009676,-1.6660536401302644,True,0.020137882317651012
scipy_solve_ivp_DOP853,5,5,1.2875000000000001,2.4125000000000001,4.7400000000000002,y,0.66477761680792213,0.65115524795128565,0.6774278488867459,True,0.012650232078823764
scipy_solve_ivp_DOP853,5,5,1.2875000000000001,2.4125000000000001,6.3200000000000003,x,0.40752689962102662,0.32935059414903739,0.48242614977279946,True,0.074899250151772845
scipy_solve_ivp_DOP853,5,5,1.2875000000000001,2.4125000000000001,6.3200000000000003,y,2.5232853889066846,2.46007918255104,2.5823748105380391,True,0.059089421631354444
scipy_solve_ivp_DOP853,5,6,1.2875000000000001,2.4250000000000003,3.9700000000000002,x,-2.0085204325483046,-2.0120453511878109,-2.0034332393764056,True,0.0035249186395063248
scipy_solve_ivp_DOP853,5,6,1.2875000000000001,2.4250000000000003,3.9700000000000002,y,-0.017544124685875632,-0.073363797734292177,0.050730988741166307,True,0.055819673048416549
scipy_solve_ivp_DOP853,5,6,1.2875000000000001,2.4250000000000003,4.7400000000000002,x,-1.6894631850427579,-1.7070195623009676,-1.6660536401302644,True,0.017556377258209688
scipy_solve_ivp_DOP853,5,6,1.2875000000000001,2.4250000000000003,4.7400000000000002,y,0.66255031289103317,0.65115524795128565,0.6774278488867459,True,0.011395064939747512
scipy_solve_ivp_DOP853,5,6,1.2875000000000001,2.4250000000000003,6.3200000000000003,x,0.39517624595672551,0.32935059414903739,0.48242614977279946,True,0.065825651807688124
scipy_solve_ivp_DOP853,5,6,1.2875000000000001,2.4250000000000003,6.3200000000000003,y,2.5149018770992511,2.46007918255104,2.5823748105380391,True,0.054822694548211093
scipy_solve_ivp_DOP853,5,7,1.2875000000000001,2.4375,3.9700000000000002,x,-2.0085163336578189,-2.0120453511878109,-2.0034332393764056,True,0.0035290175299920179
scipy_solve_ivp_DOP853,5,7,1.2875000000000001,2.4375,3.9700000000000002,y,-0.027427348288498649,-0.073363797734292177,0.050730988741166307,True,0.045936449445793531
scipy_solve_ivp_DOP853,5,7,1.2875000000000001,2.4375,4.7400000000000002,x,-1.6927193412104355,-1.7070195623009676,-1.6660536401302644,True,0.014300221090532084
scipy_solve_ivp_DOP853,5,7,1.2875000000000001,2.4375,4.7400000000000002,y,0.66032533373176761,0.65115524795128565,0.6774278488867459,True,0.0091700857804819513
scipy_solve_ivp_DOP853,5,7,1.2875000000000001,2.4375,6.3200000000000003,x,0.38288353943227849,0.32935059414903739,0.48242614977279946,True,0.053532945283241096
scipy_solve_ivp_DOP853,5,7,1.2875000000000001,2.4375,6.3200000000000003,y,2.506384071381603,2.46007918255104,2.5823748105380391,True,0.046304888830563051
scipy_solve_ivp_DOP853,5,8,1.2875000000000001,2.4500000000000002,3.9700000000000002,x,-2.008462820211578,-2.0120453511878109,-2.0034332393764056,True,0.003582530976232956
scipy_solve_ivp_DOP853,5,8,1.2875000000000001,2.4500000000000002,3.9700000000000002,y,-0.037447034529857051,-0.073363797734292177,0.050730988741166307,True,0.035916763204435126
scipy_solve_ivp_DOP853,5,8,1.2875000000000001,2.4500000000000002,4.7400000000000002,x,-1.6959601010236065,-1.7070195623009676,-1.6660536401302644,True,0.011059461277361127
scipy_solve_ivp_DOP853,5,8,1.2875000000000001,2.4500000000000002,4.7400000000000002,y,0.65810239084625599,0.65115524795128565,0.6774278488867459,True,0.0069471428949703373
scipy_solve_ivp_DOP853,5,8,1.2875000000000001,2.4500000000000002,6.3200000000000003,x,0.37064905687461702,0.32935059414903739,0.48242614977279946,True,0.041298462725579632
scipy_solve_ivp_DOP853,5,8,1.2875000000000001,2.4500000000000002,6.3200000000000003,y,2.497738077567587,2.46007918255104,2.5823748105380391,True,0.037658895016547067
