plant,step,t_end_exact,metric,archived_lower,archived_upper,archive_equal_to_base,optimized_lower,optimized_upper,fresh_pair_equal,status
brusselator,504,363170273951156805/36028797018963968,endpoint_y,3.039299073725956,3.0542281858329514,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,504,363170273951156805/36028797018963968,tube_x,0.4017348941781713,0.4070043928154723,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,504,363170273951156805/36028797018963968,tube_y,3.0248908529859864,3.054314742194539,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,505,2911126799132288675/288230376151711744,endpoint_x,0.399650128124565,0.4021004763106215,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,505,2911126799132288675/288230376151711744,endpoint_y,3.05358706928976,3.068439599381724,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,505,2911126799132288675/288230376151711744,tube_x,0.3995130432510339,0.40452747076625384,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,505,2911126799132288675/288230376151711744,tube_y,3.0392526278746335,3.068524340784871,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,506,1458445703327661455/144115188075855872,endpoint_x,0.39753475835745117,0.3998654150562908,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,506,1458445703327661455/144115188075855872,endpoint_y,3.0678040144830545,3.082581954644288,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,506,1458445703327661455/144115188075855872,tube_x,0.39740349027979094,0.40217189449545565,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,506,1458445703327661455/144115188075855872,tube_y,3.0535413741622066,3.0826649489284588,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,507,2922656014178357145/288230376151711744,endpoint_x,0.39552781722675245,0.3977431003018822,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,507,2922656014178357145/288230376151711744,endpoint_y,3.081951792746772,3.096657084924087,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,507,2922656014178357145/288230376151711744,tube_x,0.39540219683025263,0.39993334481761006,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,507,2922656014178357145/288230376151711744,tube_y,3.0677590288722816,3.0967383983888794,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,508,732105155425347845/72057594037927936,endpoint_x,0.39362539903928306,0.39572948346243064,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,508,732105155425347845/72057594037927936,endpoint_y,3.0960322319205247,3.110666773155809,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,508,732105155425347845/72057594037927936,tube_x,0.39350525774365314,0.39780763875176345,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,508,732105155425347845/72057594037927936,tube_y,3.0819074740304733,3.110746470898541,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,509,2934185229224425615/288230376151711744,endpoint_x,0.39182372855388387,0.3938206492981619,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,509,2934185229224425615/288230376151711744,endpoint_y,3.1100471108103807,3.12461274395029,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,509,2934185229224425615/288230376151711744,tube_x,0.3917088987460164,0.3957907281936952,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,509,2934185229224425615/288230376151711744,tube_y,3.0959885440983554,3.124690889090113,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,510,1469974918373729925/144115188075855872,endpoint_x,0.39011915982836715,0.392012812767664,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,510,1469974918373729925/144115188075855872,endpoint_y,3.1239981529101684,3.138496668939631,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,510,1469974918373729925/144115188075855872,tube_x,0.390009475319399,0.3938786969303065,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,510,1469974918373729925/144115188075855872,tube_y,3.1100040182849074,3.1385733230247954,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,511,2945714444270494085/288230376151711744,endpoint_x,0.3885081722889353,0.3903023183343335,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,511,2945714444270494085/288230376151711744,endpoint_y,3.137887028465553,3.1523201641930942,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,511,2945714444270494085/288230376151711744,tube_x,0.3884034686294741,0.392067760250118,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,511,2945714444270494085/288230376151711744,tube_y,3.1239556228191843,3.1523953871927564,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,512,5764607523034235/562949953421312,endpoint_x,0.38698736908178183,0.38868563671022016,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,512,5764607523034235/562949953421312,endpoint_y,3.1517153527930817,3.1660847917538075,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,512,5764607523034235/562949953421312,tube_x,0.38688748389218935,0.39035426181230665,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,512,5764607523034235/562949953421312,tube_y,3.1378450290682074,3.16615864206306,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,513,2957243659316562555/288230376151711744,endpoint_x,0.3855534743246611,0.3871593624603851,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,513,2957243659316562555/288230376151711744,endpoint_y,3.1654846870148363,3.1797920590999347,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,513,2957243659316562555/288230376151711744,tube_x,0.3854582475793589,0.38873467141666307,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,513,2957243659316562555/288230376151711744,tube_y,3.1516738541062024,3.1798645935403558,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,514,1481504133419798395/144115188075855872,endpoint_x,0.3842033302762155,0.3857202114890426,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,514,1481504133419798395/144115188075855872,endpoint_y,3.179196536986347,3.1934434207179896,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,514,1481504133419798395/144115188075855872,tube_x,0.3841126045448967,0.3872055826331587,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,514,1481504133419798395/144115188075855872,tube_y,3.1654436594753483,3.193514694552549,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,515,2968772874362631025/288230376151711744,endpoint_x,0.3829338951713708,0.3843650176947842,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,515,2968772874362631025/288230376151711744,endpoint_y,3.192852357141038,3.2070402750330547,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,515,2968772874362631025/288230376151711744,tube_x,0.3828475158627967,0.3857637095369538,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,515,2968772874362631025/288230376151711744,tube_y,3.179155954913299,3.207110341961282,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,516,743634370471416315/72057594037927936,endpoint_x,0.3817422395103448,0.3830907310409223,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,516,743634370471416315/72057594037927936,endpoint_y,3.2064535476726648,3.2205839682438304,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,516,743634370471416315/72057594037927936,tube_x,0.38166005504355216,0.3844058849170382,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,516,743634370471416315/72057594037927936,tube_y,3.192812195391197,3.2206528804199275,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,517,2980302089408699495/288230376151711744,endpoint_x,0.38062554351406613,0.38189441435866883,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,517,2980302089408699495/288230376151711744,endpoint_y,3.2200014558206713,3.2340757942693967,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,517,2980302089408699495/288230376151711744,tube_x,0.38054740546834087,0.3831290571509601,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,517,2980302089408699495/288230376151711744,tube_y,3.2064137822936134,3.234143602318503,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,518,1493033348465866865/144115188075855872,endpoint_x,0.37958109420552283,0.38077324045210814,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,518,1493033348465866865/144115188075855872,endpoint_y,3.2334973766953454,3.2475169953440286,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,518,1493033348465866865/144115188075855872,tube_x,0.3795068574490882,0.38193028736724166,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,518,1493033348465866865/144115188075855872,tube_y,3.2199620641482385,3.247583748380012,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,519,2991831304454767965/288230376151711744,endpoint_x,0.37860628246916106,0.37972448917874846,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,519,2991831304454767965/288230376151711744,endpoint_y,3.246942553577404,3.260908763300748,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,519,2991831304454767965/288230376151711744,tube_x,0.3785358052632041,0.3808067465737801,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,519,2991831304454767965/288230376151711744,tube_y,3.2334583368389334,3.260974508948943,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,520,374699488997225275/36028797018963968,endpoint_x,0.3776986001208729,0.3787455444967788,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,520,374699488997225275/36028797018963968,endpoint_y,3.260338179572889,3.274252239639722,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,520,374699488997225275/36028797018963968,tube_x,0.37763174420185625,0.379755712738173,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,520,374699488997225275/36028797018963968,tube_y,3.2469038451933203,3.2743170240568933,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,521,3003360519500836435/288230376151711744,endpoint_x,0.37685563696198576,0.3778338915271101,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,521,3003360519500836435/288230376151711744,endpoint_y,3.2736853986037953,3.287548516379842,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,521,3003360519500836435/288230376151711744,tube_x,0.37679226760296,0.37877456787136793,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,521,3003360519500836435/288230376151711744,tube_y,3.2602997839124668,3.287612384275631,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,522,1504562563511935335/144115188075855872,endpoint_x,0.37607507785702143,0.3769871136098565,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,522,1504562563511935335/144115188075855872,endpoint_y,3.286985305325346,3.3007986380829855,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,522,1504562563511935335/144115188075855872,tube_x,0.37601506391040096,0.3778607950935771,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,522,1504562563511935335/144115188075855872,tube_y,3.2736472974308675,3.300861632748988,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,523,3014889734546904905/288230376151711744,endpoint_x,0.37535469983309955,0.37620288937484847,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,523,3014889734546904905/288230376151711744,endpoint_y,3.3002389466003614,3.314003602402471,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,523,3014889734546904905/288230376151711744,tube_x,0.37529791375655586,0.37701197570383715,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,523,3014889734546904905/288230376151711744,tube_y,3.2869474813514423,3.314065765740039,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,524,755163585517484785/72057594037927936,endpoint_x,0.37469236912130927,0.37547898992148876,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,524,755163585517484785/72057594037927936,endpoint_y,3.3134473224338334,3.32716436123613,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,524,755163585517484785/72057594037927936,tube_x,0.3746386869829802,0.37622578635489673,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,524,755163585517484785/72057594037927936,tube_y,3.3002013833458013,3.3272257337860647,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,525,3026418949592973375/288230376151711744,endpoint_x,0.3740860385956423,0.37481327566622813,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,525,3026418949592973375/288230376151711744,endpoint_y,3.3266113872845944,3.3402818215520362,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,525,3026418949592973375/288230376151711744,tube_x,0.37403534008278566,0.3754999958646503,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,525,3026418949592973375/288230376151711744,tube_y,3.313410004440531,3.3403424425247987,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,526,1516091778558003805/144115188075855872,endpoint_x,0.3735337446885592,0.3742036937909167,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,526,1516091778558003805/144115188075855872,endpoint_y,3.339732050094301,3.3533568475329183,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,526,1516091778558003805/144115188075855872,tube_x,0.3734859130857769,0.374832462656182,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,526,1516091778558003805/144115188075855872,tube_y,3.326574299023874,3.3534167548431277,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,527,3037948164639041845/288230376151711744,endpoint_x,0.37303360474164715,0.3736482753442888,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,527,3037948164639041845/288230376151711744,endpoint_y,3.352810176562873,3.366390260497763,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,527,3037948164639041845/288230376151711744,tube_x,0.37298852690424517,0.37422113181999234,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,527,3037948164639041845/288230376151711744,tube_y,3.3396951771129135,3.3664494907951314,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,528,190232048260129755/18014398509481984,endpoint_x,0.3725838143173987,0.373145132479946,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,528,190232048260129755/18014398509481984,endpoint_y,3.3658465915938773,3.3793828386658378,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,528,190232048260129755/18014398509481984,tube_x,0.3725413806354523,0.37366403231247136,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,528,190232048260129755/18014398509481984,tube_y,3.352773506799862,3.3794414273590236,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,529,3049477379685110315/288230376151711744,endpoint_x,0.3721826444383215,0.37269245587269845,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,529,3049477379685110315/288230376151711744,endpoint_y,3.37884207744393,3.3923353212189644,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,529,3049477379685110315/288230376151711744,tube_x,0.3721427487851039,0.37315927433503515,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,529,3049477379685110315/288230376151711744,tube_y,3.365810112383483,3.3923933025162536,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,530,1527620993604072275/144115188075855872,endpoint_x,0.3718284389047524,0.3722885121687516,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,530,1527620993604072275/144115188075855872,endpoint_y,3.3917973759440345,3.4052484082850913,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,530,1527620993604072275/144115188075855872,tube_x,0.37179097857177634,0.37270504674142635,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,530,1527620993604072275/144115188075855872,tube_y,3.3788057765997177,3.4053058152291835,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,531,3061006594731178785/288230376151711744,endpoint_x,0.37151960103080384,0.3719316521363631,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,531,3061006594731178785/288230376151711744,endpoint_y,3.4047131899288416,3.418122761698793,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,531,3061006594731178785/288230376151711744,tube_x,0.37148447600571477,0.37229962578635584,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,531,3061006594731178785/288230376151711744,tube_y,3.391761242055587,3.418179626204375,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,532,766692800563553255/72057594037927936,endpoint_x,0.3712546174882197,0.37162028183063023,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,532,766692800563553255/72057594037927936,endpoint_y,3.4175901841212832,3.4309590062854207,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,532,766692800563553255/72057594037927936,tube_x,0.37122173133025044,0.37194134463118733,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,532,766692800563553255/72057594037927936,tube_y,3.4046772121343545,3.4310153591672288,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,533,3072535809777247255/288230376151711744,endpoint_x,0.37103204470700724,0.3713528713296632,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,533,3072535809777247255/288230376151711744,endpoint_y,3.430428986248953,3.443757730883871,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,533,3072535809777247255/288230376151711744,tube_x,0.3710013047223328,0.371628602716749,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,533,3072535809777247255/288230376151711744,tube_y,3.4175543521217455,3.4438136018891066,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,534,1539150208650140745/144115188075855872,endpoint_x,0.3708503766985009,0.3711280821800368,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,534,1539150208650140745/144115188075855872,endpoint_y,3.4432301869134188,3.4565194905806855,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,534,1539150208650140745/144115188075855872,tube_x,0.3708216863599361,0.37136000089947935,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,534,1539150208650140745/144115188075855872,tube_y,3.430393289032597,3.4565749084810546,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,535,3084065024823315725/288230376151711744,endpoint_x,0.37070826677426305,0.3709445410713911,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,535,3084065024823315725/288230376151711744,endpoint_y,3.455994342741217,3.4692448056308995,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,535,3084065024823315725/288230376151711744,tube_x,0.37068153163428413,0.37113410156662163,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,535,3084065024823315725/288230376151711744,tube_y,3.4431946148850687,3.469299798210857,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,536,386228704043293745/36028797018963968,endpoint_x,0.37060458977184896,0.3708007731435503,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,536,386228704043293745/36028797018963968,endpoint_y,3.4687219777802776,3.4819341620847153,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,536,386228704043293745/36028797018963968,tube_x,0.3705797270088872,0.3709493582432107,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,536,386228704043293745/36028797018963968,tube_y,3.4559588881466876,3.481988756101589,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,537,3095594239869384195/288230376151711744,endpoint_x,0.3705381331887424,0.3706955065242294,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,537,3095594239869384195/288230376151711744,endpoint_y,3.4814135817016783,3.494588015558063,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,537,3095594239869384195/288230376151711744,tube_x,0.3705150628881654,0.37080443832776666,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,537,3095594239869384195/288230376151711744,tube_y,3.4686866318190224,3.4946422368425862,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,538,1550679423696209215/144115188075855872,endpoint_x,0.3705077363457162,0.3706275289646924,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,538,1550679423696209215/144115188075855872,endpoint_y,3.494069612568674,3.5072067903939006,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,538,1550679423696209215/144115188075855872,tube_x,0.3704863812540884,0.370698071187156,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,538,1550679423696209215/144115188075855872,tube_y,3.4813783362995907,3.5072606638827195,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,539,3107123454915452665/288230376151711744,endpoint_x,0.37051221277935326,0.37059576138422895,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,539,3107123454915452665/288230376151711744,endpoint_y,3.506690496753291,3.5197908816205405,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,539,3107123454915452665/288230376151711744,tube_x,0.37049249369044474,0.37062912600185827,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,539,3107123454915452665/288230376151711744,tube_y,3.494034459289076,3.5198444314242643,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,540,778222015609621725/72057594037927936,endpoint_x,0.3705466050766717,0.37060299911030603,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,540,778222015609621725/72057594037927936,endpoint_y,3.519276600053333,3.532340685651687,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,540,778222015609621725/72057594037927936,tube_x,0.37052446065634487,0.37060432850005565,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,540,778222015609621725/72057594037927936,tube_y,3.5066553952767094,3.5323939367817796,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,541,3118652669961521135/288230376151711744,endpoint_x,0.3705850984963885,0.37067299448096425,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,541,3118652669961521135/288230376151711744,endpoint_y,3.5318280979606875,3.5448567317633564,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,541,3118652669961521135/288230376151711744,tube_x,0.37052864433250265,0.3706752042682918,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,541,3118652669961521135/288230376151711744,tube_y,3.5192413383672063,3.5449097193285004,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,542,1562208638742277685/144115188075855872,endpoint_x,0.37065630047741965,0.3707751735862055,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,542,1562208638742277685/144115188075855872,endpoint_y,3.5443455729831235,3.557339086566749,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,542,1562208638742277685/144115188075855872,tube_x,0.3705665473820314,0.37077823617448463,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,542,1562208638742277685/144115188075855872,tube_y,3.531792912915568,3.557391831684992,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,543,3130181885007589605/288230376151711744,endpoint_x,0.3707592632250813,0.3709086102516306,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,543,3130181885007589605/288230376151711744,endpoint_y,3.5568293368784145,3.5697880333188747,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,543,3130181885007589605/288230376151711744,tube_x,0.37063717525858747,0.3709124985643245,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,543,3130181885007589605/288230376151711744,tube_y,3.544310458442267,3.56984055637803,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,544,97998327891581995/9007199254740992,endpoint_x,0.3708932596218982,0.3710722466831747,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,544,97998327891581995/9007199254740992,endpoint_y,3.5692796756406984,3.5822038285660454,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,544,97998327891581995/9007199254740992,tube_x,0.37073976561507893,0.37107692434372525,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,544,97998327891581995/9007199254740992,tube_y,3.556794287952161,3.58225614918125,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,545,3141711100053658075/288230376151711744,endpoint_x,0.3710574207071433,0.37126525271306854,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,545,3141711100053658075/288230376151711744,endpoint_y,3.5816968484189893,3.5945867047516353,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,545,3141711100053658075/288230376151711744,tube_x,0.3708734053639625,0.3712706845806631,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,545,3141711100053658075/288230376151711744,tube_y,3.5692446867312366,3.594638841874629,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,546,1573737853788346155/144115188075855872,endpoint_x,0.3712509193764009,0.3714868389469436,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,546,1573737853788346155/144115188075855872,endpoint_y,3.5940810888359946,3.606936870366689,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,546,1573737853788346155/144115188075855872,tube_x,0.3710372248841335,0.37149299108269956,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,546,1573737853788346155/144115188075855872,tube_y,3.5816619137731593,3.606988842317472,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,547,3153240315099726545/288230376151711744,endpoint_x,0.3714726915367189,0.3717365325828056,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,547,3153240315099726545/288230376151711744,endpoint_y,3.6064326044758688,3.6192545118659147,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,547,3153240315099726545/288230376151711744,tube_x,0.3712301040134005,0.37174338731756656,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,547,3153240315099726545/288230376151711744,tube_y,3.594046201185194,3.6193063364763938,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,548,789751230655690195/72057594037927936,endpoint_x,0.37172202488761724,0.3720135857109461,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,548,789751230655690195/72057594037927936,endpoint_y,3.618751581448209,3.6315397904601743,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,548,789751230655690195/72057594037927936,tube_x,0.3714512932796303,0.37202112420311967,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,548,789751230655690195/72057594037927936,tube_y,3.6063977590324408,3.63159148496768,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,549,3164769530145795015/288230376151711744,endpoint_x,0.3719984368073212,0.3723170946331462,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,549,3164769530145795015/288230376151711744,endpoint_y,3.631038183974881,3.643792843818595,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,549,3164769530145795015/288230376151711744,tube_x,0.3717002845597017,0.372325286595301,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,549,3164769530145795015/288230376151711744,tube_y,3.6187167748996414,3.6438444248144255,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,550,1585267068834414625/144115188075855872,endpoint_x,0.372301281382498,0.3726463901605162,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,550,1585267068834414625/144115188075855872,endpoint_y,3.643292552478439,3.6560137892016007,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
