step,t_start,t_end,h,h_hex,scheduler_time_hex,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
57,2.2813465255142247,2.331346525514225,0.05,0x1.999999999999ap-5,0x1.2a69901d5d089p+1,657553367181365655/288230376151711744,671964885988951243/288230376151711744,True,57,0,0.7672671025571306,0.8663558098168042,-1.3721408565989928,-1.275762432407625,0.7672671025571312,0.8663558098168036,-1.3721408565989908,-1.275762432407627,0.7672653932733002,0.9310268872303271,-1.3722703788876442,-1.2151457304912094,0.7672653932733018,0.9310268872303256,-1.37227037888764,-1.2151457304912134
58,2.331346525514225,2.3863465255142247,0.05500000000000001,0x1.c28f5c28f5c2ap-5,0x1.3173cd8e00dfap+1,671964885988951243/288230376151711744,687817556677295391/288230376151711744,True,58,0,0.6901148453471976,0.7939523783137303,-1.448345687538923,-1.3439236846315732,0.6901148453471982,0.7939523783137297,-1.448345687538921,-1.3439236846315752,0.6901119416972727,0.8687339231432892,-1.4485414743909946,-1.2715252216547819,0.6901119416972743,0.8687339231432878,-1.4485414743909906,-1.2715252216547859
59,2.3863465255142247,2.446846525514225,0.06050000000000001,0x1.ef9db22d0e562p-5,0x1.39324456b5190p+1,687817556677295391/288230376151711744,705255494434473955/288230376151711744,True,59,0,0.6001753068428692,0.7097795621342446,-1.5399174278772654,-1.4259203296695626,0.6001753068428698,0.7097795621342442,-1.5399174278772638,-1.4259203296695644,0.6001700414077891,0.7968422800157646,-1.5402434378501895,-1.3387811082900773,0.6001700414077906,0.7968422800157631,-1.5402434378501852,-1.3387811082900813
60,2.446846525514225,2.5133965255142248,0.06655000000000001,0x1.1096bb98c7e29p-4,0x1.41b6fa337b581p+1,705255494434473955/288230376151711744,724437225967370375/288230376151711744,True,60,0,0.49452380609726915,0.6111670164827971,-1.6505088108348052,-1.52528708034986,0.49452380609726954,0.6111670164827966,-1.6505088108348036,-1.5252870803498617,0.4945136950182853,0.7133115299083944,-1.651088714646967,-1.41967994074225,0.4945136950182865,0.7133115299083927,-1.651088714646963,-1.419679940742254
61,2.5133965255142248,2.5499990255142246,0.03660250000000001,0x1.2bd9018e75794p-5,0x1.46665e39b52dfp+1,724437225967370375/288230376151711744,734987178310463407/288230376151711744,True,61,0,0.4334217213490271,0.5537491060740208,-1.7156458000379935,-1.5846337102146937,0.43342172134902746,0.5537491060740203,-1.7156458000379917,-1.5846337102146955,0.43341917995047996,0.6130071198546276,-1.7158950690497006,-1.5222095984824113,0.43341917995048074,0.613007119854626,-1.7158950690496961,-1.5222095984824155
62,2.5499990255142246,2.5902617755142248,0.040262750000000014,0x1.49d51b4fe79f0p-5,0x1.4b8db2a6f4cc7p+1,734987178310463407/288230376151711744,746592125887865743/288230376151711744,True,62,0,0.3631126588965733,0.4882983793293668,-1.7911018921945994,-1.6531858261584977,0.3631126588965736,0.4882983793293665,-1.7911018921945976,-1.6531858261584995,0.36310837455518213,0.5561832998579869,-1.7914866142125487,-1.5807713529735914,0.3631083745551829,0.5561832998579859,-1.7914866142125445,-1.5807713529735958
63,2.5902617755142248,2.6345508005142246,0.04428902500000002,0x1.6ad0d13e4b955p-5,0x1.5138f5ebedfacp+1,746592125887865743/288230376151711744,759357568223008313/288230376151711744,True,63,0,0.2821792272032906,0.4130113900101163,-1.8782651057578992,-1.733017785194614,0.28217922720329086,0.413011390010116,-1.8782651057578972,-1.7330177851946156,0.28217170005169057,0.49113022975807485,-1.878886163178836,-1.6488641620254942,0.28217170005169145,0.4911302297580741,-1.8788861631788314,-1.6488641620254987
64,2.6345508005142246,2.683268728014225,0.04871792750000002,0x1.8f18e62aecbdep-5,0x1.5775598499adbp+1,759357568223008313/288230376151711744,773399554791665141/288230376151711744,True,64,0,0.18859355793133126,0.32597599535927496,-1.9786355961254793,-1.8260388600281567,0.18859355793133145,0.32597599535927463,-1.9786355961254773,-1.8260388600281585,0.18858007690214845,0.4163016734375871,-1.979658195793568,-1.7282720956151723,0.18858007690214906,0.41630167343758634,-1.9796581957935637,-1.7282720956151763
65,2.683268728014225,2.736858448264225,0.05358972025000003,0x1.b701c9fc046a8p-5,0x1.5e5160ac89bf6p+1,773399554791665141/288230376151711744,788845740017187653/288230376151711744,True,65,0,0.07989841007795614,0.22483128242725045,-2.094715577004985,-1.9326824444712865,0.07989841007795624,0.22483128242725028,-2.094715577004982,-1.9326824444712885,0.07986973777396555,0.32978240763316324,-2.095109840991738,-1.8208592829227328,0.07986973777396596,0.3297824076331624,-2.0951098409917304,-1.8208592829227372
66,2.736858448264225,2.795807140539225,0.058948692275000034,0x1.e2e85e2ed1a86p-5,0x1.65dd022545060p+1,788845740017187653/288230376151711744,805836543765262417/288230376151711744,True,66,0,-0.04682911148689796,0.10668271483344953,-2.227220457920554,-2.0533710401771557,-0.04682911148689792,0.10668271483344946,-2.2272204579205503,-2.053371040177159,-0.04697102752721983,0.22926609651260227,-2.227987761652604,-1.9259208343450303,-0.046971027527219704,0.2292660965126019,-2.2279877616525963,-1.9259208343450358
67,2.795807140539225,2.8282289212904748,0.03242178075125002,0x1.0999670026830p-5,0x1.6a0367c145a01p+1,805836543765262417/288230376151711744,815181485826703537/288230376151711744,True,67,0,-0.11947802112861862,0.038226387606168165,-2.297270016876736,-2.1243211993820417,-0.11947802112861855,0.038226387606168116,-2.2972700168767326,-2.1243211993820452,-0.11955740599674615,0.10885034913934491,-2.297442992387957,-2.0538023503074125,-0.11955740599674598,0.10885034913934477,-2.2974429923879485,-2.05380235030742
68,2.8282289212904748,2.86389288011685,0.03566395882637502,0x1.2428be19c3f68p-5,0x1.6e940ab9acaffp+1,815181485826703537/288230376151711744,825460922094288769/288230376151711744,True,68,0,-0.20227582268393507,-0.039425993608653634,-2.3756689295380284,-2.1994166702730356,-0.20227582268393493,-0.0394259936086537,-2.3756689295380253,-2.1994166702730387,-0.20241241218286352,0.04093668653790472,-2.37623060432714,-2.122066302334186,-0.2024124121828632,0.0409366865379046,-2.3762306043271315,-2.122066302334195
69,2.86389288011685,2.9031232348258627,0.039230354709012524,0x1.4160044f8ac26p-5,0x1.73998acaeadb0p+1,825460922094288769/288230376151711744,836768301988632525/288230376151711744,True,69,0,-0.29662830707461735,-0.12782110120466653,-2.4594790839374343,-2.2800128245288143,-0.29662830707461707,-0.1278211012046667,-2.4594790839374308,-2.280012824528818,-0.29686255579714327,-0.03621175713516259,-2.4611239130715608,-2.1961138816632797,-0.2968625557971427,-0.03621175713516275,-2.4611239130715528,-2.1961138816632872
70,2.9031232348258627,2.946276625005776,0.04315339017991378,0x1.618337f118a2ap-5,0x1.791f97aaaf3d9p+1,836768301988632525/288230376151711744,849206419872410657/288230376151711744,True,70,0,-0.4040222751678496,-0.22870899511651585,-2.545789188936275,-2.3643453133807206,-0.4040222751678493,-0.22870899511651607,-2.5457891889362716,-2.3643453133807237,-0.4044163725745895,-0.12417237015828365,-2.5493151095128384,-2.275438556183375,-0.40441637257458873,-0.12417237015828397,-2.5493151095128295,-2.275438556183384
71,2.946276625005776,2.9700109896047286,0.02373436459895258,0x1.84dd23ef9b195p-6,0x1.7c2951f28e73cp+1,849206419872410657/288230376151711744,428023692354244315/144115188075855872,True,71,0,-0.46444800970068756,-0.28589368389614633,-2.580698750197172,-2.416811002639463,-0.4644480097006872,-0.28589368389614667,-2.5806987501971688,-2.416811002639466,-0.4645918869241698,-0.22694924986794685,-2.5822399843713173,-2.3717210027953177,-0.4645918869241691,-0.22694924986794746,-2.58223998437131,-2.3717210027953253
72,2.9700109896047286,2.996118790663577,0.02610780105884784,0x1.abc00dedf768bp-6,0x1.7f80d20e6a629p+1,428023692354244315/144115188075855872,863572446028174401/288230376151711744,True,72,0,-0.5319742173329974,-0.35002421633887865,-2.6229054683453765,-2.462917909291338,-0.5319742173329969,-0.350024216338879,-2.6229054683453734,-2.4629179092913414,-0.5321770310421223,-0.28399236351921014,-2.625194692189857,-2.4164381868272518,-0.5321770310421211,-0.28399236351921087,-2.625194692189849,-2.41643818682726
73,2.996118790663577,3.0248373718283093,0.028718581164732627,0x1.d68675b8f68cdp-6,0x1.832ddef9dc4fbp+1,863572446028174401/288230376151711744,435925006739914375/144115188075855872,True,73,0,-0.6073173098142409,-0.4220199601567572,-2.6629450427627925,-2.508995823735773,-0.6073173098142403,-0.42201996015675763,-2.662945042762789,-2.5089958237357766,-0.6076039020844728,-0.34806313850393095,-2.6663071260190296,-2.4625379575358264,-0.6076039020844713,-0.3480631385039317,-2.666307126019022,-2.462537957535835
74,3.0248373718283093,3.0564278111095153,0.03159043928120589,0x1.02c9f3f2879a4p-5,0x1.873906c9a66e2p+1,435925006739914375/144115188075855872,440477668838324267/144115188075855872,True,74,0,-0.6912167936765955,-0.5028114944097543,-2.697717633119305,-2.55274796729028,-0.6912167936765948,-0.5028114944097549,-2.697717633119302,-2.5527479672902835,-0.6916220048347438,-0.42005983012123826,-2.7026025100097493,-2.508561969854086,-0.6916220048347421,-0.4200598301212394,-2.7026025100097413,-2.508561969854094
75,3.0564278111095153,3.091177294318842,0.034749483209326484,0x1.1caaf2bdfb902p-5,0x1.8babb2949e5c6p+1,440477668838324267/144115188075855872,445485597146575149/144115188075855872,True,75,0,-0.7843279097707733,-0.5933433327394977,-2.7226638027304286,-2.590654095571769,-0.7843279097707726,-0.5933433327394984,-2.7226638027304255,-2.590654095571772,-0.7848995588087592,-0.5009491940375821,-2.7296717297073023,-2.552183243630683,-0.7848995588087577,-0.5009491940375835,-2.729671729707295,-2.5521832436306906
76,3.091177294318842,3.1102895100839714,0.01911221576512957,0x1.3922716a94b83p-6,0x1.8e1df7777385dp+1,445485597146575149/144115188075855872,896479915432226269/288230376151711744,True,76,0,-0.835562951696626,-0.6439093760974873,-2.715024697248366,-2.6211213671259688,-0.8355629516966253,-0.643909376097488,-2.7150246972483623,-2.6211213671259723,-0.8357438506612727,-0.5928318400026984,-2.7174130570734105,-2.6074667178225828,-0.8357438506612713,-0.5928318400026997,-2.7174130570734025,-2.6074667178225908
77,3.1102895100839714,3.131312947425614,0.02102343734164253,0x1.5872aff53d311p-6,0x1.90cedcd75e003p+1,896479915432226269/288230376151711744,451269754342604919/144115188075855872,True,77,0,-0.8920704059677037,-0.6997604873488774,-2.7155043974910433,-2.634400273669484,-0.892070405967703,-0.6997604873488781,-2.7155043974910407,-2.6344002736694865,-0.8923059422437781,-0.6433452261245521,-2.718602670266016,-2.6244006073899344,-0.8923059422437765,-0.6433452261245537,-2.7186026702660078,-2.624400607389943
78,3.131312947425614,3.1544387285014204,0.023125781075806782,0x1.7ae48e5a901c6p-6,0x1.93c4a5f413207p+1,451269754342604919/144115188075855872,227301265315872941/72057594037927936,True,78,0,-0.9540584467021859,-0.7615433312286368,-2.7081622836163124,-2.6425643703367965,-0.9540584467021852,-0.7615433312286375,-2.708162283616309,-2.6425643703368,-0.9543649282358492,-0.6993508970737153,-2.7121581285896954,-2.6381356486350045,-0.9543649282358476,-0.6993508970737168,-2.712158128589687,-2.638135648635013
79,3.1544387285014204,3.179877087684808,0.025438359183387462,0x1.a0c836306b527p-6,0x1.9706366073f71p+1,227301265315872941/72057594037927936,916537169099601883/288230376151711744,True,79,0,-1.0220989936594314,-0.8294474902961135,-2.7014728918439754,-2.6316178734254523,-1.0220989936594302,-0.8294474902961141,-2.701472891843972,-2.6316178734254563,-1.0225462097183755,-0.7610273561173834,-2.7104975007964534,-2.6313911405607713,-1.0225462097183733,-0.7610273561173848,-2.710497500796446,-2.631391140560779
80,3.179877087684808,3.207859282786534,0.027982195101726212,0x1.ca75d53542dacp-6,0x1.9a9b220ade7ccp+1,916537169099601883/288230376151711744,924602487719323015/288230376151711744,True,80,0,-1.0965234937642279,-0.9037251486426455,-2.69320521103563,-2.596704350520083,-1.0965234937642265,-0.9037251486426462,-2.6932052110356266,-2.5967043505200866,-1.0972530665633662,-0.8286439086786713,-2.715196680318051,-2.596287474117368,-1.0972530665633633,-0.8286439086786729,-2.715196680318043,-2.5962874741173763
81,3.207859282786534,3.2386396973984333,0.030780414611898836,0x1.f84e6a876323ep-6,0x1.9e8bbedfed430p+1,924602487719323015/288230376151711744,933474338201016261/288230376151711744,True,81,0,-1.1773148170570493,-0.9846653793017167,-2.6725476726548725,-2.539802179758487,-1.177314817057048,-0.9846653793017176,-2.6725476726548694,-2.53980217975849,-1.1784541389705998,-0.9026597005867629,-2.7120697403382863,-2.5390499225934886,-1.1784541389705967,-0.9026597005867646,-2.712069740338278,-2.5390499225934966
82,3.2386396973984333,3.2555689254349773,0.016929228036544362,0x1.155e5430dced6p-6,0x1.a0b67b884efcep+1,933474338201016261/288230376151711744,938353855965947547/288230376151711744,True,82,0,-1.2201353776407884,-1.0296395469865955,-2.6538680699667303,-2.502378685782374,-1.220135377640787,-1.0296395469865967,-2.6538680699667268,-2.5023786857823778,-1.2205520613429175,-0.9853287112542742,-2.6827010173949954,-2.501727683518259,-1.2205520613429144,-0.9853287112542765,-2.682701017394987,-2.501727683518267
83,3.2555689254349773,3.274191076275176,0.0186221508401988,0x1.311af635bfd1fp-6,0x1.a318b174ba7c8p+1,938353855965947547/288230376151711744,471860662753685981/144115188075855872,True,83,0,-1.267338383754031,-1.0777991381935543,-2.6281453480954853,-2.4548018749673712,-1.2673383837540297,-1.0777991381935557,-2.628145348095482,-2.454801874967374,-1.2679012902208433,-1.0295546732720795,-2.665924402834436,-2.4536628365084137,-1.2679012902208402,-1.0295546732720828,-2.665924402834428,-2.453662836508421
84,3.274191076275176,3.294675442199395,0.02048436592421868,0x1.4f9da86e53009p-6,0x1.a5b7ecc597228p+1,471860662753685981/144115188075855872,949625542002938819/288230376151711744,True,84,0,-1.3182415330622612,-1.1300841328581777,-2.5928548284753634,-2.3959559234481147,-1.31824153306226,-1.1300841328581785,-2.5928548284753603,-2.395955923448118,-1.3189997241130456,-1.0777315913697951,-2.641801710914321,-2.3940694902894504,-1.3189997241130424,-1.077731591369798,-2.6418017109143124,-2.394069490289459
85,3.294675442199395,3.3172082447160354,0.02253280251664055,0x1.712d6c795b4d7p-6,0x1.a89a479e89d92p+1,949625542002938819/288230376151711744,478060090074031181/144115188075855872,True,85,0,-1.3728256924194522,-1.1866048298194019,-2.545606457213409,-2.3237047052950364,-1.3728256924194508,-1.186604829819403,-2.5456064572134065,-2.323704705295039,-1.3738427527431736,-1.1300350530308065,-2.6083429585781066,-2.3207129771868336,-1.3738427527431702,-1.1300350530308096,-2.608342958578098,-2.320712977186842
86,3.3172082447160354,3.34199432748434,0.02478608276830461,0x1.96185db8b13bap-6,0x1.abc67859fb3b9p+1,478060090074031181/144115188075855872,240816070526924565/72057594037927936,True,86,0,-1.4309444872503165,-1.2473675641046464,-2.483561418507631,-2.2358340996629105,-1.4309444872503154,-1.2473675641046476,-2.4835614185076276,-2.2358340996629136,-1.4323013554205302,-1.1865696216285875,-2.5631034924916114,-2.231247401033696,-1.4323013554205273,-1.1865696216285908,-2.5631034924916034,-2.231247401033704
87,3.34199432748434,3.3692590185294753,0.02726469104513507,0x1.beb46717f6280p-6,0x1.af43e1282b27ep+1,240816070526924565/72057594037927936,242780698565824437/72057594037927936,True,87,0,-1.4922787766257484,-1.312232299421849,-2.403584043751539,-2.130106415812037,-1.4922787766257473,-1.31223229942185,-2.4035840437515357,-2.1301064158120395,-1.494077868201502,-1.247333370370213,-2.503472321573767,-2.1230713192972837,-1.4940778682014992,-1.2473333703702159,-2.503472321573758,-2.123071319297292
88,3.3692590185294753,3.399250178679124,0.029991160149648578,0x1.eb600b00c1f8dp-6,0x1.b31aa13e2cabdp+1,242780698565824437/72057594037927936,979767157634457185/288230376151711744,True,88,0,-1.556284864672638,-1.3808619338324344,-2.3023819939063177,-2.004494726498227,-1.5562848646726366,-1.3808619338324355,-2.302381993906314,-2.0044947264982307,-1.5586481483671437,-1.3121803577072528,-2.4261741858421484,-1.9941101024760084,-1.5586481483671408,-1.312180357707256,-2.4261741858421395,-1.9941101024760155
89,3.399250178679124,3.4157453167614302,0.01649513808230672,0x1.0e419fa6d115bp-6,0x1.b537247d7a4e0p+1,979767157634457185/288230376151711744,246130389372148719/72057594037927936,True,89,0,-1.5861811577327978,-1.42092631530131,-2.239862040029164,-1.933644614139627,-1.5861811577327962,-1.4209263153013114,-2.23986204002916,-1.933644614139629,-1.5869369199357957,-1.385192761013872,-2.313043519983551,-1.9272479027793048,-1.5869369199357926,-1.385192761013875,-2.313043519983543,-1.9272479027793092
90,3.4157453167614302,3.4338899686519677,0.018144651890537395,0x1.29482f9de5fe5p-6,0x1.b789b4dcb61a0p+1,246130389372148719/72057594037927936,989751397328146337/288230376151711744,True,90,0,-1.6214682794489108,-1.4599892903360596,-2.168631504557087,-1.8517101767800077,-1.6214682794489097,-1.459989290336061,-2.168631504557084,-1.8517101767800093,-1.622412290894884,-1.4218701187993126,-2.2532008553439127,-1.8437224857294991,-1.6224122908948808,-1.4218701187993157,-2.2532008553439047,-1.8437224857295045
91,3.4338899686519677,3.453849085731559,0.019959117079591138,0x1.47029ac749cb0p-6,0x1.ba17ba1244ad9p+1,989751397328146337/288230376151711744,995504221151652945/288230376151711744,True,91,0,-1.6585207433306834,-1.5014477063352554,-2.0859660304608747,-1.7594328244014048,-1.6585207433306821,-1.5014477063352565,-2.085966030460872,-1.7594328244014064,-1.6596960086015768,-1.4610168866869737,-2.183368560196539,-1.7495020568586328,-1.6596960086015737,-1.4610168866869766,-2.183368560196531,-1.749502056858637
92,3.453849085731559,3.4758041145191094,0.021955028787550252,0x1.67b610a8045f5p-6,0x1.bce7263394b65p+1,995504221151652945/288230376151711744,500916163678755107/144115188075855872,True,92,0,-1.697086677978445,-1.545140684179037,-1.9905392146883398,-1.6560941475528175,-1.697086677978444,-1.5451406841790383,-1.9905392146883383,-1.656094147552819,-1.6985431381640164,-1.5025546534558922,-2.1021943621616788,-1.6438232903257222,-1.6985431381640137,-1.502554653455895,-2.102194362161672,-1.6438232903257264
93,3.4758041145191094,3.4999546461854143,0.024150531666305278,0x1.8baeabec04cf4p-6,0x1.bffe838b6cbffp+1,500916163678755107/144115188075855872,504396622091976605/144115188075855872,True,93,0,-1.7368124179309923,-1.5907892190889141,-1.8815420782553027,-1.5408030251661524,-1.736812417930991,-1.5907892190889152,-1.8815420782553012,-1.540803025166154,-1.7386067268578569,-1.5463076632396688,-2.0087532104385737,-1.5257386618676942,-1.7386067268578536,-1.546307663239672,-2.008753210438568,-1.5257386618676978
94,3.4999546461854143,3.5265202310183503,0.026565584832935807,0x1.b34023839ee40p-6,0x1.c36503d273fdcp+1,504396622091976605/144115188075855872,508225126346520253/144115188075855872,True,94,0,-1.777205997071186,-1.6379913228022915,-1.7579609202831783,-1.4134847755311033,-1.7772059970711844,-1.6379913228022929,-1.7579609202831767,-1.4134847755311049,-1.7793995784760404,-1.5919998043991836,-1.9017309850336317,-1.3951680879857244,-1.7793995784760372,-1.5919998043991865,-1.9017309850336277,-1.3951680879857287
95,3.5265202310183503,3.5557423743345797,0.02922214331622939,0x1.dec68d772ec7ap-6,0x1.c72290ed625b5p+1,508225126346520253/144115188075855872,256218240513259133/72057594037927936,True,95,0,-1.8176229996938964,-1.6861993840051344,-1.6189572560785361,-1.2748265536968593,-1.8176229996938953,-1.6861993840051355,-1.6189572560785346,-1.2748265536968608,-1.8202781613029009,-1.6392316600892378,-1.7797401595898785,-1.2528805562449106,-1.820278161302898,-1.6392316600892407,-1.7797401595898739,-1.252880556244915
96,3.5557423743345797,3.587886731982432,0.03214435764785233,0x1.07539a9b26877p-5,0x1.cb3fdf57cef57p+1,256218240513259133/72057594037927936,517068971174516081/144115188075855872,True,96,0,-1.857278456122062,-1.7346828137997872,-1.464803942887055,-1.1256976222658426,-1.8572784561220608,-1.7346828137997883,-1.4648039428870532,-1.1256976222658444,-1.8604590599024808,-1.6874329719673475,-1.642830528108437,-1.0993246575218323,-1.860459059902478,-1.6874329719673506,-1.642830528108433,-1.0993246575218363
97,3.587886731982432,3.6232455253950695,0.03535879341263757,0x1.21a8c3aaaa61dp-5,0x1.cfc68266799efp+1,517068971174516081/144115188075855872,261082355168656839/72057594037927936,True,97,0,-1.8952808071856067,-1.7824875472875472,-1.2976642896751682,-0.9666832553428583,-1.8952808071856055,-1.7824875472875483,-1.2976642896751664,-0.9666832553428593,-1.8990476459858492,-1.7358176177593496,-1.4926648584028004,-0.9347762885830843,-1.8990476459858465,-1.7358176177593523,-1.4926648584027962,-0.934776288583087
98,3.6232455253950695,3.662140198148971,0.03889467275390133,0x1.3ea00a6eee9edp-5,0x1.d4c1029035597p+1,261082355168656839/72057594037927936,527770023416391035/144115188075855872,True,98,0,-1.930540042221669,-1.82855055513422,-1.118612209308075,-0.8013096393349393,-1.9305400422216674,-1.8285505551342216,-1.1186122093080735,-0.8013096393349399,-1.9349285166834125,-1.7835015853527285,-1.3285266162778744,-0.7636253198151484,-1.9349285166834094,-1.7835015853527318,-1.3285266162778704,-0.7636253198151505
99,3.662140198148971,3.6835322681636167,0.02139207001464573,0x1.5e7cd846d3485p-6,0x1.d77dfc40c3000p+1,527770023416391035/144115188075855872,1061705891219767163/288230376151711744,True,99,0,-1.9412114061241974,-1.8570014415071467,-1.0229683432458845,-0.7156380122349523,-1.9412114061241963,-1.8570014415071479,-1.0229683432458831,-0.7156380122349533,-1.9424639830635368,-1.8361878436096983,-1.1329754547306363,-0.6963146473920585,-1.9424639830635337,-1.8361878436097017,-1.1329754547306325,-0.6963146473920606
100,3.6835322681636167,3.707063545179727,0.023531277016110307,0x1.8189544de8693p-6,0x1.da810ee95ed0dp+1,1061705891219767163/288230376151711744,534244160022725383/144115188075855872,True,0,1,-1.9574669131526783,-1.8793838421677016,-0.9211796354974152,-0.625454104171442,-1.957466913152677,-1.8793838421677032,-0.9211796354974143,-0.6254541041714428,-1.9589268025564515,-1.858605041883596,-1.0386449018512114,-0.6039769482875674,-1.9589268025564486,-1.8586050418835993,-1.0386449018512074,-0.6039769482875694
101,3.707063545179727,3.7329479498974485,0.02588440471772134,0x1.a8170fef4c73cp-6,0x1.ddd13d093d69bp+1,534244160022725383/144115188075855872,537974495876851365/144115188075855872,True,1,1,-1.9728827598971443,-1.9013733858289967,-0.8135503801733421,-0.5316714753688302,-1.972882759897143,-1.901373385828998,-0.8135503801733412,-0.5316714753688311,-1.9745702698752121,-1.880983242118281,-0.9379468304482971,-0.5079829894249246,-1.9745702698752088,-1.8809832421182844,-0.937946830448295,-0.5079829894249267
102,3.7329479498974485,3.761420795086942,0.028472845189493477,0x1.d27fc4ba6db29p-6,0x1.e1763c92b2451p+1,537974495876851365/144115188075855872,1084155730632779891/288230376151711744,True,2,1,-1.9873299694151645,-1.9222203489965313,-0.7010271394719535,-0.43501563758845924,-1.9873299694151634,-1.9222203489965324,-0.7010271394719526,-0.4350156375884597,-1.9892638279216999,-1.9026394886748488,-0.8315925341758217,-0.40904203716618326,-1.9892638279216968,-1.9026394886748519,-0.8315925341758195,-0.4090420371661845
103,3.761420795086942,3.7927409247953845,0.03132012970844283,0x1.00931299bc557p-5,0x1.e57888dd19366p+1,1084155730632779891/288230376151711744,1093183143399764769/288230376151711744,True,3,1,-2.000043051920042,-1.941684173557089,-0.5846648002497745,-0.3366239750967241,-2.0000430519200396,-1.9416841735570904,-0.5846648002497736,-0.33662397509672454,-2.002235220627795,-1.923403664938341,-0.7201920824746091,-0.3084763348149321,-2.0022352206277905,-1.9234036649383446,-0.7201920824746071,-0.3084763348149333
104,3.7927409247953845,3.827193067474672,0.03445214267928711,0x1.1a3b6142b5913p-5,0x1.e9e17662240cap+1,1093183143399764769/288230376151711744,1103113297443448135/288230376151711744,True,4,1,-2.0104736990002223,-1.959190265719071,-0.4658877290617646,-0.23775357012644568,-2.01047369900022,-1.9591902657190723,-0.46588772906176423,-0.2377535701264459,-2.0129282798795076,-1.9427674438923277,-0.6048085769420926,-0.20765901898639402,-2.0129282798795036,-1.9427674438923306,-0.6048085769420907,-0.2076590189863947
105,3.827193067474672,3.8650904244218873,0.03789735694721583,0x1.367484962e1fcp-5,0x1.eebb48747cc52p+1,1103113297443448135/288230376151711744,1114036466891499839/288230376151711744,True,5,1,-2.0180482261111314,-1.9740911904468406,-0.3464497917059389,-0.1397357702733897,-2.018048226111129,-1.9740911904468417,-0.3464497917059385,-0.1397357702733899,-2.020759432445191,-1.9601424222000468,-0.48687501052989385,-0.10804153178786487,-2.0207594324451863,-1.9601424222000496,-0.48687501052989274,-0.10804153178786524
106,3.8650904244218873,3.906777517063825,0.041687092641937415,0x1.55802b71ff896p-5,0x1.f411492244c34p+1,1114036466891499839/288230376151711744,1126051953284356715/288230376151711744,True,6,1,-2.0221659876520457,-1.985693889010901,-0.22826765443449784,-0.04398404114915538,-2.0221659876520435,-1.9856938890109024,-0.2282676544344976,-0.04398404114915546,-2.0251160232929744,-1.9748838238037814,-0.3680208669670831,-0.011201432462910006,-2.025116023292969,-1.9748838238037842,-0.3680208669670822,-0.011201432462910206
107,3.906777517063825,3.9526333189699563,0.04585580190613116,0x1.77a6963099172p-5,0x1.f9efe37b0727ap+1,1126051953284356715/288230376151711744,1139268988316499279/288230376151711744,True,7,1,-2.0222148499875696,-1.9932746833858004,-0.11334030755107871,0.0481441912537836,-2.0222148499875674,-1.993274683385802,-0.11334030755107857,0.04814419125378354,-2.0253734822885834,-1.9863014400720425,-0.25010424523116953,0.08137656300731094,-2.0253734822885776,-1.9863014400720465,-0.2501042452311688,0.08137656300731066
108,3.9526333189699563,4.0030747010667005,0.05044138209674428,0x1.9d373ecf0eccbp-5,0x1.0032603b21b17p+2,1139268988316499279/288230376151711744,1153807726851856101/288230376151711744,True,8,1,-2.01758375839104,-1.9960974816246022,-0.0035817644745485956,0.1354479873593788,-2.0175837583910377,-1.9960974816246038,-0.0035817644745485652,0.13544798735937857,-2.020909403306353,-1.9936761398363911,-0.13507106992417142,0.16840372680131116,-2.0209094033063466,-1.9936761398363958,-0.13507106992417103,0.16840372680131072
109,4.0030747010667005,4.058560221373119,0.05548552030641871,0x1.c68991e3c37adp-5,0x1.03bf735ee9386p+2,1153807726851856101/288230376151711744,1169800339240748607/288230376151711744,True,9,1,-2.0124864155414692,-1.9886154844898418,0.0991544711140077,0.21718562146651618,-2.012486415541467,-1.9886154844898432,0.09915447111400781,0.21718562146651596,-2.0195987732440517,-1.9877929103900391,-0.02519026823674837,0.24929143491733485,-2.019598773244045,-1.987792910390043,-0.025190268236748255,0.2492914349173343
110,4.058560221373119,4.11959429371018,0.06103407233706059,0x1.f3fdba1423d3fp-5,0x1.07a76ed311800p+2,1169800339240748607/288230376151711744,1187392212868530365/288230376151711744,True,10,1,-2.0028864222193845,-1.973557580541586,0.19397627996387612,0.29245017600881956,-2.0028864222193827,-1.973557580541587,0.19397627996387634,0.2924501760088192,-2.016063213354161,-1.9727097076731317,0.07834519397336685,0.32303815695045196,-2.016063213354155,-1.972709707673135,0.0783451939733672,0.32303815695045107
111,4.11959429371018,4.186731773280946,0.06713747957076666,0x1.12febff17a1b0p-4,0x1.0bf369d2d7687p+2,1187392212868530365/288230376151711744,1206743273859090301/288230376151711744,True,11,1,-1.9863504691142055,-1.9520666376233693,0.28011426135707646,0.36121052739997755,-1.9863504691142042,-1.9520666376233706,0.2801142613570769,0.3612105273999771,-2.006206643181018,-1.951223678032824,0.17448871535469848,0.38938964638451573,-2.006206643181014,-1.9512236780328267,0.17448871535469895,0.3893896463845146
