formal_lane,segment_index,physical_time,state,margin_mean,margin_median,margin_p05,margin_p95,margin_maximum,margin_minimum
k3_picard,40,4.0,x1,1.8908098523584966,1.8944621547167455,1.8514663944645597,1.9154471488320912,1.920351186477484,1.833507067470374
k3_picard,40,4.0,x2,1.104399895779684,1.103448358582023,1.0568881183884464,1.1555302559419058,1.1726255462444277,1.0440813573147176
k3_picard,40,4.0,x3,0.46445369526515906,0.46770169341609336,0.3613997349417887,0.5561180910858157,0.6473733249661155,0.31395066818343964
k3_picard,40,4.0,x4,1.4531867544764214,1.4539868785057033,1.3701216007065837,1.5180409674784887,1.5946407726385852,1.3192416362674968
k3_picard,41,4.1000000000000005,x1,1.816063501423905,1.8172240092505887,1.7634953637745452,1.8653443540772976,1.8831231643087372,1.7455349705167287
k3_picard,41,4.1000000000000005,x2,1.1084166747881066,1.1068136296328484,1.0613564970689713,1.1596475556604384,1.1768428261767019,1.0491997092342633
k3_picard,41,4.1000000000000005,x3,0.41981802425208836,0.42405246033377475,0.3079355779283006,0.5195984105101933,0.6206098208903856,0.2557452170841794
k3_picard,41,4.1000000000000005,x4,1.24745610070818,1.2552091422266862,1.1080160051312424,1.3803638400269138,1.4980791439703736,1.0417693717922147
k3_picard,42,4.2,x1,1.7306223126505176,1.731876992989553,1.6773081446410716,1.7806215699956303,1.7982209594713723,1.6596383026108281
k3_picard,42,4.2,x2,1.1196447204274598,1.1189485542647302,1.0734611200518516,1.1706890925825382,1.1878510267060467,1.062179702847747
k3_picard,42,4.2,x3,0.36713170957408875,0.37091193557180857,0.245687934980168,0.4749489029600357,0.587833765639818,0.18772710175186513
k3_picard,42,4.2,x4,1.0036730804742984,1.0119383104817339,0.8374104083735785,1.1616489336117914,1.3034676683658786,0.7555832979922505
k3_picard,43,4.3,x1,1.6475528200799296,1.648010652214929,1.5931763936839538,1.6990056351216734,1.7153975015174616,1.5764022506892976
k3_picard,43,4.3,x2,1.1375223120531721,1.1350735224358666,1.0930756308469438,1.1878931323315811,1.2052155403037577,1.0824256884359102
k3_picard,43,4.3,x3,0.31305443627065205,0.3156094501601696,0.1785445026549725,0.4314245590306697,0.5589045313629599,0.11233805018890708
k3_picard,43,4.3,x4,0.7590246724119689,0.761306001257859,0.5642555054640152,0.9429340271962627,1.1088561927610305,0.4677965558273385
k3_picard,44,4.4,x1,1.5674405866500358,1.5676952353010316,1.511714878681495,1.620039486157332,1.635365229077544,1.4963063272491515
k3_picard,44,4.4,x2,1.1612981603232382,1.1570307058826637,1.1190892260305745,1.210370894382403,1.2283137607399226,1.1091180178466962
k3_picard,44,4.4,x3,0.25742985776234767,0.2600309028195946,0.1067350746874057,0.38999917041020177,0.5344546206610306,0.030505672697696218
k3_picard,44,4.4,x4,0.5138934880641285,0.5162431773747308,0.2894867549967987,0.724219120780328,0.9142447171558303,0.17863156006850733
k3_picard,45,4.5,x1,1.490777269772012,1.4910599655257037,1.4339400303788403,1.5442615626965777,1.5587440893220363,1.4197012048725468
k3_picard,45,4.5,x2,1.190053464009154,1.1863282892297426,1.1500608308952098,1.2377377782422592,1.2563846356251376,1.1414205959689403
k3_picard,45,4.5,x3,0.20070275752302394,0.20247948804677174,0.030322770203808337,0.35084672045548443,0.5147641944820054,-0.057691428886088136
k3_picard,45,4.5,x4,0.26863835402343744,0.2750080580919214,0.014211598391866094,0.5055042143639873,0.7196332415502771,-0.11112567092671854
algorithm_aligned_q3,1,0.1,x1,1.3426104661835663,1.3426104636410983,1.2988586384884029,1.3863622940780713,1.3863753103039436,1.2988456334246856
algorithm_aligned_q3,1,0.1,x2,1.2720493074222274,1.2720492970209742,1.2289442885091646,1.31515433128648,1.3180919203292762,1.2260067383356499
algorithm_aligned_q3,1,0.1,x3,1.5942128045974728,1.594229348639808,1.5941028839960938,1.5942475023734306,1.5942499515356048,1.5940331079896446
algorithm_aligned_q3,1,0.1,x4,1.38182260661988,1.3824423629530616,1.3766226468179847,1.3847520724017004,1.384833086000452,1.3749512629038398
algorithm_aligned_q3,2,0.2,x1,1.4098071924356435,1.4098071933902407,1.3660232021216865,1.453591173030954,1.4574820013726433,1.3621322714012414
algorithm_aligned_q3,2,0.2,x2,1.2133547794959092,1.213354688950914,1.1694438430435663,1.257265860835639,1.263119711538033,1.163590048948271
algorithm_aligned_q3,2,0.2,x3,1.645507778050953,1.6455354224344285,1.6450783634493462,1.6458292712976255,1.6459252886672853,1.6449139728779376
algorithm_aligned_q3,2,0.2,x4,1.3850343099760387,1.3858089106381088,1.3747064901008148,1.3923686198070315,1.3933117162770836,1.3714310564820538
algorithm_aligned_q3,3,0.30000000000000004,x1,1.4831130292732084,1.4831130687565381,1.4397308191908313,1.5264951922728554,1.534251199353857,1.431974477099086
algorithm_aligned_q3,3,0.30000000000000004,x2,1.1630045415650345,1.163004425515383,1.1187235132252666,1.2072858360502274,1.2159917069161523,1.1100176724594233
algorithm_aligned_q3,3,0.30000000000000004,x3,1.698263660673686,1.6982915970274988,1.6969849204609275,1.6994323679610035,1.6997877752938226,1.696581438837665
algorithm_aligned_q3,3,0.30000000000000004,x4,1.3882460133319867,1.3891754583229456,1.3727903333834348,1.400073793118436,1.4020743162804437,1.3679108500600576
algorithm_aligned_q3,4,0.4,x1,1.56174091266423,1.561741030410113,1.5182142514244374,1.6052671066617537,1.6158344196257126,1.5076463053899383
algorithm_aligned_q3,4,0.4,x2,1.121532027632514,1.121531486114051,1.0773195025964202,1.1657452651051947,1.1772077933641838,1.0658568693297747
algorithm_aligned_q3,4,0.4,x3,1.7524804524656512,1.752506417459656,1.7498225550308173,1.7550367868381098,1.7558171274852896,1.749035505868806
algorithm_aligned_q3,4,0.4,x4,1.3914577166877244,1.392542006007572,1.3708741766658445,1.407778966429629,1.4108369162835923,1.364390643637851
algorithm_aligned_q3,5,0.5,x1,1.6448509703604781,1.6448513835985743,1.6003580825004209,1.689342335944369,1.7013637331141274,1.588335528185696
algorithm_aligned_q3,5,0.5,x2,1.0893721119071524,1.089372419219482,1.0445210760984742,1.1342233170414453,1.1471740201841008,1.031571330225281
algorithm_aligned_q3,5,0.5,x3,1.8081581534268285,1.808179883730881,1.803591267158996,1.8126425279289244,1.8140133452416667,1.8022761739713415
algorithm_aligned_q3,5,0.5,x4,1.3946694200432515,1.395908553691988,1.3689580199480436,1.415484139740611,1.4195995162865294,1.3608704372154343
algorithm_aligned_q3,6,0.6000000000000001,x1,1.7315589992024076,1.7315598345233285,1.6859020514090914,1.7772127309569186,1.7899328760330184,1.6731794540289824
algorithm_aligned_q3,6,0.6000000000000001,x2,1.0668591916282915,1.0668592466924947,1.0214658411716018,1.1122505883032667,1.1262013816592458,1.0075189725496843
algorithm_aligned_q3,6,0.6000000000000001,x3,1.8648180775583187,1.8648499034745902,1.8580730767120242,1.8715189930004346,1.8736121632251765,1.8561401795084405
algorithm_aligned_q3,6,0.6000000000000001,x4,1.3930942634097647,1.394654177710563,1.359735880900102,1.4210095117171881,1.4267294799211503,1.349707577415235
algorithm_aligned_q3,7,0.7000000000000001,x1,1.820945332561519,1.820946921023308,1.7745719098029498,1.867312663845931,1.8806061736702908,1.7612737325267003
algorithm_aligned_q3,7,0.7000000000000001,x2,1.0542351948816553,1.0542352482878874,1.007943241043678,1.1005239514298208,1.1145153168519082,0.9939582670272331
algorithm_aligned_q3,7,0.7000000000000001,x3,1.8959478893064372,1.8965073225636164,1.882290275670903,1.9077348557696594,1.9089285275689452,1.8780103798028713
algorithm_aligned_q3,7,0.7000000000000001,x4,1.3753485947670825,1.3770965406614049,1.3363585277158645,1.4082787247608843,1.4151655526500198,1.3246588403168533
algorithm_aligned_q3,8,0.8,x1,1.9068901358647168,1.910929646905897,1.8653692462324067,1.9354984519031688,1.9402599188657945,1.8516817384903135
algorithm_aligned_q3,8,0.8,x2,1.0516466894321725,1.0516424381035043,1.0049289633668972,1.0983596815767738,1.112251301720776,0.9910471407609927
algorithm_aligned_q3,8,0.8,x3,1.8405373586846878,1.8412225929275965,1.8226556575251531,1.8559012777165875,1.8594505196008793,1.8170554162598755
algorithm_aligned_q3,8,0.8,x4,1.3576029261241693,1.3595389036120156,1.3129811745313955,1.3955479378043494,1.4036016253786574,1.29961010321824
algorithm_aligned_q3,9,0.9,x1,1.8740751008920817,1.8740854838102567,1.8278093657769616,1.9202832235317828,1.9342540143237539,1.8137782209544449
algorithm_aligned_q3,9,0.9,x2,1.0559999036331689,1.0562055799010657,1.0097206894060418,1.1026977338457842,1.116528429654647,0.9959076451630122
algorithm_aligned_q3,9,0.9,x3,1.7860693825585232,1.7869334069946974,1.7634369035600301,1.8055199305318128,1.8100240695935292,1.7563389004350725
algorithm_aligned_q3,9,0.9,x4,1.3398572574810241,1.3419812665623947,1.2896038213466947,1.3828171508475826,1.392037698107063,1.274561366119395
algorithm_aligned_q3,10,1.0,x1,1.781854916525118,1.781852623220405,1.7364268658343782,1.8272846330667043,1.8411255810258365,1.7225936055053586
algorithm_aligned_q3,10,1.0,x2,1.0638474365139117,1.0638457553640799,1.0174161071302648,1.1102831716967687,1.123875124363855,1.003849671611324
algorithm_aligned_q3,10,1.0,x3,1.7325756185309389,1.7336397647649007,1.704634013775514,1.7565908142153188,1.762161611948981,1.6958608323284403
algorithm_aligned_q3,10,1.0,x4,1.3221115888376478,1.3244236295125427,1.266226468161762,1.3700863638905842,1.3804737708352368,1.2495126290203187
algorithm_aligned_q3,11,1.1,x1,1.6919430353677303,1.6919412847384379,1.6470298307372817,1.7368590723542257,1.7496140560721882,1.6342862578451882
algorithm_aligned_q3,11,1.1,x2,1.081311179886556,1.0813063400228435,1.0353629907228614,1.1272717408710486,1.1404342793195972,1.0222228776869442
algorithm_aligned_q3,11,1.1,x3,1.6752496297789652,1.67665705999321,1.6392329579588922,1.7067735689264925,1.7140860037514474,1.6284075738438957
algorithm_aligned_q3,11,1.1,x4,1.3039743835321638,1.3055923408965793,1.2486881573424036,1.354144406826409,1.36601971263098,1.2330441975722288
algorithm_aligned_q3,12,1.2000000000000002,x1,1.605310625824704,1.6053082113764563,1.5607272418579903,1.6499019208144037,1.6608471798945719,1.5497938083986142
algorithm_aligned_q3,12,1.2000000000000002,x2,1.1085576254251466,1.1085511153650112,1.0635159468964064,1.1536150924701007,1.166175374869462,1.0509846481910121
algorithm_aligned_q3,12,1.2000000000000002,x3,1.6308031848331292,1.6324971335120155,1.590674900143579,1.6655480216203384,1.6733630987025265,1.5786749726276588
algorithm_aligned_q3,12,1.2000000000000002,x4,1.4163551578058904,1.4176777146722426,1.374265002615018,1.4539889627838443,1.4594868938535974,1.3630985782771994
algorithm_aligned_q3,13,1.3,x1,1.5228626091957518,1.5228543654904778,1.4782132414007394,1.5675227586732847,1.5757565650051144,1.4699957846947624
algorithm_aligned_q3,13,1.3,x2,1.1451296335113064,1.1451371761131774,1.1014641964407277,1.1888088786498436,1.2006357353190358,1.0896682304296648
algorithm_aligned_q3,13,1.3,x3,1.597402961701864,1.5990252864999144,1.5544904669655173,1.633947906001588,1.6417725516795234,1.5417543998281227
algorithm_aligned_q3,13,1.3,x4,1.5285835774245822,1.5290281667003618,1.4968879767451482,1.5597415193592963,1.5627783597810976,1.493152958981963
algorithm_aligned_q3,14,1.4000000000000001,x1,1.4454497463273028,1.4454370673698809,1.4011556310174706,1.4897579889746486,1.4952191283059806,1.395715880847538
algorithm_aligned_q3,14,1.4000000000000001,x2,1.1905099461388868,1.1905077702775289,1.148044762500373,1.2329617912791035,1.2433460313246303,1.1377337696298637
algorithm_aligned_q3,14,1.4000000000000001,x3,1.5747765475230617,1.5762067381064,1.5306214299555372,1.6123316383738227,1.6191347381762782,1.5176458554452672
algorithm_aligned_q3,14,1.4000000000000001,x4,1.6379355137673584,1.6371644828374174,1.6108808101077003,1.6679379979320463,1.678028551595314,1.6033824794967735
algorithm_aligned_q3,15,1.5,x1,1.3738648106107882,1.3738492261652526,1.330346053130014,1.4173963029256862,1.4200510108305342,1.3277165366037298
algorithm_aligned_q3,15,1.5,x2,1.2441924506421775,1.2441833279338075,1.20218896473178,1.286135716840229,1.2938281650987633,1.1946772620611055
algorithm_aligned_q3,15,1.5,x3,1.5631052768837526,1.5649417398499006,1.5188192025070408,1.6016110391588096,1.6057308856243868,1.5060613401848015
algorithm_aligned_q3,15,1.5,x4,1.7462243127047248,1.7446653220347073,1.7151945220737406,1.7811572855851525,1.792821585820135,1.7051608221166878
algorithm_aligned_q3,16,1.6,x1,1.3088017741699343,1.3087839282370237,1.2662950898714094,1.351330725260108,1.35155152944179,1.2660857650175457
algorithm_aligned_q3,16,1.6,x2,1.3052537387670147,1.305255823425454,1.2630751919878804,1.347351988677212,1.3510801614272645,1.2595349946922827
algorithm_aligned_q3,16,1.6,x3,1.5624928460421899,1.5643341696566733,1.5190842126114004,1.6016380211576018,1.601834648760785,1.5072105642475493
algorithm_aligned_q3,16,1.6,x4,1.8413255217976001,1.8427961355329945,1.814179943495631,1.863397735479345,1.8640606335354355,1.806939164736387
algorithm_aligned_q3,17,1.7000000000000002,x1,1.2507921102757604,1.2507736789173454,1.2071211760394684,1.2944881928682348,1.2974913536836998,1.2041291808067955
algorithm_aligned_q3,17,1.7000000000000002,x2,1.372851451891247,1.3728525008103754,1.3311468126532766,1.414530863643355,1.4146556117912565,1.3310790498508742
algorithm_aligned_q3,17,1.7000000000000002,x3,1.5674351923125884,1.5692029374324394,1.5248420400990004,1.6057567285599672,1.606230869320958,1.513800922321147
algorithm_aligned_q3,17,1.7000000000000002,x4,1.7616128924766414,1.7617723947990624,1.717742697989212,1.8058669204459579,1.8066700846575372,1.7164467743912668
algorithm_aligned_q3,18,1.8,x1,1.1993148951475947,1.1992922246294713,1.1549410499131192,1.243719497083845,1.2494682389891996,1.1492108392658733
algorithm_aligned_q3,18,1.8,x2,1.4450956077876833,1.4450933456394437,1.4036360646565094,1.4864652835750558,1.4904575849576691,1.399912930575793
algorithm_aligned_q3,18,1.8,x3,1.576273867451311,1.5768918655780984,1.5352121354892652,1.6150338464840346,1.6184660545821155,1.526650617498038
algorithm_aligned_q3,18,1.8,x4,1.6428575834540695,1.6425637640188873,1.5924093124629477,1.6976226918884867,1.70373736730872,1.590798689326744
algorithm_aligned_q3,19,1.9000000000000001,x1,1.1560924344798111,1.1560653977743371,1.111470179888531,1.2007513384083661,1.209167672007526,1.1030831103693226
algorithm_aligned_q3,19,1.9000000000000001,x2,1.5226557629331285,1.522635010898313,1.481903156320173,1.5633085298379523,1.5711587914445493,1.4743642333921896
algorithm_aligned_q3,19,1.9000000000000001,x3,1.5950296060483942,1.5940901983201323,1.555926355416272,1.6331331880064786,1.6430340936997043,1.552312341091505
algorithm_aligned_q3,19,1.9000000000000001,x4,1.5233826813524995,1.5235396253947395,1.464268879469329,1.5899697422571055,1.6008046499596662,1.462349282679078
algorithm_aligned_q3,20,2.0,x1,1.1215179842816663,1.121475088035258,1.0771102779028,1.1659682919370853,1.176948456174728,1.0661744600100977
algorithm_aligned_q3,20,2.0,x2,1.6046563757209331,1.6046292370167259,1.5637184592514626,1.6455544723924413,1.655866420280761,1.55369604699488
algorithm_aligned_q3,20,2.0,x3,1.6238878606585103,1.6240397283127739,1.585926466676469,1.664512002728633,1.6779679642004024,1.5801380752502654
algorithm_aligned_q3,20,2.0,x4,1.403689166249114,1.401255616310623,1.334209291521302,1.4823167926254879,1.497871932610376,1.332299862686705
algorithm_aligned_q3,21,2.1,x1,1.0958866351890209,1.0958325857813769,1.0513795251021685,1.1404127227283472,1.1530767390955412,1.0388098899061273
algorithm_aligned_q3,21,2.1,x2,1.6901791304373546,1.6901909178020458,1.6481645010932122,1.7322262721331303,1.7436356713303902,1.6370149063264614
algorithm_aligned_q3,21,2.1,x3,1.6627246350973686,1.661254874897395,1.6232108019706184,1.7086390229471349,1.7237108907732384,1.6125515432652464
algorithm_aligned_q3,21,2.1,x4,1.31068664036405,1.307957542790244,1.2621285639040218,1.3680536927543916,1.3794365503889505,1.2602679584125596
algorithm_aligned_q3,22,2.2,x1,1.079372658285729,1.0793411027264164,1.0347021265107028,1.1241028697906243,1.1377205829353771,1.0212070962155564
algorithm_aligned_q3,22,2.2,x2,1.778240518292869,1.7782688317197808,1.7351223747541442,1.821396000556115,1.8334871496230825,1.7233369189512677
algorithm_aligned_q3,22,2.2,x3,1.7105271601767142,1.7082044346809768,1.6677277093488736,1.7586820217265728,1.7756216634551487,1.6534420469215823
algorithm_aligned_q3,22,2.2,x4,1.2456819537534998,1.2436205191219412,1.2122575770636204,1.2854768649794297,1.292835734867713,1.2105007645977035
algorithm_aligned_q3,23,2.3000000000000003,x1,1.0720075517339758,1.0719211132039095,1.0269567106831208,1.1170999001753188,1.1309332253785098,1.0134409048445854
algorithm_aligned_q3,23,2.3000000000000003,x2,1.8678118444307341,1.8678350933533086,1.8239291427876188,1.9117066569198562,1.9243654169613205,1.8117069312782745
algorithm_aligned_q3,23,2.3000000000000003,x3,1.7595158472725536,1.7574110560658687,1.7146076825834826,1.80874674936928,1.8262118691356164,1.6977536014245578
algorithm_aligned_q3,23,2.3000000000000003,x4,1.1806772671427241,1.1810762926735043,1.1602604248904362,1.2029000372042398,1.2062396268007771,1.1580877641736114
algorithm_aligned_q3,24,2.4000000000000004,x1,1.0733260241148186,1.0730823455987455,1.028595813864747,1.1189824291322692,1.1325345641615348,1.0152720239166086
algorithm_aligned_q3,24,2.4000000000000004,x2,1.9016018736841478,1.9060867621396476,1.860875637889362,1.9295439943661001,1.9340703369869954,1.8463714841709982
algorithm_aligned_q3,24,2.4000000000000004,x3,1.8121816709178031,1.811642102169229,1.7620219820182257,1.8639492573374163,1.8820595316168294,1.7491674170889868
algorithm_aligned_q3,24,2.4000000000000004,x4,1.1156725805317231,1.117704721681867,1.1042171358043957,1.1255790544740947,1.1300604272690686,1.102665224328507
algorithm_aligned_q3,25,2.5,x1,1.077226262348491,1.0773467747378223,1.0322261690067402,1.1222829067423603,1.135807476776395,1.0189941636122042
algorithm_aligned_q3,25,2.5,x2,1.815372002950827,1.8158591397373294,1.76898162231717,1.8606743967903057,1.8745393265129637,1.7543854612420628
algorithm_aligned_q3,25,2.5,x3,1.8427700572608792,1.843734821185777,1.8120652342259023,1.8722354638738776,1.8906151287816373,1.8054061554426768
algorithm_aligned_q3,25,2.5,x4,1.0506678939204972,1.048006814112559,1.0369158840932484,1.071091274105129,1.0811988817157743,1.0330332883026156
algorithm_aligned_q3,26,2.6,x1,1.087876327533137,1.0878470473096535,1.0432761141072566,1.1325590279219435,1.145756600309065,1.0304324260778672
algorithm_aligned_q3,26,2.6,x2,1.7258928103569335,1.7262886204975505,1.6790848779527048,1.7715076377325805,1.7845718332085732,1.6652777764941333
algorithm_aligned_q3,26,2.6,x3,1.7715462138141884,1.7721716849949591,1.7288168861031517,1.8157187528116205,1.8282348818504286,1.7188902825779964
algorithm_aligned_q3,26,2.6,x4,0.9854379281570255,0.9832892184018172,0.954855839466338,1.0200565111081594,1.0313888559896436,0.9454165197945521
algorithm_aligned_q3,27,2.7,x1,1.1073497581835698,1.1073154443484703,1.0637339514389934,1.1511382544576323,1.163918527762136,1.051323681689949
algorithm_aligned_q3,27,2.7,x2,1.6396673477353534,1.640104251841403,1.592234539841347,1.6860913193397493,1.69732963769329,1.5799762097756236
algorithm_aligned_q3,27,2.7,x3,1.669648951100868,1.6680423873771335,1.6308511920403599,1.7119270555045558,1.7231993174796256,1.622860973535297
algorithm_aligned_q3,27,2.7,x4,0.9134640379881672,0.913165431649673,0.8632861157093352,0.9658661868629775,0.977572513654654,0.8461118254435069
algorithm_aligned_q3,28,2.8000000000000003,x1,1.1353371467400901,1.1352968316902672,1.0929960998236432,1.1779000309009122,1.190003476553152,1.0813420118664703
algorithm_aligned_q3,28,2.8000000000000003,x2,1.557573883134823,1.5578273134730738,1.5091883833585322,1.6048782410039069,1.6136984866251916,1.4993631601923898
algorithm_aligned_q3,28,2.8000000000000003,x3,1.5593115078196031,1.5572391949453324,1.52519655640351,1.6002206957315144,1.6084982713001081,1.5196350186251666
algorithm_aligned_q3,28,2.8000000000000003,x4,0.8246479370467085,0.8247701366466857,0.7484115308303985,0.8995133286784418,0.9239964742744262,0.7278330002458009
algorithm_aligned_q3,29,2.9000000000000004,x1,1.1714339249181533,1.1713344633551337,1.1308248693445992,1.2123245426852154,1.2236347771083291,1.1200582567320556
algorithm_aligned_q3,29,2.9000000000000004,x2,1.4804349514672046,1.4805511542616383,1.4315866774644281,1.5281334522872225,1.5345088425180178,1.4242615857698122
algorithm_aligned_q3,29,2.9000000000000004,x3,1.4416924483908955,1.4384078310751218,1.411061722801653,1.4796280737024934,1.4957309709680375,1.4092745331252547
algorithm_aligned_q3,29,2.9000000000000004,x4,0.730575269537925,0.7304141367086106,0.6332604663492467,0.8267133633882454,0.8580246025556979,0.608338856264323
algorithm_aligned_q3,30,3.0,x1,1.2151454164367586,1.2149469142381673,1.1756766694238008,1.2547918840321326,1.2643536539750682,1.1669454947003026
algorithm_aligned_q3,30,3.0,x2,1.409012011080242,1.4091319268533038,1.360215626181751,1.4565980272517212,1.4605326252481323,1.355429453816782
algorithm_aligned_q3,30,3.0,x3,1.3172274872215068,1.3113643558248733,1.2848349243999246,1.3553615197375317,1.3816116130103548,1.2767292639584351
algorithm_aligned_q3,30,3.0,x4,0.636020289234294,0.6360435039090246,0.5181094018678337,0.7530597589258095,0.788137867341586,0.48877590233317747
algorithm_aligned_q3,31,3.1,x1,1.2658966018664524,1.2657087972449275,1.2262970963455135,1.3053561222298116,1.3116147233610247,1.2213899362828884
algorithm_aligned_q3,31,3.1,x2,1.3439884196150877,1.3442789893463463,1.2957777550474083,1.3917390764744544,1.392530001715661,1.2935421447185473
algorithm_aligned_q3,31,3.1,x3,1.1882825422196424,1.184257278291009,1.1497414551632008,1.2307589696157037,1.2621521706319658,1.1357026663454985
algorithm_aligned_q3,31,3.1,x4,0.597796352407396,0.597742619654686,0.47510248556481033,0.7204244425661397,0.763028030546179,0.4415064141207923
algorithm_aligned_q3,32,3.2,x1,1.323027171752847,1.3227952925392894,1.2834211837197378,1.3624860184589938,1.3648318647460367,1.2825982147294297
algorithm_aligned_q3,32,3.2,x2,1.2857972881644046,1.28504273430279,1.237261633621306,1.3346334218326388,1.3386995781050797,1.2353773768255658
algorithm_aligned_q3,32,3.2,x3,1.0736044087226233,1.0735803437430862,1.0285010863655222,1.117700454138669,1.1566860742453557,1.0095315065011543
algorithm_aligned_q3,32,3.2,x4,0.6901560523997752,0.6900282927633306,0.5748326008314822,0.804949108729165,0.851720643920554,0.5409906595957106
algorithm_aligned_q3,33,3.3000000000000003,x1,1.3842108691860038,1.3840674272845552,1.3451986507486589,1.4230598667860734,1.42421746685871,1.3443702677303124
algorithm_aligned_q3,33,3.3000000000000003,x2,1.233589787228223,1.2328123279621357,1.1839934878179392,1.2834101373819573,1.29037899266139,1.1795312250235468
algorithm_aligned_q3,33,3.3000000000000003,x3,0.9636881418839413,0.9660681082395159,0.9093092560150489,1.0149832536654522,1.0587527502923821,0.8861261889200867
algorithm_aligned_q3,33,3.3000000000000003,x4,0.7822500963350002,0.7818403220090462,0.6745627160978821,0.8912232725301348,0.940413257294686,0.6404749050703489
algorithm_aligned_q3,34,3.4000000000000004,x1,1.4500410398927543,1.4498755531515806,1.4111539487183515,1.488507679393064,1.493412159909877,1.407537522814371
algorithm_aligned_q3,34,3.4000000000000004,x2,1.188759597275507,1.1880679697409682,1.138643891219568,1.2390672929685353,1.2488914575203784,1.1317133046931702
algorithm_aligned_q3,34,3.4000000000000004,x3,0.8612289513077513,0.8650776819284333,0.7983679883983327,0.9192472609100772,0.9692138383624056,0.7718761387362967
algorithm_aligned_q3,34,3.4000000000000004,x4,0.8739674659633484,0.8729030560850531,0.7741710875322024,0.9784130180813941,1.0291058706685743,0.7392375603087211
algorithm_aligned_q3,35,3.5,x1,1.5200197229312178,1.5198334275534657,1.4816276255034935,1.557946917554628,1.5662004277480526,1.4747423674420892
algorithm_aligned_q3,35,3.5,x2,1.1516566608396015,1.151034659467488,1.1015041629895352,1.2019630966688957,1.2145899759943246,1.0922328601557934
algorithm_aligned_q3,35,3.5,x3,0.7665959452738388,0.7695126435699743,0.6944890806265991,0.8321027178456611,0.8886263658484546,0.6653714672145188
algorithm_aligned_q3,35,3.5,x4,0.965459508504522,0.9629135891718084,0.8723039787996245,1.0667622262495693,1.1177984840422193,0.8372200836210246
algorithm_aligned_q3,36,3.6,x1,1.593330151556497,1.5934286896453242,1.5543295666762735,1.632030958411678,1.6417236671330317,1.545865733376508
algorithm_aligned_q3,36,3.6,x2,1.1224498654211505,1.1217138504416795,1.0727198362205312,1.1726484877303787,1.187653762233025,1.0612659062949985
algorithm_aligned_q3,36,3.6,x3,0.6811640144333557,0.6854745442956129,0.6013839228576897,0.7536355057706179,0.8169903327505026,0.5688152202400902
algorithm_aligned_q3,36,3.6,x4,1.0569498445316137,1.0510546449216143,0.9703836268357142,1.1551114344174864,1.2064910974156202,0.9352026069330461
algorithm_aligned_q3,37,3.7,x1,1.6691240681504051,1.6693982094841346,1.6289833923632673,1.7088738295084305,1.7190960481425375,1.620097116978882
algorithm_aligned_q3,37,3.7,x2,1.1012206590014995,1.1003118000966654,1.0518464839742327,1.1519125699692923,1.1681686457899283,1.0389056206850036
algorithm_aligned_q3,37,3.7,x3,0.6050096262330099,0.6085353128509846,0.5181593701243994,0.6838456246849202,0.7543057390685242,0.4822073978129784
algorithm_aligned_q3,37,3.7,x4,1.1484401805584403,1.14641140860043,1.0683360585162436,1.2434606425851455,1.2951837107887787,1.033185130244786
algorithm_aligned_q3,38,3.8000000000000003,x1,1.746526750186207,1.746956471724076,1.7056245038098587,1.7868217980518122,1.797408465708856,1.6965961123784716
algorithm_aligned_q3,38,3.8000000000000003,x2,1.0879568528179704,1.0866311385369694,1.0386680826473627,1.1390861204592766,1.156133805691324,1.0251387081191878
algorithm_aligned_q3,38,3.8000000000000003,x3,0.5381327806727727,0.5404011774542112,0.44481542242669736,0.6227330745885397,0.7005725848024926,0.4055479999331526
algorithm_aligned_q3,38,3.8000000000000003,x4,1.239930516585001,1.2368095579615066,1.1660588397075544,1.3318098507525469,1.383876324161693,1.1311676535562443
algorithm_aligned_q3,39,3.9000000000000004,x1,1.8245544386307866,1.8250444270937831,1.7831644263455768,1.864751121581962,1.875118744461659,1.774497333280778
algorithm_aligned_q3,39,3.9000000000000004,x2,1.0822282329060904,1.0812516689682956,1.033407180808581,1.1342453692838923,1.1514504121198315,1.019762078525983
algorithm_aligned_q3,39,3.9000000000000004,x3,0.4805270112971965,0.48187327128020474,0.38135207976455376,0.5702978554814493,0.6557428843478086,0.33883702660058157
algorithm_aligned_q3,39,3.9000000000000004,x4,1.3314072745794605,1.3296345056874,1.2631529268265345,1.4192237773851955,1.4720890814886238,1.22915017686742
algorithm_aligned_q3,40,4.0,x1,1.867581774448959,1.8713559606476724,1.8304605352918115,1.89354214800718,1.9000510751859845,1.8125870880799282
algorithm_aligned_q3,40,4.0,x2,1.078816043994376,1.0780411436626052,1.0297477337445082,1.1309610732359163,1.1486437231721682,1.0163364499662417
algorithm_aligned_q3,40,4.0,x3,0.43210492082913915,0.43520796577612797,0.3277693421379375,0.5263161252447429,0.6196427849162505,0.28207447781523354
algorithm_aligned_q3,40,4.0,x4,1.4115326611065184,1.4128560365895861,1.330262333814894,1.4783854906279528,1.5580834548876226,1.2801738913236704
algorithm_aligned_q3,41,4.1000000000000005,x1,1.7924271424989697,1.793681687884206,1.7397118895285355,1.8418136025179972,1.8594166046139484,1.7221291462028558
algorithm_aligned_q3,41,4.1000000000000005,x2,1.079871242714295,1.078390588730687,1.0310597439329505,1.1322306928985906,1.1501034854145438,1.0182194092196624
