lane,segment_index,physical_time,controller_period,state,enclosure_kind,torch_width_median,torch_width_p95,torch_width_max,xiangru_width_median,xiangru_width_p95,xiangru_width_max,torch_over_xiangru_ratio_median,torch_over_xiangru_ratio_p95,torch_over_xiangru_ratio_max,torch_hull_width,xiangru_hull_width,maximum_lower_abs_difference,maximum_upper_abs_difference,torch_contains_xiangru_leaf_count,xiangru_contains_torch_leaf_count,minimum_torch_property_margin,minimum_xiangru_property_margin
common_control_plant_replay,35,3.5,4,x3,tube,0.39905057592266463,0.4149224578443881,0.42051545491185016,0.3683480346271561,0.38279245475757406,0.389120838482645,1.0836339680243559,1.0872949075246088,1.0873446162133724,0.4502247375434505,0.4188619632341126,0.0011924066222614993,0.032021925090939485,48,0,0.8655616156461341,0.8665879387942754
common_control_plant_replay,35,3.5,4,x4,tube,0.6237727761195901,0.6544966435469791,0.6640977029964664,0.601900128479502,0.6307947249477578,0.6404385014248867,1.0362035989009413,1.03802058789645,1.038106342022938,0.742510926059117,0.7213476210539294,0.023848132070733663,1.9486273705737744e-11,48,0,1.0284835670381045,1.0496468720238834
common_control_plant_replay,35,3.5,4,u1,tube,0.4223001026132316,0.4711704731207629,0.47696264105824504,0.4223001025804116,0.47117047308771143,0.4769626410251675,1.0000000000777172,1.0000000000833906,1.0000000000928249,0.631224692128205,0.6312246920953761,1.653077674745873e-11,1.6546763959013333e-11,48,0,N/A,N/A
common_control_plant_replay,36,3.6,4,x1,endpoint,0.0673046346993619,0.06922971191766099,0.07008124413171513,0.06784187092802066,0.06981994046179237,0.07072517699388198,0.9913673343804983,0.9930609003917739,0.993983266263003,0.17386925536477485,0.174428655708088,2.2175205623864436e-05,0.0006292729569626898,0,48,1.6354799111970304,1.6354746522443793
common_control_plant_replay,36,3.6,4,x2,endpoint,0.07570419566641201,0.07869069879873136,0.07992674416689904,0.0778894531013839,0.08102365170757368,0.08231507383431003,0.9721371647070991,0.9772702513254579,0.9802068496563239,0.19369469832630404,0.19608072168857715,0.00021958400577881676,0.002182067021447187,0,48,1.0873425696209336,1.0851605025994866
common_control_plant_replay,36,3.6,4,x3,endpoint,0.3776199655175034,0.4004633069617683,0.40126499832599616,0.3776199654672095,0.40046330691133186,0.4012649982755566,1.0000000001331866,1.0000000001480425,1.0000000001647609,0.4218925219107982,0.4218925218605075,2.5220714405804756e-11,2.5219382138175206e-11,48,0,0.7967755669307908,0.7967755669559029
common_control_plant_replay,36,3.6,4,x4,endpoint,0.5405419962606657,0.5827863670548536,0.5897019582387688,0.5405419962118014,0.5827863670057438,0.589701958189617,1.0000000000903988,1.0000000001017106,1.0000000001145473,0.6592301565214101,0.6592301564723904,2.4576229940009853e-11,2.4575647072921925e-11,48,0,1.253194250813475,1.2531942508379308
common_control_plant_replay,36,3.6,4,u1,endpoint,0.42230010261739714,0.47117047312497873,0.4769626410624692,0.42230010257841144,0.47117047308571125,0.4769626410231673,1.0000000000923177,1.0000000000990885,1.0000000001102876,0.6312246921323723,0.631224692093376,1.964473028692737e-11,1.9657164784803172e-11,48,0,N/A,N/A
common_control_plant_replay,36,3.6,4,x1,tube,0.15240334115700405,0.15928831056201134,0.16129797541295632,0.14904707562981973,0.15584215274992522,0.15782318937674172,1.0222632525234767,1.0231678996207894,1.0232492737434833,0.2568711865929304,0.25360322566333415,0.004104058992682014,0.0006292729564674193,0,0,1.554882135078552,1.558704237398298
common_control_plant_replay,36,3.6,4,x2,tube,0.11371839372059833,0.11860550536447635,0.11991856218532793,0.10713496992323429,0.11173565709932626,0.11313963151967787,1.0610053926846514,1.0641977903987363,1.065767633168517,0.22946487479944866,0.22358128649431297,0.008719105950124817,0.0019401752844747655,0,0,1.0799743843866452,1.0780342091021704
common_control_plant_replay,36,3.6,4,x3,tube,0.43930012068360286,0.4576410103749171,0.4608336193224133,0.4061594066675527,0.4228214580694448,0.42732267238562915,1.0812021576983935,1.0843031862942778,1.0845044170651958,0.4864832997381211,0.45334714209258387,0.0011924066277937406,0.034387845249632565,48,0,0.7901450563809782,0.7911713795346214
common_control_plant_replay,36,3.6,4,x4,tube,0.6661424136768637,0.702019230344972,0.7114161060696937,0.6450700868724993,0.6782579369009305,0.6877569044879999,1.03375915569064,1.0353337647029366,1.0354078172550485,0.7821671508942971,0.7610038458789641,0.023848132075740436,2.4593355130164696e-11,48,0,1.1302572564406055,1.1514205614313568
common_control_plant_replay,36,3.6,4,u1,tube,0.4223001026176725,0.4711704731252523,0.4769626410627428,0.42230010257841144,0.47117047308571125,0.4769626410231673,1.0000000000929696,1.0000000000997726,1.000000000111061,0.6312246921326476,0.631224692093376,1.977973340672179e-11,1.979572061827639e-11,48,0,N/A,N/A
common_control_plant_replay,37,3.7,4,x1,endpoint,0.06991189043385189,0.0720912742226365,0.07306787986348576,0.07073879037153126,0.07297569478679734,0.07398308519693267,0.9882070886622798,0.9905955280290243,0.9919312983662267,0.17978559284608486,0.18057251060933482,3.74798093703832e-05,0.0008894157567544136,0,48,1.7147684733518707,1.7147616001496873
common_control_plant_replay,37,3.7,4,x2,endpoint,0.07854879166385365,0.08142182951665594,0.082691895271924,0.08136035085530235,0.0844635961482707,0.08582822960498804,0.9648280460444223,0.9715177978434775,0.9754185555267246,0.19860121057599778,0.20172924880479892,0.0003508520958684924,0.0028039352398313566,0,48,1.0695815239467314,1.0667775887069002
common_control_plant_replay,37,3.7,4,x3,endpoint,0.4333699126555487,0.4614659190102906,0.46230372216330184,0.4333699125931272,0.46146591894766725,0.4623037221006747,1.0000000001440377,1.0000000001601441,1.0000000001785048,0.4746790211769143,0.4746790211144254,3.131428449876239e-11,3.13130632534353e-11,48,0,0.7324800626200085,0.7324800626512042
common_control_plant_replay,37,3.7,4,x4,endpoint,0.5824564743250122,0.6298322750285958,0.6370203613124951,0.582456474265324,0.6298322749685814,0.6370203612524303,1.000000000102477,1.0000000001148295,1.000000000129182,0.6993100799281584,0.6993100798682645,3.003264303913511e-11,3.003210874430451e-11,48,0,1.3549679402157313,1.3549679402456043
common_control_plant_replay,37,3.7,4,u1,endpoint,0.42230010262183804,0.47117047312946936,0.4769626410669634,0.42230010257641126,0.47117047308371107,0.47696264102116714,1.00000000010757,1.0000000001154674,1.0000000001285239,0.6312246921368168,0.6312246920913758,2.2891910589351028e-11,2.290434508722683e-11,48,0,N/A,N/A
common_control_plant_replay,37,3.7,4,x1,tube,0.15781735384737433,0.1650078287326508,0.16713709385592998,0.15456338834302952,0.16166848081759677,0.16378016562980227,1.0208082601726776,1.022042843898518,1.0223110939029794,0.2660282477823238,0.2628389502149129,0.004246343982194145,0.0008894157560664362,0,0,1.631290840842556,1.6352601829703264
common_control_plant_replay,37,3.7,4,x2,tube,0.10883367218610046,0.11395039767272871,0.11489617124665219,0.10280545160458127,0.10740526937547665,0.1085815284933801,1.0593501915473538,1.062729299260733,1.064278170641089,0.22759689781119252,0.22221646912456294,0.008837757669995838,0.0025646233156518816,0,0,1.061695716916362,1.0591310936007101
common_control_plant_replay,37,3.7,4,x3,tube,0.4827638257817308,0.5059786397809184,0.5077760237158639,0.4478659010435726,0.4690083411693291,0.4701875534046619,1.0784172762853395,1.0810012791026375,1.0814238065081385,0.5269876319169672,0.4917123348643806,0.0011924066338824257,0.03675376540887365,48,0,0.7259188673193895,0.7269557539510298
common_control_plant_replay,37,3.7,4,x4,tube,0.7091657800276856,0.7492353771753129,0.7587345091434177,0.6875889578784691,0.7257124231328469,0.7350753075509133,1.0316239326674523,1.033001620106453,1.0330662124604426,0.8222470743010428,0.8010837692749383,0.023848132081095708,3.0048671884053135e-11,48,0,1.232030945842863,1.2531942508389307
common_control_plant_replay,37,3.7,4,u1,tube,0.42230010262211337,0.47117047312974164,0.47696264106723696,0.42230010257641126,0.47117047308371107,0.47696264102116714,1.0000000001082219,1.0000000001161575,1.0000000001292972,0.6312246921370921,0.6312246920913758,2.3026913709145447e-11,2.304290092070005e-11,48,0,N/A,N/A
common_control_plant_replay,38,3.8000000000000003,4,x1,endpoint,0.07221423020232595,0.07457258462709578,0.07562801708327758,0.07320155417312799,0.07578227275005507,0.07688043012877567,0.9843732188123413,0.9876363231212261,0.9895056249806192,0.1841286874934707,0.18519419805231613,6.084349798088362e-05,0.0012098073843697377,0,48,1.7959556094569615,1.7959468919436847
common_control_plant_replay,38,3.8000000000000003,4,x2,endpoint,0.08081259726797996,0.08364020737660148,0.08493297356061635,0.08443087774739494,0.08752592053514313,0.08894985479669948,0.9564239939580146,0.964915299353635,0.9699686460587776,0.20180199669210463,0.20580565242037252,0.0005328941552242838,0.0035141541230570006,0,48,1.0611106222043536,1.0575964680812966
common_control_plant_replay,38,3.8000000000000003,4,x3,endpoint,0.49340736845895244,0.5268183583629605,0.5281120724117989,0.4934073683832279,0.5268183582869647,0.5281120723357945,1.0000000001534728,1.0000000001706173,1.0000000001903953,0.5395167704269352,0.5395167703510894,3.8004044355943734e-11,3.8002267999104333e-11,48,0,0.6784462088934236,0.678446208931268
common_control_plant_replay,38,3.8000000000000003,4,x4,endpoint,0.6243709523898444,0.6768781830028335,0.6843387643867174,0.6243709523186465,0.6768781829312189,0.6843387643150436,1.0000000001140315,1.0000000001273233,1.0000000001431015,0.7393900033353982,0.7393900032639387,3.583700003417789e-11,3.583680574514858e-11,48,0,1.4567416296177447,1.4567416296533782
common_control_plant_replay,38,3.8000000000000003,4,u1,endpoint,0.42230010262627893,0.4711704731339587,0.4769626410714576,0.4223001025744111,0.4711704730817109,0.47696264101916697,1.0000000001228222,1.000000000131852,1.0000000001467602,0.6312246921412594,0.6312246920893756,2.6139090891774686e-11,2.6151525389650487e-11,48,0,N/A,N/A
common_control_plant_replay,38,3.8000000000000003,4,x1,tube,0.16169936371229968,0.1693560153273471,0.17158778515578565,0.15870631952826486,0.16622123729330912,0.16844940987199808,1.0190087850249356,1.0206961543789466,1.0212218982567454,0.2727295421324281,0.26970240874775864,0.004348182667271161,0.0012098073834835854,0,0,1.7104531745218754,1.7145371009512065
common_control_plant_replay,38,3.8000000000000003,4,x2,tube,0.10363164428775234,0.10855298461992058,0.1091900310616506,0.09840870068710172,0.10247067695890194,0.10353922811139782,1.0545746175825572,1.0595290023941115,1.0635244806712905,0.22381340316590048,0.21911964671419704,0.008850186731709675,0.003277107241167143,0,0,1.0527803933036106,1.0495032860624436
common_control_plant_replay,38,3.8000000000000003,4,x3,tube,0.5304198496218475,0.5597714603905024,0.5611721213998005,0.49823849551855176,0.5316123656951828,0.5328333345447971,1.064164802884171,1.0736393395167607,1.0750389977712802,0.5731916929968639,0.5450410790512686,0.0011924066405668565,0.03502277834916623,48,0,0.671885013592803,0.6729219002310884
common_control_plant_replay,38,3.8000000000000003,4,x4,tube,0.7514667880985235,0.7962812851495484,0.8060529122176376,0.7305140309385789,0.7727583310955843,0.7823937106136266,1.029742745402363,1.0309582725548803,1.031015108169851,0.8623269977082804,0.8411636926707123,0.0238481320867997,3.585218233403964e-11,48,0,1.3338046352448774,1.3549679402466044
common_control_plant_replay,38,3.8000000000000003,4,u1,tube,0.42230010262655426,0.47117047313423,0.47696264107173114,0.4223001025744111,0.4711704730817109,0.47696264101916697,1.0000000001234741,1.0000000001325364,1.0000000001475335,0.6312246921415348,0.6312246920893756,2.6274094011569105e-11,2.6290081223123707e-11,48,0,N/A,N/A
common_control_plant_replay,39,3.9000000000000004,4,x1,endpoint,0.07385968940727544,0.07663953559095607,0.07776995681280598,0.07531834611668946,0.07824751285745692,0.07943533227543949,0.9798220630585404,0.9840984821538274,0.9866466181177428,0.186889017967683,0.18829044493614633,9.59158023874987e-05,0.0015973724700020907,0,48,1.878206312351337,1.8781947161817367
common_control_plant_replay,39,3.9000000000000004,4,x2,endpoint,0.08268743808255952,0.08540517998098995,0.08670770553018092,0.08732761128596955,0.09028961438498738,0.0917560063601548,0.9467551326034923,0.9573159850719857,0.9637418821252229,0.2033559460586809,0.20838671660918817,0.0007780794023537485,0.004319107983614789,0,48,1.061898748816263,1.057579640832648
common_control_plant_replay,39,3.9000000000000004,4,x3,endpoint,0.5577323329277672,0.5968584720667401,0.598730383903043,0.5577323328374916,0.5968584719761084,0.5987303838123929,1.000000000161862,1.0000000001798837,1.0000000002009057,0.6092078506918506,0.6092078506014117,4.532596520334664e-11,4.532418884650724e-11,48,0,0.6354609725666784,0.6354609726117948
common_control_plant_replay,39,3.9000000000000004,4,x4,endpoint,0.6666899141486669,0.723924090977567,0.7316571674614359,0.6666899140652736,0.7239240908936565,0.7316571673774568,1.0000000001250855,1.0000000001393161,1.0000000001564489,0.780701416933504,0.7807014168497775,4.198957848089435e-11,4.198957848089435e-11,48,0,1.558515319019515,1.558515319061252
common_control_plant_replay,39,3.9000000000000004,4,u1,endpoint,0.4223001026307198,0.4711704731384458,0.47696264107595177,0.4223001025724127,0.4711704730797107,0.4769626410171668,1.0000000001380704,1.000000000148231,1.0000000001650067,0.6312246921457039,0.6312246920873754,2.9386271194198343e-11,2.9398705692074145e-11,48,0,N/A,N/A
common_control_plant_replay,39,3.9000000000000004,4,x1,tube,0.16425356597521654,0.17231804603584652,0.17464684335901026,0.16143038979749486,0.16950768225558888,0.17183723334014536,1.0171988654514523,1.0190537908630626,1.0199219506976724,0.27711883428041595,0.2741734538357874,0.004406982487780653,0.0015973724689157531,0,0,1.7915476034054079,1.7957126451985397
common_control_plant_replay,39,3.9000000000000004,4,x2,tube,0.09811528786650126,0.10231504943120247,0.10285956110100491,0.09903262630777115,0.10273728522234378,0.10438712080574264,0.9818234520158495,1.0359503255825104,1.0575923109664431,0.2182453148550908,0.2205764588908221,0.007859485749040496,0.004076532594323723,0,13,1.0531966695583255,1.0491201369640017
common_control_plant_replay,39,3.9000000000000004,4,x3,tube,0.5827493582486492,0.6183165396800785,0.6196486908554794,0.5626417254223475,0.6016524793843316,0.603633131127327,1.0348736487593573,1.0433655628246383,1.0487735158165232,0.6302524644218634,0.6147321593015957,0.0011924066478834483,0.022729078919171974,48,0,0.6288997772660578,0.6299366639116106
common_control_plant_replay,39,3.9000000000000004,4,x4,tube,0.7933155430352334,0.8433271931242796,0.8533713152923543,0.7723911654885622,0.8198042390581219,0.8297121136761398,1.02807280349084,1.0291532058011201,1.0292036024161328,0.9036384113063842,0.8824751062566512,0.02384813209285208,4.2003900357912016e-11,48,0,1.435578324646649,1.456741629654378
common_control_plant_replay,39,3.9000000000000004,4,u1,tube,0.4223001026309934,0.47117047313871935,0.4769626410762253,0.4223001025724127,0.4711704730797107,0.4769626410171668,1.0000000001387184,1.0000000001489209,1.00000000016578,0.6312246921459792,0.6312246920873754,2.952127431399276e-11,2.9537261525547365e-11,48,0,N/A,N/A
common_control_plant_replay,40,4.0,4,x1,endpoint,0.07526320005252096,0.0783148629217702,0.07951588948496455,0.07730589730902455,0.0804322392242739,0.0816814328728599,0.9744286810287357,0.979879312707365,0.9832792498159194,0.18808143909274513,0.18988355878033925,0.00014750791936578994,0.0020596590685294652,0,48,1.8512409519345492,1.8494557171752697
common_control_plant_replay,40,4.0,4,x2,endpoint,0.08444770089381332,0.08680781378837713,0.0881090613929364,0.09007834466273329,0.09285648173829138,0.09435883885478558,0.9358100209296658,0.9485994942258609,0.9566286531083527,0.20336551175633732,0.2095938544391942,0.0010990615179353735,0.005226293525744552,0,48,1.0718137285929004,1.0665874350671558
common_control_plant_replay,40,4.0,4,x3,endpoint,0.6263448060620466,0.6716031765680904,0.6742620208077817,0.6263448059558985,0.671603176461486,0.6742620207011495,1.0000000001694724,1.0000000001882643,1.0000000002103744,0.6839596042407969,0.6839596041343495,5.331690644538867e-11,5.331535213315419e-11,48,0,0.6016004242369013,0.6016004242900359
common_control_plant_replay,40,4.0,4,x4,endpoint,0.7097919759930854,0.770969998952805,0.7789755705366611,0.7097919758967904,0.770969998855894,0.7789755704396699,1.0000000001356666,1.0000000001509035,1.0000000001693317,0.8243010769004804,0.8243010768037999,4.8495540916349e-11,4.849559642750023e-11,48,0,1.5154099146784787,1.5154099147269744
common_control_plant_replay,40,4.0,4,u1,endpoint,0.42230010263515894,0.4711704731429352,0.4769626410804495,0.4223001025704125,0.47117047307771054,0.4769626410151666,1.0000000001533187,1.0000000001646157,1.0000000001832428,0.6312246921501465,0.6312246920853752,3.26352278534614e-11,3.2647662351337203e-11,48,0,N/A,N/A
common_control_plant_replay,40,4.0,4,x1,tube,0.16616115513568563,0.17455824663122757,0.17697077802362884,0.16317207712645881,0.17163868992578254,0.17406741767609063,1.017543409053907,1.0185132434821893,1.0191034750378338,0.2792905420639741,0.276651264171356,0.004738897149269686,0.0018355368017314716,0,0,1.8469783669803905,1.8453998584834825
common_control_plant_replay,40,4.0,4,x2,tube,0.10323862473026751,0.10717611983493382,0.10799802644999168,0.1040985393117963,0.10825625934943903,0.10914117266558232,0.9897091855159255,0.9931247947589298,0.993494964565434,0.22277692389478032,0.2238986353312682,0.0010990615174291118,0.0027825965948654607,0,28,1.0564463595641609,1.0563266972842689
common_control_plant_replay,40,4.0,4,x3,tube,0.6395558227800948,0.6812449336559182,0.6830089129771302,0.6313645090189242,0.6763971838697141,0.6791647680160887,1.0119345379558955,1.0187003001634163,1.0220221307482535,0.6929879006897214,0.6892544971852999,0.0011924066558690605,0.010435379489838637,48,0,0.5952549981420205,0.5963055312390855
common_control_plant_replay,40,4.0,4,x4,tube,0.8354036764179462,0.8903731010995064,0.9006897183675666,0.8141610000208614,0.8668501470204595,0.8770305167384531,1.0265804159950105,1.0275470362051446,1.0275920291405853,0.9472380712733519,0.9260747662107737,0.02384813209925285,4.85035345221263e-11,48,0,1.5154099146784707,1.5154099147269744
common_control_plant_replay,40,4.0,4,u1,tube,0.42230010263543427,0.47117047314320876,0.47696264108072306,0.4223001025704125,0.47117047307771054,0.4769626410151666,1.0000000001539706,1.0000000001652998,1.0000000001840161,0.6312246921504219,0.6312246920853752,3.277023097325582e-11,3.278621818481042e-11,48,0,N/A,N/A
common_control_plant_replay,41,4.1000000000000005,5,x1,endpoint,0.05691379944317367,0.059968173364071994,0.06114266500791994,0.05691997695060243,0.05997366762723572,0.06114802296373821,0.9998975626101427,0.9999286947605623,0.9999441752878331,0.16959509387054883,0.16960227310759798,9.876145431464423e-07,7.420330663587826e-06,0,48,1.778446549336631,1.7784397695003156
common_control_plant_replay,41,4.1000000000000005,5,x2,endpoint,0.05422274787538783,0.05505992242953499,0.05572726698174946,0.05430098985435683,0.0551238144457092,0.055788362245773215,0.9987606579097302,0.9991438975004803,0.9993291269775237,0.16938713399207106,0.16945077738964154,2.073908029531779e-05,7.420326521012655e-05,0,48,1.1083768795233953,1.1083300306767105
common_control_plant_replay,41,4.1000000000000005,5,x3,endpoint,0.13384479498181795,0.15164494628058112,0.15595006524334742,0.13384479497702795,0.15164494627577405,0.15595006523853538,1.000000000035788,1.000000000041681,1.0000000000465996,0.18537064135199133,0.18537064134719172,2.4067414727824143e-12,2.4052981828504016e-12,48,0,0.8566261291375912,0.8566261291399955
common_control_plant_replay,41,4.1000000000000005,5,x4,endpoint,0.1567097008231519,0.16537828675898872,0.1673306210267923,0.1567097008185402,0.1653782867543609,0.16733062102216206,1.000000000029429,1.0000000000330433,1.0000000000373097,0.2457417440783537,0.2457417440737509,2.314926028645914e-12,2.3153146067045327e-12,48,0,1.6863843280535133,1.6863843280558255
common_control_plant_replay,41,4.1000000000000005,5,u1,endpoint,0.3547530388980711,0.3818980220466358,0.3868965906335742,0.3547530388913529,0.38189802203989326,0.38689659062682935,1.000000000018921,1.0000000000208005,1.0000000000226905,0.5289672141732531,0.528967214166542,3.3661962106634746e-12,3.3786307085392764e-12,48,0,N/A,N/A
common_control_plant_replay,41,4.1000000000000005,5,x1,tube,0.14068140400535428,0.14838487451076737,0.15095461288250528,0.13707266083718084,0.14473583888559624,0.14725619549687155,1.0258097295932047,1.0277514612011516,1.0282399877887238,0.25393793578526,0.25069316660013075,0.003693823542865876,0.0001499766174536954,48,0,1.7770488437439447,1.777184777983437
common_control_plant_replay,41,4.1000000000000005,5,x2,tube,0.0731213362977759,0.07743368573831015,0.07853144464522799,0.07008672036601221,0.07438404045641082,0.0755622819714078,1.0435851701609025,1.0459927829055429,1.0462678985709997,0.18959712204843004,0.1863765914266573,2.0739080645926222e-05,0.0032373251730047903,0,0,1.0884350103933011,1.0916723355663058
common_control_plant_replay,41,4.1000000000000005,5,x3,tube,0.14581932317279167,0.1665560608932229,0.1717451960328873,0.13977303144879105,0.15924138114866984,0.1643459064535049,1.0447503225476098,1.04955070884771,1.0504709623881747,0.20203465057304404,0.19499245019788913,0.007399289576962564,2.419842104472991e-12,48,0,0.8399621199165523,0.8470043202892981
common_control_plant_replay,41,4.1000000000000005,5,x4,tube,0.2861446748335672,0.2975492889578743,0.29861404014837567,0.26784177390713126,0.2793315859899528,0.28048498040858777,1.0660842439262006,1.0699950897751827,1.070683135168583,0.37442289338913354,0.356866729424958,0.019344829533659826,2.3188673203833332e-12,48,0,1.6863843280535096,1.6863843280558255
common_control_plant_replay,41,4.1000000000000005,5,u1,tube,0.35475303889834553,0.3818980220469106,0.38689659063384774,0.3547530388913529,0.38189802203989326,0.38689659062682935,1.000000000019688,1.000000000021654,1.0000000000236133,0.5289672141735267,0.528967214166542,3.502975687297294e-12,3.518962898851896e-12,48,0,N/A,N/A
common_control_plant_replay,42,4.2,5,x1,endpoint,0.06118926782024636,0.06428712837377726,0.06548348546222038,0.06120814494519454,0.06430756817049076,0.06550353536772516,0.9996485197842865,0.9997515664361036,0.9998024879010702,0.17149688596091242,0.17152238716777368,4.289489373671129e-06,2.5765086485829425e-05,0,48,1.6982534158875193,1.698229669938135
common_control_plant_replay,42,4.2,5,x2,endpoint,0.05951901500953549,0.0606212655060414,0.061370012040671384,0.05970528926198393,0.06078045533089878,0.061523084623809066,0.9972219126588335,0.9980400588327691,0.9984335376621657,0.1707417201936693,0.1709000187860823,4.2209776674129174e-05,0.0001834769309678741,0,48,1.1337173558841291,1.1335932640135962
common_control_plant_replay,42,4.2,5,x3,endpoint,0.1516229323276979,0.17008879361996238,0.17461761030377365,0.15162293231564572,0.17008879360787424,0.17461761029167577,1.000000000079488,1.0000000000925113,1.0000000001035776,0.1993237200777026,0.19932372006563515,6.049605261182478e-12,6.048272993552928e-12,48,0,0.8778336130493023,0.8778336130553406
common_control_plant_replay,42,4.2,5,x4,endpoint,0.19240360073951807,0.2035612243895355,0.20602028009455203,0.1924036007276455,0.2035612243776332,0.20602028008264495,1.0000000000617078,1.000000000069204,1.0000000000777007,0.2882287752335697,0.28822877522171586,5.953293413796246e-12,5.953793014157327e-12,48,0,1.5332771759896413,1.5332771759955868
common_control_plant_replay,42,4.2,5,u1,endpoint,0.3547530389024445,0.38189802205103635,0.38689659063797954,0.3547530388893527,0.3818980220378931,0.3868965906248292,1.0000000000369038,1.000000000040579,1.0000000000442577,0.5289672141776247,0.5289672141645418,6.568967592102126e-12,6.581402089977928e-12,48,0,N/A,N/A
common_control_plant_replay,42,4.2,5,x1,tube,0.14453554443688033,0.152363230697058,0.15493247943328636,0.1402287627311166,0.14798503970580998,0.1504925233936959,1.0301716811095751,1.0320930215833808,1.0326039384461263,0.2560549102894143,0.25212506139859214,0.004375096444446364,0.0001511545260368119,48,0,1.695927595267197,1.6960600669891504
common_control_plant_replay,42,4.2,5,x2,tube,0.08744399117863338,0.09191459396449661,0.09263598395240724,0.08420343094102206,0.0886636563728139,0.08947902331484936,1.03870904052885,1.040738846438676,1.0409906820035575,0.20055322810205556,0.19711640044851175,4.220977698543571e-05,0.003471034375729487,0,0,1.1046833365646629,1.1081543709403925
common_control_plant_replay,42,4.2,5,x3,tube,0.17697630155643818,0.19754850679756447,0.20298254266169846,0.1680872328740467,0.18837194991883968,0.19364877012199977,1.052194101035489,1.0540191700563846,1.054342328329433,0.2294107026819987,0.22053120397997994,0.00933377253363532,6.06337202668783e-12,48,0,0.8477466304450205,0.8566261291409956
common_control_plant_replay,42,4.2,5,x4,tube,0.3228234037969999,0.33403392131146487,0.33491634238937906,0.3046712758023762,0.3157698821841655,0.31676519125961716,1.0583696130066462,1.0613997150016479,1.061928529898218,0.4150587806826465,0.3988488961329895,0.019344829537199945,5.9590665735242965e-12,48,0,1.5332771759896358,1.5332771759955868
common_control_plant_replay,42,4.2,5,u1,tube,0.3547530389027189,0.3818980220513112,0.38689659063824955,0.3547530388893527,0.3818980220378931,0.3868965906248292,1.0000000000376765,1.0000000000414324,1.0000000000451927,0.5289672141778983,0.5289672141645418,6.702194355057145e-12,6.718181566611747e-12,48,0,N/A,N/A
common_control_plant_replay,43,4.3,5,x1,endpoint,0.06494411265544464,0.0680511715267449,0.06925673970402735,0.06499763560419267,0.06810024862756353,0.06930510774106263,0.9992098737439761,0.9994345096280671,0.9995452142027508,0.17175541870610284,0.1718148405741562,1.0477810571396518e-05,5.934184319400515e-05,0,48,1.621881206539844,1.6218261246597148
common_control_plant_replay,43,4.3,5,x2,endpoint,0.06441367225696365,0.06576042243569674,0.06658020653178964,0.0647342448564514,0.06605912868998297,0.06686883714711211,0.9952450303639282,0.9965769035041563,0.9972222601542936,0.17054796718924325,0.1708447055447444,6.993673315103255e-05,0.0003363268200347047,0,48,1.167457615324633,1.1672176250679143
common_control_plant_replay,43,4.3,5,x3,endpoint,0.1730069933058923,0.19234712881476515,0.19715412127101428,0.17300699328580327,0.19234712879461982,0.1971541212508542,1.000000000116117,1.0000000001348217,1.000000000150978,0.21709936308601419,0.2170993630658835,1.0080603018991496e-11,1.0079492795966871e-11,48,0,0.9096217685594243,0.9096217685694856
common_control_plant_replay,43,4.3,5,x4,endpoint,0.22796641935180217,0.24174416202056068,0.24470993916279127,0.22796641933199893,0.24174416200070548,0.24470993914292793,1.000000000086871,1.0000000000972198,1.000000000108672,0.33128846064950485,0.3312884606297657,9.931389044481875e-12,9.931944155994188e-12,48,0,1.3801700239255315,1.380170023935448
common_control_plant_replay,43,4.3,5,u1,endpoint,0.3547530389068161,0.3818980220554346,0.38689659064238135,0.35475303888735255,0.3818980220358929,0.386896590622829,1.000000000054865,1.0000000000603542,1.000000000065825,0.5289672141819963,0.5289672141625417,9.769962616701378e-12,9.78239711457718e-12,48,0,N/A,N/A
common_control_plant_replay,43,4.3,5,x1,tube,0.14713222503729048,0.154911049634597,0.15745308060462965,0.1423593779583004,0.14985837161101284,0.15232683878295564,1.0342741756440637,1.036182026673395,1.036718534846493,0.25568682267690246,0.25112500784684955,0.005012686106670355,0.0001409766103363519,48,0,1.6186541502796885,1.618768254701966
common_control_plant_replay,43,4.3,5,x2,tube,0.10113722228987793,0.10568398520814462,0.10593729587212186,0.09775107278004724,0.10221306697550125,0.10264938353235364,1.0349293190344544,1.0368183409522391,1.0371181212357932,0.20959127347223339,0.2059953192371885,6.993673339683593e-05,0.0036527023340656717,0,0,1.1296939765392189,1.1333466788732847
common_control_plant_replay,43,4.3,5,x3,tube,0.21171842837732746,0.23261177332023067,0.23808885519732448,0.2010471730661989,0.22144817880226567,0.226820599696543,1.0526460331811642,1.0540403753947876,1.0543251333122794,0.25973037794442855,0.2488875185790287,0.011268255490685997,1.0095480007521473e-11,48,0,0.8669907537010255,0.8778336130563404
common_control_plant_replay,43,4.3,5,x4,tube,0.3585948824162307,0.37070119550811687,0.37145938179113236,0.34084803572245426,0.3523963136074143,0.35306749349324823,1.0522678947868036,1.0546844811283649,1.0551035644507782,0.4575458118383372,0.44133592728085447,0.01934482954107966,9.939271627956714e-12,48,0,1.3801700239255243,1.3801700239354482
common_control_plant_replay,43,4.3,5,u1,tube,0.35475303890709053,0.38189802205570944,0.3868965906426549,0.35475303888735255,0.3818980220358929,0.386896590622829,1.0000000000556386,1.0000000000612077,1.0000000000667602,0.5289672141822699,0.5289672141625417,9.904965736495797e-12,9.920952948050399e-12,48,0,N/A,N/A
