step,category,operation,calls
4,outside_boundary,aten.ones.default,148
4,outside_boundary,aten.mul.Tensor,6563
4,outside_boundary,aten.zeros.default,98
4,A,aten.zeros.default,1
4,A,aten.empty.memory_format,1
4,A,aten.empty_like.default,1
4,A,aten.select.int,34
4,A,aten.copy_.default,8
4,A,aten.stack.default,2
4,A,aten.view.default,671
4,A,aten.clone.default,720
4,A,aten.le.Tensor,3
4,A,aten.all.default,1321
4,A,aten._local_scalar_dense.default,1406
4,outside_boundary,aten.slice.Tensor,4655
4,outside_boundary,aten.select.int,6000
4,outside_boundary,aten.allclose.default,156
4,outside_boundary,aten.full_like.default,4765
4,outside_boundary,aten.le.Tensor,2397
4,outside_boundary,aten.sub.Tensor,427
4,outside_boundary,aten.nextafter.default,4436
4,outside_boundary,aten.index_select.default,840
4,outside_boundary,aten.expand.default,77
4,outside_boundary,aten.scatter_add_.default,53
4,outside_boundary,aten.ones_like.default,378
4,outside_boundary,aten.max.default,360
4,outside_boundary,aten.detach.default,1514
4,outside_boundary,aten.abs.default,1937
4,outside_boundary,aten.minimum.default,345
4,outside_boundary,aten.maximum.default,445
4,outside_boundary,aten.le.Scalar,294
4,outside_boundary,aten.ge.Scalar,467
4,outside_boundary,aten.bitwise_and.Tensor,482
4,outside_boundary,aten.pow.Tensor_Scalar,3054
4,outside_boundary,aten.stack.default,2582
4,outside_boundary,aten.min.dim,1989
4,outside_boundary,aten.max.dim,1991
4,outside_boundary,aten.where.self,1044
4,outside_boundary,aten.unsqueeze.default,382
4,outside_boundary,aten.sum.dim_IntList,470
4,outside_boundary,aten.eq.Tensor,569
4,outside_boundary,aten.arange.default,72
4,outside_boundary,aten.min.default,90
4,outside_boundary,aten.nonzero.default,96
4,outside_boundary,aten.lt.Tensor,144
4,outside_boundary,aten.unbind.int,720
4,outside_boundary,aten.cat.default,438
4,outside_boundary,aten.ge.Tensor,154
4,outside_boundary,aten.all.dim,158
4,outside_boundary,aten.count_nonzero.default,144
4,outside_boundary,aten.clamp.default,54
4,outside_boundary,aten.pow.Tensor_Tensor,162
4,outside_boundary,aten._to_copy.default,54
4,outside_boundary,aten.copy_.default,742
4,outside_boundary,aten.full.default,36
4,outside_boundary,aten.scatter_reduce_.two,36
4,outside_boundary,aten.neg.default,20
4,outside_boundary,aten.amin.default,2
4,outside_boundary,aten.amax.default,2
4,outside_boundary,aten.any.dim,6
4,outside_boundary,aten.unique_dim.default,2
4,outside_boundary,aten.rsub.Scalar,2
4,outside_boundary,aten.div.Tensor,6
4,outside_boundary,aten.scatter_.src,4
4,outside_boundary,aten.equal.default,25
4,outside_boundary,aten.permute.default,128
4,outside_boundary,aten.fill_.Tensor,626
4,outside_boundary,aten.bitwise_not.default,4
4,C,aten.abs.default,111
4,C,aten.ne.Scalar,111
4,C,aten.eq.Tensor,117
4,C,aten.mul.Tensor,267
4,C,aten.all.default,117
4,C,aten._local_scalar_dense.default,165
4,B,aten.lift_fresh.default,4
4,B,aten.expand.default,2
4,B,aten.slice.Tensor,5
4,B,aten.select.int,1
4,B,aten.unsqueeze.default,3
4,B,aten.pow.Tensor_Tensor,1
4,B,aten.mul.Tensor,32
4,B,aten.detach.default,2
4,B,aten.view.default,3
4,B,aten.zeros.default,1
4,B,aten.scatter_add_.default,1
4,C,aten.lift_fresh.default,93
4,C,aten.expand.default,1
4,C,aten.detach.default,4
4,C,aten.gt.Tensor,20
4,C,aten.any.default,48
4,C,aten.slice.Tensor,68
4,C,aten.select.int,140
4,C,aten.lt.Tensor,3
4,C,aten.bitwise_or.Tensor,42
4,C,aten.unsqueeze.default,24
4,C,aten.ones_like.default,18
4,C,aten.stack.default,47
4,C,aten.amin.default,39
4,C,aten.full_like.default,174
4,C,aten.nextafter.default,174
4,C,aten.amax.default,39
4,C,aten.eq.Scalar,492
4,C,aten.bitwise_and.Tensor,249
4,C,aten.where.self,420
4,C,aten.zeros_like.default,138
4,C,aten.index.Tensor,60
4,C,aten.add.Tensor,96
4,C,aten.view.default,68
4,C,aten.index_put_.default,30
4,C,aten.neg.default,6
4,C,aten.cat.default,14
4,C,aten.zeros.default,3
4,C,aten.clone.default,62
4,C,aten.le.Tensor,5
4,C,aten.ge.Tensor,1
4,A,aten.detach.default,76
4,A,aten.unbind.int,4
4,A,aten.isnan.default,10
4,A,aten.any.default,15
4,A,aten.gt.Tensor,5
4,A,aten.ne.Scalar,70
4,A,aten.eq.Scalar,1318
4,A,aten.zeros_like.default,659
4,A,aten.add.Tensor,659
4,B,aten.ones_like.default,4
4,B,aten.zeros_like.default,31
4,B,aten.add.Tensor,31
4,B,aten.pow.Tensor_Scalar,27
4,C,aten.isnan.default,28
4,D,aten.zeros.default,230
4,D,aten.clone.default,15572
4,D,aten.view.default,7787
4,D,aten.isnan.default,7786
4,D,aten.any.default,11679
4,D,aten._local_scalar_dense.default,11679
4,D,aten.gt.Tensor,3893
4,D,aten.add.Tensor,1834
4,D,aten.full_like.default,5574
4,D,aten.nextafter.default,5574
4,D,aten.mul.Tensor,4936
4,D,aten.stack.default,1432
4,D,aten.min.dim,1432
4,D,aten.max.dim,1432
4,D,aten.zeros_like.default,438
4,D,aten.abs.default,1752
4,D,aten.minimum.default,438
4,D,aten.maximum.default,438
4,D,aten.le.Scalar,438
4,D,aten.ge.Scalar,438
4,D,aten.bitwise_and.Tensor,438
4,D,aten.pow.Tensor_Scalar,1272
4,D,aten.where.self,438
4,H,aten.add.Tensor,50
4,H,aten.full_like.default,90
4,H,aten.nextafter.default,90
4,H,aten.clone.default,136
4,H,aten.view.default,72
4,H,aten.isnan.default,68
4,H,aten.any.default,102
4,H,aten._local_scalar_dense.default,198
4,H,aten.gt.Tensor,34
4,H,aten.sub.Tensor,30
4,H,aten.detach.default,96
4,H,aten.lift_fresh.default,48
4,H,aten.abs.default,44
4,H,aten.ne.Scalar,44
4,H,aten.eq.Tensor,44
4,H,aten.mul.Tensor,68
4,F,aten.detach.default,108
4,F,aten._local_scalar_dense.default,124
4,G,aten.lift_fresh.default,29
4,G,aten.abs.default,124
4,G,aten.ne.Scalar,124
4,G,aten.eq.Tensor,124
4,G,aten.mul.Tensor,160
4,G,aten._local_scalar_dense.default,357
4,G,aten.all.default,146
4,G,aten.view.default,302
4,G,aten.stack.default,76
4,G,aten.sub.Tensor,33
4,G,aten.full_like.default,69
4,G,aten.nextafter.default,69
4,G,aten.le.Tensor,27
4,G,aten.ge.Tensor,12
4,G,aten.bitwise_and.Tensor,12
4,E,aten.detach.default,288
4,E,aten._local_scalar_dense.default,2658
4,G,aten.clone.default,128
4,G,aten.isnan.default,64
4,G,aten.any.default,98
4,G,aten.gt.Tensor,32
4,G,aten.min.dim,6
4,G,aten.max.dim,6
4,G,aten.zeros_like.default,4
4,G,aten.select.int,102
4,G,aten.slice.Tensor,24
4,G,aten.amin.default,4
4,G,aten.amax.default,4
4,G,aten.add.Tensor,20
4,G,aten.zeros.default,2
4,G,aten.detach.default,212
4,E,aten.zeros_like.default,511
4,E,aten.add.Tensor,855
4,E,aten.clone.default,2882
4,E,aten.view.default,1387
4,E,aten.eq.Scalar,10
4,E,aten.all.default,175
4,E,aten.zeros.default,206
4,E,aten.isnan.default,1364
4,E,aten.any.default,2046
4,E,aten.gt.Tensor,682
4,E,aten.mul.Tensor,1150
4,E,aten.lift_fresh.default,314
4,E,aten.abs.default,471
4,E,aten.le.Tensor,165
4,E,aten.stack.default,99
4,E,aten.min.dim,99
4,E,aten.full_like.default,826
4,E,aten.nextafter.default,826
4,E,aten.max.dim,99
4,E,aten.sub.Tensor,284
4,E,aten.ne.Scalar,291
4,E,aten.eq.Tensor,291
4,D,aten.lift_fresh.default,291
4,E,aten.equal.default,16
4,H,aten.div.Tensor,2
4,F,aten.lift_fresh.default,62
4,F,aten.clone.default,20
4,F,aten.view.default,16
4,F,aten.eq.Scalar,8
4,F,aten.all.default,8
4,F,aten.neg.default,2
4,F,aten.abs.default,74
4,F,aten.ne.Scalar,50
4,F,aten.eq.Tensor,48
4,F,aten.mul.Tensor,48
4,F,aten.sub.Tensor,36
4,F,aten.full_like.default,6
4,F,aten.nextafter.default,6
4,F,aten.zeros.default,6
4,F,aten.max.default,26
4,G,aten.le.Scalar,2
4,G,aten.ge.Scalar,2
4,G,aten.reciprocal.default,4
4,F,aten.isnan.default,8
4,F,aten.any.default,14
4,F,aten.gt.Tensor,4
4,F,aten.ones.default,2
4,H,aten.eq.Scalar,4
4,H,aten.all.default,4
4,H,aten.zeros.default,8
4,H,aten.stack.default,6
4,H,aten.min.dim,6
4,H,aten.max.dim,6
5,outside_boundary,aten.lift_fresh.default,562
5,outside_boundary,aten.clone.default,4814
5,outside_boundary,aten.view.default,767
5,outside_boundary,aten.isnan.default,202
5,outside_boundary,aten.any.default,547
5,outside_boundary,aten._local_scalar_dense.default,5526
5,outside_boundary,aten.gt.Tensor,245
5,outside_boundary,aten.eq.Scalar,196
5,outside_boundary,aten.all.default,2818
5,outside_boundary,aten.zeros_like.default,1442
5,outside_boundary,aten.add.Tensor,911
5,outside_boundary,aten.ne.Scalar,562
5,outside_boundary,aten.ones.default,148
5,outside_boundary,aten.mul.Tensor,6563
5,outside_boundary,aten.zeros.default,98
5,A,aten.zeros.default,1
5,A,aten.empty.memory_format,1
5,A,aten.empty_like.default,1
5,A,aten.select.int,34
5,A,aten.copy_.default,8
5,A,aten.stack.default,2
5,A,aten.view.default,695
5,A,aten.clone.default,744
5,A,aten.le.Tensor,3
5,A,aten.all.default,1369
5,A,aten._local_scalar_dense.default,1454
5,outside_boundary,aten.slice.Tensor,4655
5,outside_boundary,aten.select.int,6000
5,outside_boundary,aten.allclose.default,156
5,outside_boundary,aten.full_like.default,4765
5,outside_boundary,aten.le.Tensor,2397
5,outside_boundary,aten.sub.Tensor,427
5,outside_boundary,aten.nextafter.default,4436
5,outside_boundary,aten.index_select.default,840
5,outside_boundary,aten.expand.default,77
5,outside_boundary,aten.scatter_add_.default,53
5,outside_boundary,aten.ones_like.default,378
5,outside_boundary,aten.max.default,360
5,outside_boundary,aten.detach.default,1514
5,outside_boundary,aten.abs.default,1937
5,outside_boundary,aten.minimum.default,345
5,outside_boundary,aten.maximum.default,445
5,outside_boundary,aten.le.Scalar,294
5,outside_boundary,aten.ge.Scalar,467
5,outside_boundary,aten.bitwise_and.Tensor,482
5,outside_boundary,aten.pow.Tensor_Scalar,3054
5,outside_boundary,aten.stack.default,2582
5,outside_boundary,aten.min.dim,1989
5,outside_boundary,aten.max.dim,1991
5,outside_boundary,aten.where.self,1044
5,outside_boundary,aten.unsqueeze.default,382
5,outside_boundary,aten.sum.dim_IntList,470
5,outside_boundary,aten.eq.Tensor,569
5,outside_boundary,aten.arange.default,72
5,outside_boundary,aten.min.default,90
5,outside_boundary,aten.nonzero.default,96
5,outside_boundary,aten.lt.Tensor,144
5,outside_boundary,aten.unbind.int,720
5,outside_boundary,aten.cat.default,438
5,outside_boundary,aten.ge.Tensor,154
5,outside_boundary,aten.all.dim,158
5,outside_boundary,aten.count_nonzero.default,144
5,outside_boundary,aten.clamp.default,54
5,outside_boundary,aten.pow.Tensor_Tensor,162
5,outside_boundary,aten._to_copy.default,54
5,outside_boundary,aten.copy_.default,742
5,outside_boundary,aten.full.default,36
5,outside_boundary,aten.scatter_reduce_.two,36
5,outside_boundary,aten.neg.default,20
5,outside_boundary,aten.amin.default,2
5,outside_boundary,aten.amax.default,2
5,outside_boundary,aten.any.dim,6
5,outside_boundary,aten.unique_dim.default,2
5,outside_boundary,aten.rsub.Scalar,2
5,outside_boundary,aten.div.Tensor,6
5,outside_boundary,aten.scatter_.src,4
5,outside_boundary,aten.equal.default,25
5,outside_boundary,aten.permute.default,128
5,outside_boundary,aten.fill_.Tensor,626
5,outside_boundary,aten.bitwise_not.default,4
5,C,aten.abs.default,111
5,C,aten.ne.Scalar,111
5,C,aten.eq.Tensor,117
5,C,aten.mul.Tensor,267
5,C,aten.all.default,117
5,C,aten._local_scalar_dense.default,165
5,B,aten.lift_fresh.default,4
5,B,aten.expand.default,2
5,B,aten.slice.Tensor,5
5,B,aten.select.int,1
5,B,aten.unsqueeze.default,3
5,B,aten.pow.Tensor_Tensor,1
5,B,aten.mul.Tensor,32
5,B,aten.detach.default,2
5,B,aten.view.default,3
5,B,aten.zeros.default,1
5,B,aten.scatter_add_.default,1
5,C,aten.lift_fresh.default,93
5,C,aten.expand.default,1
5,C,aten.detach.default,4
5,C,aten.gt.Tensor,20
5,C,aten.any.default,48
5,C,aten.slice.Tensor,68
5,C,aten.select.int,140
5,C,aten.lt.Tensor,3
5,C,aten.bitwise_or.Tensor,42
5,C,aten.unsqueeze.default,24
5,C,aten.ones_like.default,18
5,C,aten.stack.default,47
5,C,aten.amin.default,39
5,C,aten.full_like.default,174
5,C,aten.nextafter.default,174
5,C,aten.amax.default,39
5,C,aten.eq.Scalar,492
5,C,aten.bitwise_and.Tensor,249
5,C,aten.where.self,420
5,C,aten.zeros_like.default,138
5,C,aten.index.Tensor,60
5,C,aten.add.Tensor,96
5,C,aten.view.default,68
5,C,aten.index_put_.default,30
5,C,aten.neg.default,6
5,C,aten.cat.default,14
5,C,aten.zeros.default,3
5,C,aten.clone.default,62
5,C,aten.le.Tensor,5
5,C,aten.ge.Tensor,1
5,A,aten.detach.default,76
5,A,aten.unbind.int,4
5,A,aten.isnan.default,10
5,A,aten.any.default,15
5,A,aten.gt.Tensor,5
5,A,aten.ne.Scalar,70
5,A,aten.eq.Scalar,1366
5,A,aten.zeros_like.default,683
5,A,aten.add.Tensor,683
5,B,aten.ones_like.default,4
5,B,aten.zeros_like.default,31
5,B,aten.add.Tensor,31
5,B,aten.pow.Tensor_Scalar,27
5,C,aten.isnan.default,28
5,D,aten.zeros.default,230
5,D,aten.clone.default,16432
5,D,aten.view.default,8217
5,D,aten.isnan.default,8216
5,D,aten.any.default,12324
5,D,aten._local_scalar_dense.default,12324
5,D,aten.gt.Tensor,4108
5,D,aten.add.Tensor,1918
5,D,aten.full_like.default,5904
5,D,aten.nextafter.default,5904
5,D,aten.mul.Tensor,5208
5,D,aten.stack.default,1511
5,D,aten.min.dim,1511
5,D,aten.max.dim,1511
5,D,aten.zeros_like.default,482
5,D,aten.abs.default,1928
5,D,aten.minimum.default,482
5,D,aten.maximum.default,482
5,D,aten.le.Scalar,482
5,D,aten.ge.Scalar,482
5,D,aten.bitwise_and.Tensor,482
5,D,aten.pow.Tensor_Scalar,1382
5,D,aten.where.self,482
5,H,aten.add.Tensor,50
5,H,aten.full_like.default,90
5,H,aten.nextafter.default,90
5,H,aten.clone.default,136
5,H,aten.view.default,72
5,H,aten.isnan.default,68
5,H,aten.any.default,102
5,H,aten._local_scalar_dense.default,198
5,H,aten.gt.Tensor,34
5,H,aten.sub.Tensor,30
5,H,aten.detach.default,96
5,H,aten.lift_fresh.default,48
5,H,aten.abs.default,44
5,H,aten.ne.Scalar,44
5,H,aten.eq.Tensor,44
5,H,aten.mul.Tensor,68
5,F,aten.detach.default,108
5,F,aten._local_scalar_dense.default,124
5,G,aten.lift_fresh.default,29
5,G,aten.abs.default,125
5,G,aten.ne.Scalar,125
5,G,aten.eq.Tensor,125
5,G,aten.mul.Tensor,161
5,G,aten._local_scalar_dense.default,394
5,G,aten.all.default,147
5,G,aten.view.default,370
5,G,aten.stack.default,84
5,G,aten.sub.Tensor,33
5,G,aten.full_like.default,71
5,G,aten.nextafter.default,71
5,G,aten.le.Tensor,27
5,G,aten.ge.Tensor,12
5,G,aten.bitwise_and.Tensor,12
5,E,aten.detach.default,288
5,E,aten._local_scalar_dense.default,2694
5,G,aten.clone.default,144
5,G,aten.isnan.default,72
5,G,aten.any.default,110
5,G,aten.gt.Tensor,36
5,G,aten.min.dim,6
5,G,aten.max.dim,6
5,G,aten.zeros_like.default,4
5,G,aten.select.int,128
5,G,aten.slice.Tensor,24
5,G,aten.amin.default,4
5,G,aten.amax.default,4
5,G,aten.add.Tensor,22
5,G,aten.zeros.default,2
5,G,aten.detach.default,260
5,E,aten.zeros_like.default,583
5,E,aten.add.Tensor,931
5,E,aten.clone.default,2925
5,E,aten.view.default,1407
5,E,aten.eq.Scalar,10
5,E,aten.all.default,181
5,E,aten.zeros.default,210
5,E,aten.isnan.default,1384
5,E,aten.any.default,2076
5,E,aten.gt.Tensor,692
5,E,aten.mul.Tensor,1229
5,E,aten.lift_fresh.default,314
5,E,aten.abs.default,477
5,E,aten.le.Tensor,171
5,E,aten.stack.default,101
5,E,aten.min.dim,101
5,E,aten.full_like.default,834
5,E,aten.nextafter.default,834
5,E,aten.max.dim,101
5,E,aten.sub.Tensor,284
5,E,aten.ne.Scalar,291
5,E,aten.eq.Tensor,291
5,D,aten.lift_fresh.default,307
5,E,aten.equal.default,16
5,H,aten.div.Tensor,2
5,F,aten.lift_fresh.default,62
5,F,aten.clone.default,20
5,F,aten.view.default,16
5,F,aten.eq.Scalar,8
5,F,aten.all.default,8
5,F,aten.neg.default,2
5,F,aten.abs.default,74
5,F,aten.ne.Scalar,50
5,F,aten.eq.Tensor,48
5,F,aten.mul.Tensor,48
5,F,aten.sub.Tensor,36
5,F,aten.full_like.default,6
5,F,aten.nextafter.default,6
5,F,aten.zeros.default,6
5,F,aten.max.default,26
5,G,aten.le.Scalar,2
5,G,aten.ge.Scalar,2
5,G,aten.reciprocal.default,4
5,F,aten.isnan.default,8
5,F,aten.any.default,14
5,F,aten.gt.Tensor,4
5,F,aten.ones.default,2
5,H,aten.eq.Scalar,4
5,H,aten.all.default,4
5,H,aten.zeros.default,8
5,H,aten.stack.default,6
5,H,aten.min.dim,6
5,H,aten.max.dim,6
6,outside_boundary,aten.lift_fresh.default,562
6,outside_boundary,aten.clone.default,4814
6,outside_boundary,aten.view.default,767
6,outside_boundary,aten.isnan.default,202
6,outside_boundary,aten.any.default,547
6,outside_boundary,aten._local_scalar_dense.default,5526
6,outside_boundary,aten.gt.Tensor,245
6,outside_boundary,aten.eq.Scalar,196
6,outside_boundary,aten.all.default,2818
6,outside_boundary,aten.zeros_like.default,1442
6,outside_boundary,aten.add.Tensor,911
6,outside_boundary,aten.ne.Scalar,562
6,outside_boundary,aten.ones.default,148
6,outside_boundary,aten.mul.Tensor,6563
6,outside_boundary,aten.zeros.default,98
6,A,aten.zeros.default,1
6,A,aten.empty.memory_format,1
6,A,aten.empty_like.default,1
6,A,aten.select.int,34
6,A,aten.copy_.default,8
6,A,aten.stack.default,2
6,A,aten.view.default,711
6,A,aten.clone.default,760
6,A,aten.le.Tensor,3
6,A,aten.all.default,1401
6,A,aten._local_scalar_dense.default,1486
6,outside_boundary,aten.slice.Tensor,4655
6,outside_boundary,aten.select.int,6000
6,outside_boundary,aten.allclose.default,156
6,outside_boundary,aten.full_like.default,4765
6,outside_boundary,aten.le.Tensor,2397
6,outside_boundary,aten.sub.Tensor,427
6,outside_boundary,aten.nextafter.default,4436
6,outside_boundary,aten.index_select.default,840
6,outside_boundary,aten.expand.default,77
6,outside_boundary,aten.scatter_add_.default,53
6,outside_boundary,aten.ones_like.default,378
6,outside_boundary,aten.max.default,360
6,outside_boundary,aten.detach.default,1514
6,outside_boundary,aten.abs.default,1937
6,outside_boundary,aten.minimum.default,345
6,outside_boundary,aten.maximum.default,445
6,outside_boundary,aten.le.Scalar,294
6,outside_boundary,aten.ge.Scalar,467
6,outside_boundary,aten.bitwise_and.Tensor,482
6,outside_boundary,aten.pow.Tensor_Scalar,3054
6,outside_boundary,aten.stack.default,2582
6,outside_boundary,aten.min.dim,1989
6,outside_boundary,aten.max.dim,1991
6,outside_boundary,aten.where.self,1044
6,outside_boundary,aten.unsqueeze.default,382
6,outside_boundary,aten.sum.dim_IntList,470
6,outside_boundary,aten.eq.Tensor,569
6,outside_boundary,aten.arange.default,72
6,outside_boundary,aten.min.default,90
6,outside_boundary,aten.nonzero.default,96
6,outside_boundary,aten.lt.Tensor,144
6,outside_boundary,aten.unbind.int,720
6,outside_boundary,aten.cat.default,438
6,outside_boundary,aten.ge.Tensor,154
6,outside_boundary,aten.all.dim,158
6,outside_boundary,aten.count_nonzero.default,144
6,outside_boundary,aten.clamp.default,54
6,outside_boundary,aten.pow.Tensor_Tensor,162
6,outside_boundary,aten._to_copy.default,54
6,outside_boundary,aten.copy_.default,742
6,outside_boundary,aten.full.default,36
6,outside_boundary,aten.scatter_reduce_.two,36
6,outside_boundary,aten.neg.default,20
6,outside_boundary,aten.amin.default,2
6,outside_boundary,aten.amax.default,2
6,outside_boundary,aten.any.dim,6
6,outside_boundary,aten.unique_dim.default,2
6,outside_boundary,aten.rsub.Scalar,2
6,outside_boundary,aten.div.Tensor,6
6,outside_boundary,aten.scatter_.src,4
6,outside_boundary,aten.equal.default,25
6,outside_boundary,aten.permute.default,128
6,outside_boundary,aten.fill_.Tensor,626
6,outside_boundary,aten.bitwise_not.default,4
6,C,aten.abs.default,111
6,C,aten.ne.Scalar,111
6,C,aten.eq.Tensor,117
6,C,aten.mul.Tensor,267
6,C,aten.all.default,117
6,C,aten._local_scalar_dense.default,165
6,B,aten.lift_fresh.default,4
6,B,aten.expand.default,2
6,B,aten.slice.Tensor,5
6,B,aten.select.int,1
6,B,aten.unsqueeze.default,3
6,B,aten.pow.Tensor_Tensor,1
6,B,aten.mul.Tensor,32
6,B,aten.detach.default,2
6,B,aten.view.default,3
6,B,aten.zeros.default,1
6,B,aten.scatter_add_.default,1
6,C,aten.lift_fresh.default,93
6,C,aten.expand.default,1
6,C,aten.detach.default,4
6,C,aten.gt.Tensor,20
6,C,aten.any.default,48
6,C,aten.slice.Tensor,68
6,C,aten.select.int,140
6,C,aten.lt.Tensor,3
6,C,aten.bitwise_or.Tensor,42
6,C,aten.unsqueeze.default,24
6,C,aten.ones_like.default,18
6,C,aten.stack.default,47
6,C,aten.amin.default,39
6,C,aten.full_like.default,174
6,C,aten.nextafter.default,174
6,C,aten.amax.default,39
6,C,aten.eq.Scalar,492
6,C,aten.bitwise_and.Tensor,249
6,C,aten.where.self,420
6,C,aten.zeros_like.default,138
6,C,aten.index.Tensor,60
6,C,aten.add.Tensor,96
6,C,aten.view.default,68
6,C,aten.index_put_.default,30
6,C,aten.neg.default,6
6,C,aten.cat.default,14
6,C,aten.zeros.default,3
6,C,aten.clone.default,62
6,C,aten.le.Tensor,5
6,C,aten.ge.Tensor,1
6,A,aten.detach.default,76
6,A,aten.unbind.int,4
6,A,aten.isnan.default,10
6,A,aten.any.default,15
6,A,aten.gt.Tensor,5
6,A,aten.ne.Scalar,70
6,A,aten.eq.Scalar,1398
6,A,aten.zeros_like.default,699
6,A,aten.add.Tensor,699
6,B,aten.ones_like.default,4
6,B,aten.zeros_like.default,31
6,B,aten.add.Tensor,31
6,B,aten.pow.Tensor_Scalar,27
6,C,aten.isnan.default,28
6,D,aten.zeros.default,228
6,D,aten.clone.default,16952
6,D,aten.view.default,8477
6,D,aten.isnan.default,8476
6,D,aten.any.default,12714
6,D,aten._local_scalar_dense.default,12714
6,D,aten.gt.Tensor,4238
6,D,aten.add.Tensor,1976
6,D,aten.full_like.default,6098
6,D,aten.nextafter.default,6098
6,D,aten.mul.Tensor,5388
6,D,aten.stack.default,1574
6,D,aten.min.dim,1574
6,D,aten.max.dim,1574
6,D,aten.zeros_like.default,487
6,D,aten.abs.default,1948
6,D,aten.minimum.default,487
6,D,aten.maximum.default,487
6,D,aten.le.Scalar,487
6,D,aten.ge.Scalar,487
6,D,aten.bitwise_and.Tensor,487
6,D,aten.pow.Tensor_Scalar,1428
6,D,aten.where.self,487
6,H,aten.add.Tensor,50
6,H,aten.full_like.default,90
6,H,aten.nextafter.default,90
6,H,aten.clone.default,136
6,H,aten.view.default,72
6,H,aten.isnan.default,68
6,H,aten.any.default,102
6,H,aten._local_scalar_dense.default,198
6,H,aten.gt.Tensor,34
6,H,aten.sub.Tensor,30
6,H,aten.detach.default,96
6,H,aten.lift_fresh.default,48
6,H,aten.abs.default,44
6,H,aten.ne.Scalar,44
6,H,aten.eq.Tensor,44
6,H,aten.mul.Tensor,68
6,F,aten.detach.default,110
6,F,aten._local_scalar_dense.default,126
6,G,aten.lift_fresh.default,29
6,G,aten.abs.default,125
6,G,aten.ne.Scalar,125
6,G,aten.eq.Tensor,125
6,G,aten.mul.Tensor,161
6,G,aten._local_scalar_dense.default,430
6,G,aten.all.default,147
6,G,aten.view.default,438
6,G,aten.stack.default,92
6,G,aten.sub.Tensor,33
6,G,aten.full_like.default,73
6,G,aten.nextafter.default,73
6,G,aten.le.Tensor,27
6,G,aten.ge.Tensor,12
6,G,aten.bitwise_and.Tensor,12
6,E,aten.detach.default,288
6,E,aten._local_scalar_dense.default,2730
6,G,aten.clone.default,160
6,G,aten.isnan.default,80
6,G,aten.any.default,122
6,G,aten.gt.Tensor,40
6,G,aten.min.dim,6
6,G,aten.max.dim,6
6,G,aten.zeros_like.default,4
6,G,aten.select.int,154
6,G,aten.slice.Tensor,24
6,G,aten.amin.default,4
6,G,aten.amax.default,4
6,G,aten.add.Tensor,24
6,G,aten.zeros.default,2
6,G,aten.detach.default,308
6,E,aten.zeros_like.default,608
6,E,aten.add.Tensor,958
6,E,aten.clone.default,2977
6,E,aten.view.default,1429
6,E,aten.eq.Scalar,10
6,E,aten.all.default,184
6,E,aten.zeros.default,213
6,E,aten.isnan.default,1406
6,E,aten.any.default,2109
6,E,aten.gt.Tensor,703
6,E,aten.mul.Tensor,1259
6,E,aten.lift_fresh.default,314
6,E,aten.abs.default,480
6,E,aten.le.Tensor,174
6,E,aten.stack.default,102
6,E,aten.min.dim,102
6,E,aten.full_like.default,842
6,E,aten.nextafter.default,842
6,E,aten.max.dim,102
6,E,aten.sub.Tensor,288
6,E,aten.ne.Scalar,291
6,E,aten.eq.Tensor,291
6,D,aten.lift_fresh.default,321
6,E,aten.equal.default,16
6,H,aten.div.Tensor,2
6,F,aten.lift_fresh.default,63
6,F,aten.clone.default,20
6,F,aten.view.default,16
6,F,aten.eq.Scalar,8
6,F,aten.all.default,8
6,F,aten.neg.default,2
6,F,aten.abs.default,76
6,F,aten.ne.Scalar,51
6,F,aten.eq.Tensor,49
6,F,aten.mul.Tensor,49
6,F,aten.sub.Tensor,37
6,F,aten.full_like.default,6
6,F,aten.nextafter.default,6
6,F,aten.zeros.default,6
6,F,aten.max.default,27
6,G,aten.le.Scalar,2
6,G,aten.ge.Scalar,2
6,G,aten.reciprocal.default,4
6,F,aten.isnan.default,8
6,F,aten.any.default,14
6,F,aten.gt.Tensor,4
6,F,aten.ones.default,2
6,H,aten.eq.Scalar,4
6,H,aten.all.default,4
6,H,aten.zeros.default,8
6,H,aten.stack.default,6
6,H,aten.min.dim,6
6,H,aten.max.dim,6
7,outside_boundary,aten.lift_fresh.default,562
7,outside_boundary,aten.clone.default,4814
7,outside_boundary,aten.view.default,767
7,outside_boundary,aten.isnan.default,202
7,outside_boundary,aten.any.default,547
7,outside_boundary,aten._local_scalar_dense.default,5526
7,outside_boundary,aten.gt.Tensor,245
7,outside_boundary,aten.eq.Scalar,196
7,outside_boundary,aten.all.default,2818
7,outside_boundary,aten.zeros_like.default,1442
7,outside_boundary,aten.add.Tensor,911
7,outside_boundary,aten.ne.Scalar,562
7,outside_boundary,aten.ones.default,148
7,outside_boundary,aten.mul.Tensor,6563
7,outside_boundary,aten.zeros.default,98
7,A,aten.zeros.default,1
7,A,aten.empty.memory_format,1
7,A,aten.empty_like.default,1
7,A,aten.select.int,34
7,A,aten.copy_.default,8
7,A,aten.stack.default,2
7,A,aten.view.default,737
7,A,aten.clone.default,786
7,A,aten.le.Tensor,3
7,A,aten.all.default,1453
7,A,aten._local_scalar_dense.default,1538
7,outside_boundary,aten.slice.Tensor,4655
7,outside_boundary,aten.select.int,6000
7,outside_boundary,aten.allclose.default,156
