source,mode,segment_index,status,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_semantics,step_rejections,next_h,message
flowstar,generated_flowstar_h5_reference,0,validated,-0,0.012500000000000001,0.012500000000000001,1.1000000000000001,1.430625,2.301787,2.4500130000000002,0.33062499999999995,0.14822600000000019,0.47885100000000014,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,118,validated,3.6330429999999998,3.6622710000000001,0.029228000000000254,-1.930172,-1.805526,-1.2526409999999999,-0.78685939999999999,0.12464600000000003,0.46578159999999991,0.59042759999999994,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,119,validated,3.6622710000000001,3.6944219999999999,0.032150999999999819,-1.9548920000000001,-1.839969,-1.1185510000000001,-0.65466100000000005,0.11492300000000011,0.46389000000000002,0.57881300000000013,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,120,validated,3.6944219999999999,3.7121040000000001,0.017682000000000198,-1.9600500000000001,-1.8735889999999999,-0.97524160000000004,-0.59723870000000001,0.086461000000000121,0.37800290000000003,0.46446390000000015,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,121,validated,3.7121040000000001,3.7315559999999999,0.019451999999999803,-1.971711,-1.890072,-0.89961369999999996,-0.52544219999999997,0.081639000000000017,0.37417149999999999,0.45581050000000001,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,122,validated,3.7315559999999999,3.7529520000000001,0.021396000000000193,-1.98295,-1.9066860000000001,-0.81896740000000001,-0.45023039999999998,0.076263999999999887,0.36873700000000004,0.44500099999999992,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,123,validated,3.7529520000000001,3.7764880000000001,0.023536000000000001,-1.9934829999999999,-1.923189,-0.73349399999999998,-0.37205929999999998,0.070293999999999857,0.3614347,0.43172869999999985,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,124,validated,3.7764880000000001,3.8023769999999999,0.025888999999999829,-2.0029849999999998,-1.9392849999999999,-0.64361139999999994,-0.29150280000000001,0.063699999999999868,0.35210859999999994,0.41580859999999981,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,125,validated,3.8023769999999999,3.8308559999999998,0.028478999999999921,-2.0110830000000002,-1.95462,-0.54991440000000003,-0.20938599999999999,0.056463000000000152,0.34052840000000006,0.39699140000000022,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,126,validated,3.8308559999999998,3.8621819999999998,0.031325999999999965,-2.01736,-1.9687829999999999,-0.45320280000000002,-0.12663199999999999,0.048577000000000092,0.32657080000000005,0.37514780000000014,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,127,validated,3.8621819999999998,3.8966409999999998,0.034459000000000017,-2.0213640000000002,-1.981306,-0.35457359999999999,-0.0442361,0.040058000000000149,0.31033749999999999,0.35039550000000014,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,128,validated,3.8966409999999998,3.934545,0.03790400000000016,-2.022605,-1.991673,-0.25520949999999998,0.036680119999999997,0.03093199999999996,0.29188961999999996,0.32282161999999992,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,129,validated,3.934545,3.9762409999999999,0.041695999999999955,-2.0205669999999998,-1.9969129999999999,-0.1563783,0.1149461,0.023653999999999842,0.27132440000000002,0.29497839999999986,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,130,validated,3.9762409999999999,4.0221049999999998,0.045863999999999905,-2.0167899999999999,-1.9954339999999999,-0.059502960000000001,0.1895667,0.021355999999999931,0.24906966,0.2704256599999999,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,131,validated,4.0221049999999998,4.0725569999999998,0.050451999999999941,-2.0139689999999999,-1.986154,0.033994900000000002,0.25975100000000001,0.027814999999999923,0.22575610000000002,0.25357109999999994,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,132,validated,4.0725569999999998,4.1280530000000004,0.055496000000000656,-2.0091600000000001,-1.9719850000000001,0.1228718,0.32493,0.037174999999999958,0.20205819999999999,0.23923319999999995,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,133,validated,4.1280530000000004,4.1890989999999997,0.061045999999999268,-1.999225,-1.95238,0.2061202,0.38488489999999997,0.046845000000000026,0.17876469999999997,0.2256097,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,134,validated,4.1890989999999997,4.2226739999999996,0.03357499999999991,-1.9834670000000001,-1.940785,0.2834546,0.40101959999999998,0.042682000000000109,0.11756499999999998,0.16024700000000008,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,135,validated,4.2226739999999996,4.2596069999999999,0.036933000000000327,-1.973041,-1.9259999999999999,0.32030219999999998,0.43086479999999999,0.047041000000000111,0.11056260000000001,0.15760360000000012,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,136,validated,4.2596069999999999,4.3002330000000004,0.040626000000000495,-1.9602459999999999,-1.908485,0.35704419999999998,0.4606671,0.051760999999999946,0.10362290000000002,0.15538389999999996,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,137,validated,4.3002330000000004,4.3449220000000004,0.044688999999999979,-1.9447209999999999,-1.887837,0.39349460000000003,0.49038969999999998,0.056883999999999935,0.096895099999999956,0.15377909999999989,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,138,validated,4.3449220000000004,4.3940799999999998,0.049157999999999369,-1.9260630000000001,-1.8636029999999999,0.4295195,0.52007840000000005,0.062460000000000182,0.090558900000000053,0.15301890000000024,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,139,validated,4.3940799999999998,4.4481529999999996,0.054072999999999816,-1.9038949999999999,-1.8351919999999999,0.46500130000000001,0.5499482,0.068702999999999959,0.084946899999999992,0.15364989999999995,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,140,validated,4.4481529999999996,4.5076340000000004,0.059481000000000783,-1.8776630000000001,-1.8020529999999999,0.50002550000000001,0.58025179999999998,0.075610000000000177,0.080226299999999973,0.15583630000000015,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,141,validated,4.5076340000000004,4.5730620000000002,0.06542799999999982,-1.846762,-1.7635069999999999,0.53481659999999998,0.6114098,0.083255000000000079,0.076593200000000028,0.15984820000000011,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,142,validated,4.5730620000000002,4.6450339999999999,0.071971999999999703,-1.8105230000000001,-1.7187129999999999,0.56974910000000001,0.64407530000000002,0.091810000000000169,0.074326200000000009,0.16613620000000018,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,143,validated,4.6450339999999999,4.7242030000000002,0.079169000000000267,-1.768154,-1.666644,0.60541599999999995,0.67916589999999999,0.10150999999999999,0.073749900000000035,0.17525990000000002,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,144,validated,4.7242030000000002,4.8112890000000004,0.087086000000000219,-1.7186980000000001,-1.605996,0.64251729999999996,0.71846500000000002,0.11270200000000008,0.075947700000000062,0.18864970000000014,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,145,validated,4.8112890000000004,4.8591860000000002,0.047896999999999856,-1.6608620000000001,-1.571118,0.68273200000000001,0.74075219999999997,0.089744000000000046,0.058020199999999966,0.14776420000000001,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,146,validated,4.8591860000000002,4.9118729999999999,0.052686999999999706,-1.627631,-1.5314300000000001,0.70475350000000003,0.76664509999999997,0.096200999999999981,0.061891599999999936,0.15809259999999992,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,147,validated,4.9118729999999999,4.9698279999999997,0.057954999999999757,-1.5898479999999999,-1.4861629999999999,0.72936469999999998,0.79630239999999997,0.10368500000000003,0.066937699999999989,0.17062270000000002,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
flowstar,generated_flowstar_h5_reference,148,validated,4.9698279999999997,5.0335789999999996,0.063750999999999891,-1.5467709999999999,-1.434331,0.75718589999999997,0.83072409999999997,0.11243999999999987,0.073538199999999998,0.18597819999999987,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,0,validated,0,0.050000000000000003,0.050000000000000003,1.2152074582892709,1.5176150544840932,2.1485666581987743,2.3525636893406876,0.30240759619482227,0.20399703114191325,0.50640462733673552,legacy_endpoint_only_width_artifact,1,0.075000000000000011,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,1,validated,0.050000000000000003,0.125,0.075000000000000011,1.3692062292723295,1.6809324357024105,1.7942788493171571,2.1428570349175349,0.31172620643008098,0.34857818560037779,0.66030439203045876,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,2,validated,0.125,0.17499999999999999,0.050000000000000003,1.4629057556703822,1.7736129009089687,1.5437204672203497,1.9628219969827705,0.31070714523858656,0.41910152976242077,0.72980867500100732,legacy_endpoint_only_width_artifact,1,0.075000000000000011,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,3,validated,0.17499999999999999,0.25,0.075000000000000011,1.5817573597872912,1.8923297659904561,1.1695774154681402,1.6536418481313409,0.31057240620316495,0.48406443266320065,0.7946368388663656,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,4,validated,0.25,0.29999999999999999,0.050000000000000003,1.6591853322663226,1.9447822874509251,0.93839833209850598,1.4315645526529459,0.28559695518460249,0.49316622055443993,0.77876317573904241,legacy_endpoint_only_width_artifact,1,0.075000000000000011,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,5,validated,0.29999999999999999,0.375,0.075000000000000011,1.739837975586122,2.0174595133164033,0.61937260461851285,1.1081954708058077,0.27762153773028131,0.48882286618729487,0.76644440391757618,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,6,validated,0.375,0.42499999999999999,0.050000000000000003,1.7960782738840126,2.037791039101676,0.44046965616995432,0.89847454313031383,0.24171276521766338,0.45800488696035951,0.69971765217802284,legacy_endpoint_only_width_artifact,1,0.075000000000000011,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,7,validated,0.42499999999999999,0.5,0.075000000000000011,1.8414299275990207,2.0731082009463555,0.20755025151727299,0.61850401490883844,0.23167827334733482,0.41095376339156542,0.64263203673890024,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,8,validated,0.5,0.59999999999999998,0.10000000000000001,1.8788251994864105,2.0896268871276051,-0.02877893239669348,0.30478511025325955,0.21080168764119467,0.33356404264995304,0.54436573029114776,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,9,validated,0.59999999999999998,0.69999999999999996,0.10000000000000001,1.8991024946214816,2.0752482337023745,-0.19773611486148507,0.059099535350037889,0.17614573908089293,0.25683565021152294,0.43298138929241586,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,10,validated,0.69999999999999996,0.79999999999999993,0.10000000000000001,1.8983977840832724,2.0459312517057544,-0.3209319654331303,-0.12612765761760536,0.14753346762248198,0.19480430781552494,0.34233777543800692,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,11,validated,0.79999999999999993,0.89999999999999991,0.10000000000000001,1.8811843781857085,2.0063696501367372,-0.41392959773012811,-0.26395458364833208,0.12518527195102869,0.14997501408179603,0.27516028603282472,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,12,validated,0.89999999999999991,0.99999999999999989,0.10000000000000001,1.8512123100348008,1.9593496368376404,-0.48686097897513619,-0.36784802358562113,0.10813732680283961,0.11901295538951506,0.22715028219235467,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,13,validated,0.99999999999999989,1.0999999999999999,0.10000000000000001,1.8111091045488339,1.9067070191139097,-0.54542511755267098,-0.44999221407861628,0.095597914565075826,0.095432903474054698,0.19103081803913052,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,14,validated,1.0999999999999999,1.2,0.10000000000000001,1.7627748099447651,1.8494688344838328,-0.5959824389681152,-0.51704640171619154,0.086694024539067716,0.078936037251923663,0.16563006179099138,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,15,validated,1.2,1.3,0.10000000000000001,1.7075674530585636,1.788093307237246,-0.64216222158462954,-0.57476293255889133,0.08052585417868241,0.067399289025738218,0.14792514320442063,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,16,validated,1.3,1.4000000000000001,0.10000000000000001,1.6463008203635243,1.7227789202546504,-0.68684898317555521,-0.62710887227248857,0.076478099891126083,0.059740110903066634,0.13621821079419272,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,17,validated,1.4000000000000001,1.5000000000000002,0.10000000000000001,1.5794073462461473,1.6535095238848403,-0.732219929955924,-0.67709421061874964,0.074102177638692979,0.055125719337174361,0.12922789697586734,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,18,validated,1.5000000000000002,1.6000000000000003,0.10000000000000001,1.5070198425996608,1.58010536050411,-0.78006489582528105,-0.72709464314333483,0.073085517904449171,0.052970252681946217,0.12605577058639539,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,19,validated,1.6000000000000003,1.7000000000000004,0.10000000000000001,1.4290232448050497,1.5022487764555728,-0.83200210599246804,-0.77910720783009246,0.073225531650523035,0.052894898162375581,0.12612042981289862,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,20,validated,1.7000000000000004,1.8000000000000005,0.10000000000000001,1.3450804224708337,1.4194950210942008,-0.88963610950629768,-0.83494514914062723,0.074414598623367079,0.054690960365670449,0.12910555898903753,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,21,validated,1.8000000000000005,1.9000000000000006,0.10000000000000001,1.2545445862466609,1.3313653420763452,-0.95469346628165119,-0.89637673093532899,0.076820755829684284,0.058316735346322202,0.13513749117600649,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,22,validated,1.9000000000000006,2.0000000000000004,0.10000000000000001,1.1567921745501621,1.236994728079817,-1.0290744516550225,-0.96529789996773541,0.080202553529654885,0.063776551687287131,0.14397910521694202,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,23,validated,2.0000000000000004,2.1000000000000005,0.10000000000000001,1.050843747908951,1.1354716816579205,-1.1149791669001134,-1.0437835739222021,0.084627933748969486,0.071195592977911337,0.15582352672688082,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,24,validated,2.1000000000000005,2.2000000000000006,0.10000000000000001,0.93547776177018804,1.0256698252423051,-1.2149307834261578,-1.134183802158991,0.090192063472117057,0.08074698126716684,0.1709390447392839,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,25,validated,2.2000000000000006,2.3000000000000007,0.10000000000000001,0.80919114969789929,0.90622587765297835,-1.3317499332313123,-1.2391530668815753,0.097034727955079059,0.092596866349736962,0.18963159430481602,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,26,validated,2.3000000000000007,2.4000000000000008,0.10000000000000001,0.6701841605789941,0.77550342565857944,-1.468369188038958,-1.361601543440651,0.10531926507958533,0.10676764459830701,0.21208690967789234,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,27,validated,2.4000000000000008,2.5000000000000009,0.10000000000000001,0.51637273344232193,0.63157372027774272,-1.6273552651678889,-1.5044615897652736,0.11520098683542079,0.12289367540261531,0.2380946622380361,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,28,validated,2.5000000000000009,2.600000000000001,0.10000000000000001,0.34547226285313065,0.47223657297705579,-1.8098857298734714,-1.6701020122902055,0.12676431012392514,0.13978371758326591,0.26654802770719105,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,29,validated,2.600000000000001,2.7000000000000011,0.10000000000000001,0.15522534103817254,0.29512917380338483,-2.0138154400064923,-1.8591055957028884,0.13990383276521229,0.15470984430360391,0.29461367706881619,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,30,validated,2.7000000000000011,2.8000000000000012,0.10000000000000001,-0.056120416004555806,0.098010434903594776,-2.2376385896270303,-2.0608362206291715,0.1541308509081506,0.17680236899785884,0.33093321990600943,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,31,validated,2.8000000000000012,2.9000000000000012,0.10000000000000001,-0.28898023625546709,-0.1206287507877319,-2.4636263789842059,-2.2622468597089229,0.16835148546773521,0.20137951927528297,0.36973100474301818,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,32,validated,2.9000000000000012,3.0000000000000013,0.10000000000000001,-0.54185392036109026,-0.35982722410996321,-2.6583045916981205,-2.438647713093494,0.18202669625112705,0.21965687860462646,0.40168357485575351,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,33,validated,3.0000000000000013,3.1000000000000014,0.10000000000000001,-0.80829221879956137,-0.61622020734847471,-2.7720758425521694,-2.5514970634900123,0.19207201145108665,0.22057877906215717,0.41265079051324383,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,34,validated,3.1000000000000014,3.2000000000000015,0.10000000000000001,-1.0761767221144636,-0.88232833648762199,-2.7461298743911615,-2.5571080539084661,0.19384838562684159,0.18902182048269545,0.38287020610953704,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,35,validated,3.2000000000000015,3.3000000000000016,0.10000000000000001,-1.3353423736669743,-1.1393801093952425,-2.5942525978316695,-2.366582353449926,0.1959622642717318,0.22767024438174355,0.42363250865347535,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,36,validated,3.3000000000000016,3.3500000000000014,0.050000000000000003,-1.4548573865174408,-1.2610088307938572,-2.4733843350786717,-2.1932281651448329,0.19384855572358362,0.28015616993383885,0.47400472565742247,legacy_endpoint_only_width_artifact,1,0.075000000000000011,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,37,validated,3.3500000000000014,3.4250000000000016,0.075000000000000011,-1.6194058782641849,-1.4259279895846615,-2.2203581909373504,-1.8750894453274192,0.19347788867952342,0.34526874560993126,0.53874663428945468,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,38,validated,3.4250000000000016,3.4750000000000014,0.050000000000000003,-1.7077482010182636,-1.5315268579476835,-2.0097238186972,-1.6439678913423239,0.17622134307058013,0.36575592735487605,0.54197727042545618,legacy_endpoint_only_width_artifact,1,0.075000000000000011,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
torch_existing_artifact,flowstar_style_o6_candidate8_output6_cutoff_insert,39,validated,3.4750000000000014,3.5500000000000016,0.075000000000000011,-1.8292393491765311,-1.657782545647204,-1.6635608300625067,-1.2843797643399235,0.17145680352932713,0.37918106572258314,0.55063786925191027,legacy_endpoint_only_width_artifact,0,0.10000000000000001,existing normalized-insertion h5 artifact; Flowstar ratios disabled because width semantics are endpoint-only/legacy
