path,line,match,context,classification,recommended_action
experiments/flowstar_checkpoint_replay.py,264,flowstar_root,"def _run_flowstar(out_dir: Path, label: str, order: int, step_h: float, horizon: float, reset_row: Mapping[str, Any], flowstar_root: str | None, timeout_s: float | None) -> tuple[dict[str, Any], list[dict[str, Any]]]:",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_checkpoint_replay.py,270,flowstar_root,"run = run_flowstar_toolbox(cpp, flowstar_root=flowstar_root, output_dir=model_dir, timeout_s=timeout_s, build_lib=True)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_checkpoint_replay.py,270,flowstar_root,"run = run_flowstar_toolbox(cpp, flowstar_root=flowstar_root, output_dir=model_dir, timeout_s=timeout_s, build_lib=True)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_checkpoint_replay.py,412,flowstar_root,"flow_one, flow_one_segments = _run_flowstar(out_dir, f""{label}_one"", int(spec[""order""]), h_try, h_try, reset, args.flowstar_root, args.timeout_s)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_checkpoint_replay.py,413,flowstar_root,"flow_mini, flow_mini_segments = _run_flowstar(out_dir, f""{label}_mini"", int(spec[""order""]), h_try, min(float(args.mini_horizon), 0.1), reset, args.flowstar_root, args.timeout_s)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,23,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.h::TaylorModelVec<DATA_TYPE>::Picard_ctrunc_normal(... Expression ..., intermediate_ranges, Global_Setting)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,24,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.h::TaylorModelVec<DATA_TYPE>::Picard_ctrunc_normal_remainder(... Expression ..., intermediate_ranges, Global_Setting)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,25,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.h::TaylorModel<DATA_TYPE>::mul_insert_ctrunc_normal(... Interval &tm1, Interval &intTrunc ...)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,26,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.h::HornerForm<DATA_TYPE>::insert_ctrunc_normal(... intermediate_ranges ...)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,27,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/expression.h::AST_Node<DATA_TYPE>::evaluate(... intermediate_ranges ...)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,28,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/expression.h::AST_Node<DATA_TYPE>::evaluate_remainder(... iterator over intermediate_ranges ...)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,29,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/Continuous.cpp::advance/result constructions around Picard_ctrunc_normal"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_internal_intermediate_ranges_audit.py,30,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.cpp::not present in this checkout; relevant template implementations are in TaylorModel.h"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,16,FLOWSTAR_ROOT,"LOCAL_FLOWSTAR_ROOT = REPO_ROOT.parent / ""flowstar""",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,335,flowstar_root,"def _run_flowstar_orders(out_dir: Path, reset_box: Mapping[str, Any], h_try: float, orders: Sequence[int], flowstar_root: str | None, timeout_s: float | None) -> tuple[list[dict[str, Any]], list[dict[str, Any]]]:",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,344,flowstar_root,"run = run_flowstar_toolbox(cpp_path, flowstar_root=flowstar_root, output_dir=model_dir, timeout_s=timeout_s, build_lib=True)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,344,flowstar_root,"run = run_flowstar_toolbox(cpp_path, flowstar_root=flowstar_root, output_dir=model_dir, timeout_s=timeout_s, build_lib=True)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,379,flowstar_root,"flowstar_root: str | None = None,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,394,flowstar_root,"if flowstar_root is None and (LOCAL_FLOWSTAR_ROOT / ""flowstar-toolbox"" / ""Continuous.h"").exists():",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,394,FLOWSTAR_ROOT,"if flowstar_root is None and (LOCAL_FLOWSTAR_ROOT / ""flowstar-toolbox"" / ""Continuous.h"").exists():",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,395,flowstar_root,flowstar_root = str(LOCAL_FLOWSTAR_ROOT),absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,395,FLOWSTAR_ROOT,flowstar_root = str(LOCAL_FLOWSTAR_ROOT),environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,417,flowstar_root,"order_summaries, flowstar_segments = _run_flowstar_orders(out_dir, reset_box, h_try, orders, flowstar_root, timeout_s)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,558,flowstar_root,"flowstar_root=args.flowstar_root,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_one_step_oracle.py,558,flowstar_root,"flowstar_root=args.flowstar_root,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp,588,FLOWSTAR_ROOT,"const char *env_root = getenv(""FLOWSTAR_ROOT"");",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp,589,flowstar_root,"string flowstar_root = env_root == NULL ? ""../flowstar"" : string(env_root);",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp,590,flowstar_root,"string flowstar_head = shell_output(""git -C "" + flowstar_root + "" rev-parse HEAD 2>/dev/null"");",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp,606,flowstar_root,"out << ""flowstar_root,"" << csv_escape(flowstar_root) << ""\n"";",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp,606,flowstar_root,"out << ""flowstar_root,"" << csv_escape(flowstar_root) << ""\n"";",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_compat_h10_right_map_centering.py,28,latest,"_latest_validation_row,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_compat_h10_right_map_centering.py,347,latest,validation = _latest_validation_row(diagnostics),absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_compat_h5_right_map_centering.py,331,latest,"def _latest_validation_row(diagnostics: Sequence[Mapping[str, Any]]) -> dict[str, Any]:",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_compat_h5_right_map_centering.py,548,latest,validation = _latest_validation_row(diagnostics),absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_partition_audit.py,23,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.h::TaylorModelVec<DATA_TYPE>::Picard_ctrunc_normal(... Expression ..., intermediate_ranges, Global_Setting)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_partition_audit.py,24,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.h::TaylorModelVec<DATA_TYPE>::Picard_ctrunc_normal_remainder(... Expression ..., intermediate_ranges, Global_Setting)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_partition_audit.py,25,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/expression.h::AST_Node<DATA_TYPE>::evaluate(... step_exp_table ..., intermediate_ranges, Global_Setting)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_raw_remainder_partition_audit.py,26,FLOWSTAR_ROOT,"""$FLOWSTAR_ROOT/flowstar-toolbox/TaylorModel.h::HornerForm<DATA_TYPE>::insert_ctrunc_normal(... intermediate_ranges ...)"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_step_trace_compare.py,781,flowstar_root,"def compile_probe(flowstar_root: Path, out_dir: Path, compiler: str = ""g++"") -> Path:",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_step_trace_compare.py,789,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_step_trace_compare.py,794,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_step_trace_compare.py,1991,FLOWSTAR_ROOT,"The probe links against `$FLOWSTAR_ROOT/flowstar-toolbox/libflowstar.a` and mirrors the local Van der Pol adaptive symbolic-remainder step path with original Flow* settings: adaptive step `0.002..0.1`, order `4`, cutoff `1e-10`, target remainder `[-1e-4, 1e-4]`, initial box `x=[1.1,1.4]`, `y=[2.35,2.45]`.",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_step_trace_compare.py,2017,FLOWSTAR_ROOT,"default=os.environ.get(""FLOWSTAR_ROOT"", ROOT.parent / ""flowstar""),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_step_trace_compare.py,2039,flowstar_root,"exe = compile_probe(Path(args.flowstar_root).resolve(), out_dir, compiler=args.compiler)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_width_growth_diagnostics.py,179,latest,"latest: dict[int, Mapping[str, Any]] = {}",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_width_growth_diagnostics.py,187,latest,latest[idx] = row,absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/flowstar_width_growth_diagnostics.py,188,latest,return latest,absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/common.py,52,DIFFREACH_ROOT,"""diffreach"": ""DIFFREACH_ROOT"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/common.py,53,FLOWSTAR_ROOT,"""flowstar_original"": ""FLOWSTAR_ROOT"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/common.py,54,FLOWSTAR_AUDIT_ROOT,"""flowstar_audit"": ""FLOWSTAR_AUDIT_ROOT"",",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_diffreach_segment.py,15,DIFFREACH_ROOT,DIFFREACH_ROOT = Path(,environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_diffreach_segment.py,16,DIFFREACH_ROOT,"os.environ.get(""DIFFREACH_ROOT"", REPO_ROOT.parent / ""DiffReach"")",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_diffreach_segment.py,18,DIFFREACH_ROOT,"for candidate in (HERE, DIFFREACH_ROOT):",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,117,flowstar_root,"""flowstar_root_cause_patch"": (",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,289,flowstar_root,"def _ensure_library(flowstar_root: Path, timeout: float) -> None:",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,290,flowstar_root,"toolbox = flowstar_root / ""flowstar-toolbox""",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,312,flowstar_root,"source: Path, executable: Path, flowstar_root: Path, timeout: float",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,323,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,328,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,607,flowstar_root,"flowstar_root = Path(spec[""repositories""][""flowstar_audit""])",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,609,flowstar_root,"_ensure_library(flowstar_root, timeout)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,626,flowstar_root,"compile_time = _compile(source, executable, flowstar_root, timeout)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,659,flowstar_root,"record[""execution""][""repository_commit""] = git_sha(flowstar_root)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,675,flowstar_root,"default=""flowstar_root_cause_patch"",",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/export_flowstar_segment.py,679,flowstar_root,"""flowstar_root_cause_patch"",",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/flowstar_adaptive_trajectory_audit.py,166,flowstar_root,"flowstar_root: Path,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/flowstar_adaptive_trajectory_audit.py,178,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/flowstar_adaptive_trajectory_audit.py,183,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/flowstar_adaptive_trajectory_audit.py,300,flowstar_root,"""flowstar_root"": str(audit_root),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/flowstar_adaptive_trajectory_audit.py,334,flowstar_root,"""flowstar_root"": str(stock_root),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/flowstar_correctness.py,224,flowstar_root,"""flowstar_root_cause_patch"",",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/flowstar_root_cause.py,29,flowstar_root,"(""flowstar_root_cause_patch"", 53),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/run_controlled.py,504,DIFFREACH_ROOT,"os.environ.get(""DIFFREACH_ROOT"", REPO_ROOT.parent / ""DiffReach"")",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/run_controlled.py,630,FLOWSTAR_ROOT,"runner.FLOWSTAR_ROOT = Path(spec[""repositories""][""flowstar_audit""])",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/run_controlled.py,694,flowstar_root,"row[""variant""] = ""flowstar_root_cause_patch""",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/run_controlled.py,709,flowstar_root,"summary[""variant""] = ""flowstar_root_cause_patch""",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/run_native.py,536,flowstar_root,"variant=""flowstar_root_cause_patch"",",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_tool_deep_study/tests/test_flowstar_adaptive_trajectory.py,64,flowstar_root,"variant=""flowstar_root_cause_patch"",",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/collect_results.py,430,DIFFREACH_ROOT,"""DIFFREACH_ROOT"", HERE.parents[1].parent / ""DiffReach""",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_diffreach.py,19,DIFFREACH_ROOT,DIFFREACH_ROOT = Path(,environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_diffreach.py,20,DIFFREACH_ROOT,"os.environ.get(""DIFFREACH_ROOT"", REPO_ROOT.parent / ""DiffReach"")",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_diffreach.py,22,DIFFREACH_ROOT,"for candidate in (HERE, DIFFREACH_ROOT):",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_diffreach.py,385,DIFFREACH_ROOT,"tool_git_sha=git_sha(DIFFREACH_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_diffreach.py,563,diffreach_root,"""diffreach_root"": str(DIFFREACH_ROOT),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_diffreach.py,563,DIFFREACH_ROOT,"""diffreach_root"": str(DIFFREACH_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_diffreach.py,564,DIFFREACH_ROOT,"""diffreach_git_sha"": git_sha(DIFFREACH_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_flowstar.py,40,FLOWSTAR_ROOT,FLOWSTAR_ROOT = Path(,environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_flowstar.py,41,FLOWSTAR_ROOT,"os.environ.get(""FLOWSTAR_ROOT"", REPO_ROOT.parent / ""flowstar"")",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_flowstar.py,253,FLOWSTAR_ROOT,"str(FLOWSTAR_ROOT / ""flowstar-toolbox""),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_flowstar.py,256,FLOWSTAR_ROOT,"str(FLOWSTAR_ROOT / ""flowstar-toolbox""),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_common_contract/run_flowstar.py,421,FLOWSTAR_ROOT,"tool_git_sha=git_sha(FLOWSTAR_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/generate_report.py,382,FLOWSTAR_ROOT,"'export FLOWSTAR_ROOT=""$(dirname ""$(git rev-parse --show-toplevel)"")/flowstar-audit""',",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_corrected_comparison.py,281,flowstar_root,"flowstar_root = Path(spec[""repositories""][""flowstar_audit""])",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_corrected_comparison.py,285,flowstar_root,"cwd=flowstar_root / ""flowstar-toolbox"",",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_diffreach_audit.py,17,DIFFREACH_ROOT,DIFFREACH_ROOT = Path(,environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_diffreach_audit.py,18,DIFFREACH_ROOT,"os.environ.get(""DIFFREACH_ROOT"", REPO_ROOT.parent / ""DiffReach"")",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_diffreach_audit.py,20,DIFFREACH_ROOT,"for candidate in (HERE, DIFFREACH_ROOT):",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_diffreach_audit.py,271,DIFFREACH_ROOT,"repository_sha=git_sha(DIFFREACH_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_diffreach_audit.py,384,DIFFREACH_ROOT,"repository_sha=git_sha(DIFFREACH_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_diffreach_audit.py,499,DIFFREACH_ROOT,"""repository_sha"": git_sha(DIFFREACH_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,347,flowstar_root,"source: Path, executable: Path, flowstar_root: Path, timeout: float",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,358,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,363,flowstar_root,"str(flowstar_root / ""flowstar-toolbox""),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,500,flowstar_root,"flowstar_root = Path(spec[""repositories""][""flowstar_audit""])",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,525,flowstar_root,"compiled, build_time = _compile(source, executable, flowstar_root, timeout)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,623,flowstar_root,"repository_sha=git_sha(flowstar_root),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,679,flowstar_root,"repository_sha=git_sha(flowstar_root),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,750,flowstar_root,"flowstar_root = Path(spec[""repositories""][""flowstar_audit""])",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,755,flowstar_root,"flowstar_root / ""benchmarks"" / ""continuous"" / ""vanderpol"" / ""vanderpol""",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,783,flowstar_root,"compiled, build_time = _compile(source, executable, flowstar_root, timeout)",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/three_way_comparison_repair/run_flowstar_audit.py,843,flowstar_root,"""audit_sha"": git_sha(flowstar_root),",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,31,flowstar_root,"from run_flowstar import find_flowstar_root, run_flowstar_toolbox",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,573,flowstar_root,"def run_flowstar_case(case: FlowstarCase, cfg_path: Path, out_dir: Path, flowstar_root: str | None, timeout_s: float | None, build_lib: bool) -> tuple[dict[str, Any], list[dict[str, Any]]]:",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,589,flowstar_root,root = find_flowstar_root(flowstar_root),absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,589,flowstar_root,root = find_flowstar_root(flowstar_root),absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,598,FLOWSTAR_ROOT,"stderr_path.write_text(""Flow* toolbox root not found; set FLOWSTAR_ROOT.\n"", encoding=""utf-8"")",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,599,FLOWSTAR_ROOT,"failure_reason = ""Flow* toolbox root not found; set FLOWSTAR_ROOT""",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,604,flowstar_root,"flowstar_root=root,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,1384,FLOWSTAR_ROOT,- Flow* backend: generated toolbox C++ linked against `$FLOWSTAR_ROOT/flowstar-toolbox/libflowstar.a`,environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
experiments/trajectory_visual_audit.py,1476,flowstar_root,"args.flowstar_root,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,14,FLOWSTAR_ROOT,FLOWSTAR_ROOT = Path(,environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,15,FLOWSTAR_ROOT,"os.environ.get(""FLOWSTAR_ROOT"", ROOT.parent / ""flowstar"")",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,18,FLOWSTAR_ROOT,LIB_PATH = FLOWSTAR_ROOT / 'flowstar-toolbox' / 'libflowstar.a',environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,124,FLOWSTAR_ROOT,"flowstar_status = run(['git', '-C', str(FLOWSTAR_ROOT), 'status', '--short'])",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,140,FLOWSTAR_ROOT,"'FLOWSTAR_ROOT': str(FLOWSTAR_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,140,FLOWSTAR_ROOT,"'FLOWSTAR_ROOT': str(FLOWSTAR_ROOT),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,143,FLOWSTAR_ROOT,"'remote_v': run(['git', '-C', str(FLOWSTAR_ROOT), 'remote', '-v']).splitlines(),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
