trace_source,source,mode,attempt_global_index,accepted_step_index,step_index,attempt_index_within_step,adaptive_attempt_index,t_before,h_try,h,t_after,h_after_if_rejected_or_next,accepted,rejected,status,rejection_reason,message,residual_subset_target,pre_step_box_x_lo,pre_step_box_x_hi,pre_step_box_y_lo,pre_step_box_y_hi,endpoint_box_before_center_x_lo,endpoint_box_before_center_x_hi,endpoint_box_before_center_y_lo,endpoint_box_before_center_y_hi,extracted_center_x,extracted_center_y,extracted_scale_x,extracted_scale_y,reset_box_after_center_scale_x_lo,reset_box_after_center_scale_x_hi,reset_box_after_center_scale_y_lo,reset_box_after_center_scale_y_hi,target_remainder_x_lo,target_remainder_x_hi,target_remainder_y_lo,target_remainder_y_hi,picard_no_remainder_residual_x_lo,picard_no_remainder_residual_x_hi,picard_no_remainder_residual_y_lo,picard_no_remainder_residual_y_hi,picard_ctrunc_raw_residual_x_lo,picard_ctrunc_raw_residual_x_hi,picard_ctrunc_raw_residual_y_lo,picard_ctrunc_raw_residual_y_hi,cutoff_polynomial_difference_x_width,cutoff_polynomial_difference_y_width,post_cutoff_residual_x_lo,post_cutoff_residual_x_hi,post_cutoff_residual_y_lo,post_cutoff_residual_y_hi,target_check_width_x,target_check_width_y,target_check_width_sum,ordinary_step_remainder_width_x,ordinary_step_remainder_width_y,ordinary_step_remainder_width_sum,right_map_range_width_x,right_map_range_width_y,right_map_range_width_sum,reset_width_x,reset_width_y,reset_width_sum,output_range_width_x,output_range_width_y,output_range_width_sum,final_segment_width_x,final_segment_width_y,final_segment_width_sum,output_only_symbolic_width_x,output_only_symbolic_width_y,output_only_symbolic_width_sum,queue_size,j_count,phi_l_count,tmv_pre_range_width_x,tmv_pre_range_width_y,tmv_pre_range_width_sum,tmv_right_range_width_x,tmv_right_range_width_y,tmv_right_range_width_sum,tmv_right_normal_range_width_x,tmv_right_normal_range_width_y,tmv_right_normal_range_width_sum,endpoint_pre_center_width_x,endpoint_pre_center_width_y,endpoint_pre_center_width_sum,center_x,center_y,scale_x,scale_y,inv_scale_x,inv_scale_y,new_x0_width_x,new_x0_width_y,new_x0_width_sum,target_remainder_width_x,target_remainder_width_y,target_remainder_width_sum,picard_no_remainder_residual_width_x,picard_no_remainder_residual_width_y,picard_no_remainder_residual_width_sum,picard_ctrunc_normal_residual_width_x,picard_ctrunc_normal_residual_width_y,picard_ctrunc_normal_residual_width_sum,cutoff_polynomial_difference_width_x,cutoff_polynomial_difference_width_y,cutoff_polynomial_difference_width_sum,symbolic_J_size,symbolic_Phi_L_size,scalar_x,scalar_y,symbolic_J_width_x,symbolic_J_width_y,symbolic_J_width_sum,symbolic_propagated_width_x,symbolic_propagated_width_y,symbolic_propagated_width_sum,final_flowpipe_width_x,final_flowpipe_width_y,final_flowpipe_width_sum,residual_width_x,residual_width_y,residual_width_sum,target_remainder_lo_x,target_remainder_hi_x,target_remainder_lo_y,target_remainder_hi_y,picard_ctrunc_normal_residual_lo_x,picard_ctrunc_normal_residual_hi_x,picard_ctrunc_normal_residual_lo_y,picard_ctrunc_normal_residual_hi_y,residual_lo_x,residual_hi_x,residual_lo_y,residual_hi_y,residual_over_target_x,residual_over_target_y,residual_over_target_sum
flowstar,flowstar,attempt_step_probe,20,15,15,1,1,0.2143374545677704,0.01305390052942392,0.01305390052942392,0.22739135509719433,0.014359290582366313,true,false,accepted,,,true,1.5456462434839107,1.8219383021487847,1.3571574097257599,1.7947513320238508,1.5422755986399916,1.8454888013601753,1.2784028412687116,1.8133077667050927,1.6837922728163477,1.5759543708748054,0.13814602933243691,0.21879696114904537,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-2.5613991034949594e-06,2.9887031028806207e-06,-4.371007178186222e-05,4.3543104314143423e-05,3.70443847335507e-22,3.3320125707708874e-17,-3.4332790572448826e-07,3.510661813305617e-07,-2.6298429121491506e-05,2.6891247317258047e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.30070831158005884,0.52588435021981716,0.82659266179987601,1.997806655590324,1.9950915756308287,3.9928982312211527,0.27629205866487405,0.43759392229809091,0.71388598096296496,0.30276108609630392,0.51363827611002688,0.8163993622063308,0.30276108609630392,0.51363827611002688,0.8163993622063308,8.5904384940702614e-05,0.00071943014874595334,0.00080533453368665596,16,16,16,0.30070831158005884,0.52588435021981716,0.82659266179987601,0.27598905684371877,0.43651997396208636,0.71250903080580508,1.997806655590324,1.9950915756308287,3.9928982312211527,0.30321320272018371,0.53490492543638113,0.83811812815656483,1.6837922728163477,1.5759543708748054,0.13814602933243691,0.21879696114904537,7.23871692029297,4.5704473898922027,0.27629205866487405,0.43759392229809091,0.71388598096296496,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,6.9439408705504996e-07,5.3189676438749552e-05,5.3884070525804605e-05,3.70443847335507e-22,3.3320125707708874e-17,3.3320496151556206e-17,16,16,7.23871692029297,4.5704473898922027,5.3162675083755419e-07,4.7863079002868347e-05,4.8394705753705901e-05,8.5904384940702614e-05,0.00071943014874595334,0.00080533453368665596,0.30276108609630392,0.51363827611002688,0.8163993622063308,6.9439408705504996e-07,5.3189676438749552e-05,5.3884070525804605e-05,-0.0001,0.0001,-0.0001,0.0001,-3.4332790572448826e-07,3.510661813305617e-07,-2.6298429121491506e-05,2.6891247317258047e-05,-3.4332790572448826e-07,3.510661813305617e-07,-2.6298429121491506e-05,2.6891247317258047e-05,0.0034719704352752494,0.26594838219374772,0.13471017631451151
flowstar,flowstar,attempt_step_probe,21,16,16,1,1,0.22739135509719433,0.014359290582366313,0.014359290582366313,0.24175064567956064,0.015795219640602945,true,false,accepted,,,true,1.5677970425078471,1.840151482336533,1.2922258405905889,1.7400062982340501,1.5639590429654042,1.8652840816241487,1.2055143333280061,1.7604132534283898,1.7039742624221901,1.5161160694123195,0.1361772199143429,0.22389022882173049,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-3.0863848798139861e-06,3.6103627539196208e-06,-5.317467411582069e-05,5.2831044939460061e-05,1.0272099183407498e-21,5.3070306719053877e-17,-4.7648506013615449e-07,4.855324811568537e-07,-3.317934354007478e-05,3.3809463880318504e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.29862174226636329,0.5449569986935725,0.84357874095993579,1.997912009758489,1.9920774046334662,3.989989414391955,0.2723544398286859,0.44778045764346119,0.7201348974721471,0.30084145879957713,0.5294121680091477,0.83025362680872483,0.30084145879957713,0.5294121680091477,0.83025362680872483,9.6085089071466266e-05,0.00074356125981938422,0.00083964634889085045,17,17,17,0.29862174226636329,0.5449569986935725,0.84357874095993579,0.27207010312238872,0.44600666595398597,0.71807676907637474,1.997912009758489,1.9920774046334662,3.989989414391955,0.30132503865874449,0.55489892010038377,0.85622395875912827,1.7039742624221901,1.5161160694123195,0.1361772199143429,0.22389022882173049,7.3433721192796559,4.466474509685888,0.2723544398286859,0.44778045764346119,0.7201348974721471,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,9.6201754129300824e-07,6.6988807420393284e-05,6.7950824961686296e-05,1.0272099183407498e-21,5.3070306719053877e-17,5.3071333928972219e-17,17,17,7.3433721192796559,4.466474509685888,7.3443288266956448e-07,5.9797755048486696e-05,6.0532187931156262e-05,9.6085089071466266e-05,0.00074356125981938422,0.00083964634889085045,0.30084145879957713,0.5294121680091477,0.83025362680872483,9.6201754129300824e-07,6.6988807420393284e-05,6.7950824961686296e-05,-0.0001,0.0001,-0.0001,0.0001,-4.7648506013615449e-07,4.855324811568537e-07,-3.317934354007478e-05,3.3809463880318504e-05,-4.7648506013615449e-07,4.855324811568537e-07,-3.317934354007478e-05,3.3809463880318504e-05,0.0048100877064650412,0.33494403710196641,0.16987706240421574
flowstar,flowstar,attempt_step_probe,22,17,17,1,1,0.24175064567956064,0.015795219640602945,0.015795219640602945,0.2575458653201636,0.017374741604663242,true,false,accepted,,,true,1.5913750851167763,1.8591673883162125,1.2215374704033137,1.6788199603963108,1.5870108995765488,1.8858624856891193,1.1262987647371232,1.7012512205013235,1.7252712367164944,1.4501787153998122,0.1338961515997181,0.22864124499649852,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-3.7543388854765252e-06,4.3842808849740949e-06,-6.4768492044705003e-05,6.4205340836027099e-05,1.3398720732853073e-21,4.1089673039942955e-17,-6.5885373927066595e-07,6.6926444561234635e-07,-4.1706388928317222e-05,4.2365577527546672e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.29594387295929425,0.56401042607588159,0.85995429903517584,1.9981104400648448,1.9887472255378982,3.9868576656027432,0.26779230319943625,0.45728248999299703,0.72507479319243329,0.29833464367678286,0.54457882229392895,0.84291346597071182,0.29833464367678286,0.54457882229392895,0.84291346597071182,0.00010789086685852707,0.00077482846261113145,0.00088271932946965849,18,18,18,0.29594387295929425,0.56401042607588159,0.85995429903517584,0.26753929839590218,0.45470964163031746,0.72224894002621964,1.9981104400648448,1.9887472255378982,3.9868576656027432,0.29885158611257046,0.57495245576420029,0.87380404187677074,1.7252712367164944,1.4501787153998122,0.1338961515997181,0.22864124499649852,7.4684745457770525,4.3736640780420624,0.26779230319943625,0.45728248999299703,0.72507479319243329,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,1.3281181848830123e-06,8.4071966455863894e-05,8.5400084640746901e-05,1.3398720732853073e-21,4.1089673039942955e-17,4.1091012912016241e-17,18,18,7.4684745457770525,4.3736640780420624,1.013539551238351e-06,7.4684532477213003e-05,7.5698072028451352e-05,0.00010789086685852707,0.00077482846261113145,0.00088271932946965849,0.29833464367678286,0.54457882229392895,0.84291346597071182,1.3281181848830123e-06,8.4071966455863894e-05,8.5400084640746901e-05,-0.0001,0.0001,-0.0001,0.0001,-6.5885373927066595e-07,6.6926444561234635e-07,-4.1706388928317222e-05,4.2365577527546672e-05,-6.5885373927066595e-07,6.6926444561234635e-07,-4.1706388928317222e-05,4.2365577527546672e-05,0.006640590924415061,0.42035983227931945,0.21350021160186725
flowstar,flowstar,attempt_step_probe,23,18,18,1,1,0.2575458653201636,0.017374741604663242,0.017374741604663242,0.27492060692482684,0.019112215765129569,true,false,accepted,,,true,1.616343499808252,1.8788660238856727,1.1448954167986032,1.6105885524472141,1.6113910902846484,1.9070639981496149,1.0405702760334357,1.6352720375312955,1.7476047618469623,1.3777419846229086,0.13126126203871027,0.23284656782430527,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-4.6069609664869577e-06,5.3451951521227337e-06,-7.8822327791980989e-05,7.8023978985808254e-05,2.9116240482330526e-22,3.2038178149691162e-17,-9.0577942809380974e-07,9.1782809193234385e-07,-5.212276423207709e-05,5.2816367407280242e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.2925576146609401,0.58266560766058872,0.87522322232152883,1.9984377630805235,1.9850853518612592,3.9835231149417827,0.26252252407742072,0.46569313564861092,0.72821565972603164,0.29512223724197617,0.55884558575999899,0.85396782300197516,0.29512223724197617,0.55884558575999899,0.85396782300197516,0.00012173298291684585,0.00081497691179396544,0.00093670989471081128,19,19,19,0.2925576146609401,0.58266560766058872,0.87522322232152883,0.26231746288776669,0.46222031101919769,0.72453777390696439,1.9984377630805235,1.9850853518612592,3.9835231149417827,0.29567290786496647,0.5947017614978598,0.89037466936282628,1.7476047618469623,1.3777419846229086,0.13126126203871027,0.23284656782430527,7.6183939150690927,4.2946735669926284,0.26252252407742072,0.46569313564861092,0.72821565972603164,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,1.8236075200261536e-06,0.00010493913163935734,0.00010676273915938349,2.9116240482330526e-22,3.2038178149691162e-17,3.2038469312095982e-17,19,19,7.6183939150690927,4.2946735669926284,1.3948822655114517e-06,9.3088907731639014e-05,9.448378999715047e-05,0.00012173298291684585,0.00081497691179396544,0.00093670989471081128,0.29512223724197617,0.55884558575999899,0.85396782300197516,1.8236075200261536e-06,0.00010493913163935734,0.00010676273915938349,-0.0001,0.0001,-0.0001,0.0001,-9.0577942809380974e-07,9.1782809193234385e-07,-5.212276423207709e-05,5.2816367407280242e-05,-9.0577942809380974e-07,9.1782809193234385e-07,-5.212276423207709e-05,5.2816367407280242e-05,0.009118037600130767,0.52469565819678665,0.2669068478984587
flowstar,flowstar,attempt_step_probe,24,19,19,1,1,0.27492060692482684,0.019112215765129569,0.019112215765129569,0.2940328226899564,0.021023437341642529,true,false,accepted,,,true,1.6426237192281705,1.8990826234937261,1.0622069838450421,1.5347331025488242,1.6370205371610853,1.9286725770174444,0.94841577013051448,1.5618197881423581,1.7708531713609483,1.2984700431969332,0.12822945213277778,0.23626305935189088,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-5.6947918579792316e-06,6.5311684875740613e-06,-9.5940159801628317e-05,9.4956203205510839e-05,1.9376858040990975e-21,5.384079605645235e-17,-1.2419406020118725e-06,1.2566049382892686e-06,-6.4967014095427709e-05,6.5734523884781142e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.28833031845102486,0.60021134195840309,0.88854166040942795,1.9989413478876104,1.981080325384881,3.9800216732724913,0.25645890426555562,0.47252611870378214,0.72898502296933776,0.29106733133363694,0.57135577947330052,0.86242311080693745,0.29106733133363694,0.57135577947330052,0.86242311080693745,0.0001381523488091768,0.00086595578482389626,0.001004108133633073,20,20,20,0.28833031845102486,0.60021134195840309,0.88854166040942795,0.25632315388518478,0.46805609849727153,0.72437925238245637,1.9989413478876104,1.981080325384881,3.9800216732724913,0.29165203985635912,0.61340401801184363,0.90505605786820276,1.7708531713609483,1.2984700431969332,0.12822945213277778,0.23626305935189088,7.7985204129588714,4.2325702661396472,0.25645890426555562,0.47252611870378214,0.72898502296933776,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,2.4985455403011413e-06,0.00013070153798020885,0.00013320008352050999,1.9376858040990975e-21,5.384079605645235e-17,5.3842733742256447e-17,20,20,7.7985204129588714,4.2325702661396472,1.9107100565382643e-06,0.00011556637336416975,0.00011747708342070802,0.0001381523488091768,0.00086595578482389626,0.001004108133633073,0.29106733133363694,0.57135577947330052,0.86242311080693745,2.4985455403011413e-06,0.00013070153798020885,0.00013320008352050999,-0.0001,0.0001,-0.0001,0.0001,-1.2419406020118725e-06,1.2566049382892686e-06,-6.4967014095427709e-05,6.5734523884781142e-05,-1.2419406020118725e-06,1.2566049382892686e-06,-6.4967014095427709e-05,6.5734523884781142e-05,0.012492727701505706,0.65350768990104424,0.33300020880127496
flowstar,flowstar,attempt_step_probe,25,20,20,1,1,0.2940328226899564,0.021023437341642529,0.021023437341642529,0.31505626003159892,0.010511718670821265,false,true,rejected,Picard_ctrunc_normal remainder not contained in target; shrinking h,Picard_ctrunc_normal remainder not contained in target; shrinking h,false,1.6700851510429768,1.9196008606713282,0.97351948120374809,1.4507387917735777,1.6637709057726551,1.9504090641599037,0.85005860506394748,1.4803513251299498,1.7948430058571525,1.2121291364886628,0.12475785481417552,0.23860965528491465,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-7.0756873484394942e-06,7.9802148829438122e-06,-0.00011637804597031996,0.00011538383633665575,2.5790598052558997e-21,5.4845312454885359e-17,-7.0756873484394959e-06,7.9802148829438139e-06,-0.00011637804597036605,0.00011538383633666452,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.28311671787426662,0.61589847632091943,0.89901519419518605,1.9996834481292223,1.976726531041789,3.9764099791710112,0.24951570962835135,0.47721931056982958,0.72673502019818093,,,,,,,0.00015785426607500995,0.00092980178204313897,0.001087656048118149,21,21,21,0.28311671787426662,0.61589847632091943,0.89901519419518605,0.24947621729601543,0.47166603616442665,0.72114225346044214,1.9996834481292223,1.976726531041789,3.9764099791710112,0.2866381583872486,0.63029272006600234,0.91693087845325094,1.7948430058571525,1.2121291364886628,0.12475785481417552,0.23860965528491465,8.0155273709176971,4.1909452440469703,0.24951570962835135,0.47721931056982958,0.72673502019818093,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,1.5055902231383311e-05,0.00023176188230703058,0.00024681778453841392,2.5790598052558997e-21,5.4845312454885359e-17,5.4847891514690614e-17,21,21,8.0155273709176971,4.1909452440469703,2.6128863720463214e-06,0.00014331534616988779,0.00014592823254193412,0.00015785426607500995,0.00092980178204313897,0.001087656048118149,,,,1.5055902231383311e-05,0.00023176188230703058,0.00024681778453841392,-0.0001,0.0001,-0.0001,0.0001,-7.0756873484394959e-06,7.9802148829438139e-06,-0.00011637804597036605,0.00011538383633666452,-7.0756873484394959e-06,7.9802148829438139e-06,-0.00011637804597036605,0.00011538383633666452,0.075279511156916556,1.1588094115351528,0.61704446134603474
flowstar,flowstar,attempt_step_probe,26,20,20,2,2,0.2940328226899564,0.010511718670821265,0.010511718670821265,0.30454454136077769,0.011562890537903391,true,false,accepted,,,true,1.6700851510429768,1.9196008606713282,0.97351948120374809,1.4507387917735777,1.6672532618667044,1.9349261584747697,0.91210083095489136,1.4650009482952773,1.7948430058571525,1.2121291364886628,0.12475785481417552,0.23860965528491465,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-1.8233827222207033e-06,1.9415316857394119e-06,-2.6782029111108193e-05,2.6706223430881003e-05,3.2238247565698746e-22,2.6702664618580883e-17,-1.5139481694843251e-07,1.5320310880801066e-07,-1.4401517705433341e-05,1.4573549346776653e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.28311671787426662,0.61589847632091943,0.89901519419518605,1.9996834481292223,1.976726531041789,3.9764099791710112,0.24951570962835135,0.47721931056982958,0.72673502019818093,0.26745922408159895,0.52575410662963007,0.79321333071122901,0.26745922408159895,0.52575410662963007,0.79321333071122901,0.00015785426607500995,0.00092980178204313897,0.001087656048118149,21,21,21,0.28311671787426662,0.61589847632091943,0.89901519419518605,0.24947621729601543,0.47166603616442665,0.72114225346044214,1.9996834481292223,1.976726531041789,3.9764099791710112,0.26767289660806526,0.55290011734038591,0.82057301394845117,1.7948430058571525,1.2121291364886628,0.12475785481417552,0.23860965528491465,8.0155273709176971,4.1909452440469703,0.24951570962835135,0.47721931056982958,0.72673502019818093,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,3.045979257564432e-07,2.8975067052209996e-05,2.9279664977966438e-05,3.2238247565698746e-22,2.6702664618580883e-17,2.670298700105654e-17,21,21,8.0155273709176971,4.1909452440469703,2.6128863720463214e-06,0.00014331534616988779,0.00014592823254193412,0.00015785426607500995,0.00092980178204313897,0.001087656048118149,0.26745922408159895,0.52575410662963007,0.79321333071122901,3.045979257564432e-07,2.8975067052209996e-05,2.9279664977966438e-05,-0.0001,0.0001,-0.0001,0.0001,-1.5139481694843251e-07,1.5320310880801066e-07,-1.4401517705433341e-05,1.4573549346776653e-05,-1.5139481694843251e-07,1.5320310880801066e-07,-1.4401517705433341e-05,1.4573549346776653e-05,0.0015229896287822159,0.14487533526104998,0.073199162444916088
flowstar,flowstar,attempt_step_probe,27,21,21,1,1,0.30454454136077769,0.011562890537903391,0.011562890537903391,0.31610743189868107,0.012719179591693731,true,false,accepted,,,true,1.6845104209333226,1.9301642563825754,0.92590244992234139,1.4044168179696106,1.6813560397081206,1.946493925705858,0.85897406359496487,1.4200011402272303,1.807337338657949,1.165159633945976,0.12282691772462634,0.23925718402363461,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-2.1366763232894121e-06,2.2763015535809936e-06,-3.1513382733414034e-05,3.1440439109102978e-05,3.4327286007956027e-22,3.1996692782400501e-17,-2.0338650949483737e-07,2.0596527802915615e-07,-1.7588136521727569e-05,1.7811166105920125e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.26332317987428389,0.55339003176477886,0.81671321163906274,1.9998176169328903,1.9743151551757949,3.9741327721086854,0.24565383544925279,0.47851436804726921,0.724168203496522,0.26490124729225784,0.53056977392392046,0.7954710212161783,0.26490124729225784,0.53056977392392046,0.7954710212161783,0.00017129692034699209,0.0010411843664195268,0.0012124812867665188,22,22,22,0.26332317987428389,0.55339003176477886,0.81671321163906274,0.24563143389927453,0.47236908440254599,0.71800051830182055,1.9998176169328903,1.9743151551757949,3.9741327721086854,0.26513788599773735,0.56102707663226548,0.82616496263000283,1.807337338657949,1.165159633945976,0.12282691772462634,0.23925718402363461,8.1415378528179385,4.1796028156095693,0.24565383544925279,0.47851436804726921,0.724168203496522,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,4.0935178752399355e-07,3.5399302627647698e-05,3.580865441517169e-05,3.4327286007956027e-22,3.1996692782400501e-17,3.1997036055260583e-17,22,22,8.1415378528179385,4.1796028156095693,3.4233280245706572e-07,3.6509744151673298e-05,3.6852076954130363e-05,0.00017129692034699209,0.0010411843664195268,0.0012124812867665188,0.26490124729225784,0.53056977392392046,0.7954710212161783,4.0935178752399355e-07,3.5399302627647698e-05,3.580865441517169e-05,-0.0001,0.0001,-0.0001,0.0001,-2.0338650949483737e-07,2.0596527802915615e-07,-1.7588136521727569e-05,1.7811166105920125e-05,-2.0338650949483737e-07,2.0596527802915615e-07,-1.7588136521727569e-05,1.7811166105920125e-05,0.0020467589376199679,0.17699651313823847,0.089521636037929217
flowstar,flowstar,attempt_step_probe,28,22,22,1,1,0.31610743189868107,0.012719179591693731,0.012719179591693731,0.32882661149037479,0.013991097550863106,true,false,accepted,,,true,1.6997298021025102,1.9412975223620337,0.87449836515576485,1.3535147961041538,1.6962197120117601,1.9586215178918871,0.80173276909261282,1.3705225408696553,1.820513662232272,1.1140065806299593,0.12078386012976167,0.23950821547419437,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-2.519993702488355e-06,2.6815977003474123e-06,-3.7156376049901228e-05,3.710851965744505e-05,5.7112022095736851e-22,3.2369783455820147e-17,-2.7290728282235614e-07,2.7668289077891071e-07,-2.1454158329884822e-05,2.1751014990800362e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.26045588740481507,0.56046436315507853,0.82092025055989359,1.9991948790126908,1.9717526139941419,3.9709474930068325,0.24156772025952344,0.47901643094838897,0.72058415120791242,0.26204146634303815,0.53465470873335796,0.79669617507639612,0.26204146634303815,0.53465470873335796,0.79669617507639612,0.00018356147415656503,0.0010414782843965282,0.0012250397585530932,23,23,23,0.26045588740481507,0.56046436315507853,0.82092025055989359,0.24147047463880472,0.4722509499343151,0.71372142457311982,1.9991948790126908,1.9717526139941419,3.9709474930068325,0.26240180588012696,0.56878977177704249,0.83119157765716944,1.820513662232272,1.1140065806299593,0.12078386012976167,0.23950821547419437,8.2792518712820602,4.1752221234671767,0.24156772025952344,0.47901643094838897,0.72058415120791242,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,5.495901736012669e-07,4.3205173320685187e-05,4.3754763494286451e-05,5.7112022095736851e-22,3.2369783455820147e-17,3.2370354576041104e-17,23,23,8.2792518712820602,4.1752221234671767,4.5444548289919108e-07,4.3568484882998811e-05,4.4022930365898003e-05,0.00018356147415656503,0.0010414782843965282,0.0012250397585530932,0.26204146634303815,0.53465470873335796,0.79669617507639612,5.495901736012669e-07,4.3205173320685187e-05,4.3754763494286451e-05,-0.0001,0.0001,-0.0001,0.0001,-2.7290728282235614e-07,2.7668289077891071e-07,-2.1454158329884822e-05,2.1751014990800362e-05,-2.7290728282235614e-07,2.7668289077891071e-07,-2.1454158329884822e-05,2.1751014990800362e-05,0.0027479508680063342,0.21602586660342593,0.10938690873571612
flowstar,flowstar,attempt_step_probe,29,23,23,1,1,0.32882661149037479,0.013991097550863106,0.013991097550863106,0.34281770904123787,0.015390207305949418,true,false,accepted,,,true,1.7158116400930681,1.9528458012425454,0.8192050638432985,1.2976797883172346,1.7119115811631362,1.9711312304145565,0.74032155264830091,1.3162012598921295,1.8343287206678067,1.0584424260802665,0.11851708057473855,0.23923736223696795,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-2.9892551436506102e-06,3.1705296263926892e-06,-4.3816756079753041e-05,4.3838448775790797e-05,4.5609660845655463e-22,3.8659650076810965e-17,-3.6488597308981973e-07,3.705844431087099e-07,-2.6076535892823724e-05,2.6483847367266233e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.25714086417988402,0.56682677592595809,0.82396764010584211,1.9984159483322301,1.9689739053015025,3.9673898536337324,0.23703416114947728,0.47847472447393613,0.71550888562341342,0.25870937119415527,0.53768414867167169,0.79639351986582696,0.25870937119415527,0.53768414867167169,0.79639351986582696,0.00019717127355952608,0.001043902560964484,0.0012410738345240101,24,24,24,0.25714086417988402,0.56682677592595809,0.82396764010584211,0.23684642397033351,0.47105212341775321,0.70789854738808677,1.9984159483322301,1.9689739053015025,3.9673898536337324,0.25921964925142027,0.57587970724382864,0.83509935649524891,1.8343287206678067,1.0584424260802665,0.11851708057473855,0.23923736223696795,8.4376023704818301,4.179949112670311,0.23703416114947728,0.47847472447393613,0.71550888562341342,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,7.3547041619852963e-07,5.2560383260089956e-05,5.3295853676288483e-05,4.5609660845655463e-22,3.8659650076810965e-17,3.8660106173419419e-17,24,24,8.4376023704818301,4.179949112670311,6.0507306013514489e-07,5.2313832185966017e-05,5.291890524610116e-05,0.00019717127355952608,0.001043902560964484,0.0012410738345240101,0.25870937119415527,0.53768414867167169,0.79639351986582696,7.3547041619852963e-07,5.2560383260089956e-05,5.3295853676288483e-05,-0.0001,0.0001,-0.0001,0.0001,-3.6488597308981973e-07,3.705844431087099e-07,-2.6076535892823724e-05,2.6483847367266233e-05,-3.6488597308981973e-07,3.705844431087099e-07,-2.6076535892823724e-05,2.6483847367266233e-05,0.003677352080992648,0.26280191630044974,0.13323963419072121
