step,t_start,t_end,h,h_hex,scheduler_time_hex,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
215,2.14,2.15,0.01,0x1.47ae147ae147bp-7,0x1.1333333333333p+1,616813004964663145/288230376151711744,1239390617452360525/576460752303423488,True,15,2,0.9961586544254014,1.079943916059348,-1.161035086341988,-1.0894495983414894,0.9961586544254023,1.079943916059347,-1.1610350863419865,-1.089449598341491,0.9961582897266994,1.091149497086252,-1.1611098566939093,-1.0799379829983107,0.9961582897267016,1.0911494970862492,-1.161109856693905,-1.0799379829983151
216,2.15,2.16,0.01,0x1.47ae147ae147bp-7,0x1.147ae147ae148p+1,1239390617452360525/576460752303423488,155644403121924345/72057594037927936,True,16,2,0.9845800923529975,1.0689218854799174,-1.1710877842934626,-1.098556124362527,0.9845800923529983,1.068921885479916,-1.1710877842934608,-1.0985561243625286,0.9845798063598651,1.0802224688488202,-1.1711468211829466,-1.088917264261431,0.9845798063598674,1.0802224688488171,-1.1711468211829426,-1.0889172642614349
217,2.16,2.17,0.01,0x1.47ae147ae147bp-7,0x1.15c28f5c28f5cp+1,155644403121924345/72057594037927936,1250919832498428995/576460752303423488,True,17,2,0.9728994345643168,1.0578089014081011,-1.1812969451828048,-1.1077976629947799,0.9728994345643178,1.0578089014081,-1.1812969451828035,-1.1077976629947814,0.9728992291606064,1.0692059288262972,-1.1813398744804369,-1.0980291657277363,0.9728992291606086,1.069205928826294,-1.1813398744804324,-1.0980291657277408
218,2.17,2.18,0.01,0x1.47ae147ae147bp-7,0x1.170a3d70a3d71p+1,1250919832498428995/576460752303423488,628342220010731615/288230376151711744,True,18,2,0.9611151351484182,1.0466035669627411,-1.191665441106446,-1.117176930649147,0.9611151351484192,1.0466035669627398,-1.1916654411064445,-1.1171769306491486,0.9611150122696932,1.0580985078919631,-1.1916918785208401,-1.1072763859971109,0.9611150122696958,1.05809850789196,-1.191691878520836,-1.1072763859971149
219,2.18,2.19,0.01,0x1.47ae147ae147bp-7,0x1.1851eb851eb85p+1,628342220010731615/288230376151711744,1262449047544497465/576460752303423488,True,19,2,0.9492256189347682,1.0353044583620812,-1.2021961669462287,-1.126696674525973,0.9492256189347688,1.0353044583620803,-1.202196166946227,-1.1266966745259743,0.9492255805674302,1.046898810293369,-1.2022057182100054,-1.1166616554482982,0.9492255805674318,1.0468988102933658,-1.2022057182100012,-1.1166616554483022
220,2.19,2.2,0.01,0x1.47ae147ae147bp-7,0x1.199999999999ap+1,1262449047544497465/576460752303423488,317053413766882925/144115188075855872,True,20,2,0.9372292813031906,1.0239101245910711,-1.212892038370502,-1.1363596719125024,0.9372292813031913,1.0239101245910704,-1.2128920383705002,-1.1363596719125044,0.9372292714661972,1.0356054713244245,-1.212895902908027,-1.1261761322295645,0.9372292714661986,1.0356054713244225,-1.212895902908023,-1.1261761322295687
221,2.2,2.21,0.01,0x1.47ae147ae147bp-7,0x1.1ae147ae147aep+1,317053413766882925/144115188075855872,1273978262590565935/576460752303423488,True,21,2,0.9251244873527171,1.0124190877386368,-1.2237559896544645,-1.1461687292848641,0.9251244873527178,1.0124190877386356,-1.2237559896544625,-1.146168729284866,0.9251244772914471,1.0242170144360998,-1.2237599218211908,-1.1358280439768464,0.9251244772914485,1.0242170144360976,-1.2237599218211863,-1.1358280439768509
222,2.21,2.22,0.01,0x1.47ae147ae147bp-7,0x1.1c28f5c28f5c3p+1,1273978262590565935/576460752303423488,639871435056800085/288230376151711744,True,22,2,0.9129095620825932,1.0008298523555907,-1.2347909711355118,-1.1561266813628688,0.9129095620825938,1.0008298523555896,-1.23479097113551,-1.1561266813628706,0.9129095517644461,1.0127319442762157,-1.2347949811114425,-1.1456259474158392,0.9129095517644477,1.0127319442762137,-1.234794981111438,-1.1456259474158437
223,2.22,2.23,0.01,0x1.47ae147ae147bp-7,0x1.1d70a3d70a3d7p+1,639871435056800085/288230376151711744,1285507477636634405/576460752303423488,True,23,2,0.9005828230412614,0.989140872381006,-1.2459999460592392,-1.1662363904127953,0.900582823041262,0.9891408723810053,-1.2459999460592375,-1.1662363904127968,0.9005828124315199,1.0011487438170978,-1.2460040446889493,-1.1555726839341243,0.9005828124315215,1.0011487438170956,-1.2460040446889449,-1.1555726839341285
224,2.23,2.24,0.01,0x1.47ae147ae147bp-7,0x1.1eb851eb851ecp+1,1285507477636634405/576460752303423488,40352252661239645/18014398509481984,True,24,2,0.8881425463370674,0.9773505847496233,-1.2573858879193527,-1.1765007444243654,0.8881425463370679,0.9773505847496228,-1.2573858879193507,-1.1765007444243674,0.8881425353987765,0.9894658792182639,-1.2573900867508452,-1.16567112279062,0.888142535398778,0.9894658792182625,-1.2573900867508412,-1.165671122790624
225,2.24,2.25,0.01,0x1.47ae147ae147bp-7,0x1.2000000000000p+1,40352252661239645/18014398509481984,1297036692682702875/576460752303423488,True,25,2,0.8755869780214068,0.9654573976709948,-1.2689517778228374,-1.1869226549892546,0.8755869780214074,0.9654573976709943,-1.2689517778228359,-1.186922654989256,0.8755869667152507,0.9776817880824858,-1.2689560891472307,-1.1759241592409135,0.8755869667152522,0.9776817880824844,-1.2689560891472267,-1.1759241592409178
226,2.25,2.2600000000000002,0.01,0x1.47ae147ae147bp-7,0x1.2147ae147ae15p+1,1297036692682702875/576460752303423488,651400650102868555/288230376151711744,True,26,2,0.8629143339535329,0.9534596904805106,-1.280700610772556,-1.1975050455039047,0.8629143339535335,0.95345969048051,-1.2807006107725543,-1.1975050455039065,0.8629143222377047,0.9657948792811626,-1.2807050476659037,-1.1863347030029379,0.8629143222377064,0.965794879281161,-1.2807050476658997,-1.1863347030029419
227,2.2600000000000002,2.27,0.01,0x1.47ae147ae147bp-7,0x1.228f5c28f5c29p+1,651400650102868555/288230376151711744,1308565907728771345/576460752303423488,True,27,2,0.8501227998783649,0.9413558133322931,-1.2926353739974366,-1.208250866949847,0.8501227998783656,0.9413558133322926,-1.292635373997435,-1.2082508669498488,0.8501227877084316,0.9538035326188263,-1.292639950364207,-1.196905694318998,0.8501227877084333,0.9538035326188248,-1.2926399503642034,-1.196905694319002
228,2.27,2.2800000000000002,0.01,0x1.47ae147ae147bp-7,0x1.23d70a3d70a3ep+1,1308565907728771345/576460752303423488,328582628812951395/144115188075855872,True,28,2,0.8372105315154695,0.9291440869443883,-1.3047590456644473,-1.2191630926046024,0.8372105315154701,0.9291440869443878,-1.3047590456644458,-1.219163092604604,0.8372105188442295,0.9417060985470173,-1.3047637762831124,-1.2076400989673797,0.8372105188442309,0.9417060985470159,-1.3047637762831086,-1.2076400989673837
229,2.2800000000000002,2.29,0.01,0x1.47ae147ae147bp-7,0x1.251eb851eb852p+1,328582628812951395/144115188075855872,1320095122774839815/576460752303423488,True,29,2,0.8241756546566015,0.9168228024043676,-1.3170745937594734,-1.230244711931146,0.824175654656602,0.916822802404367,-1.3170745937594714,-1.230244711931148,0.8241756414339353,0.9295008979354353,-1.317079494366794,-1.2185409024364964,0.8241756414339365,0.9295008979354341,-1.31707949436679,-1.2185409024365004
230,2.29,2.3000000000000003,0.01,0x1.47ae147ae147bp-7,0x1.2666666666667p+1,1320095122774839815/576460752303423488,662929865148937025/288230376151711744,True,30,2,0.8110162653139911,0.9043902209996642,-1.3295849707255318,-1.241498728030768,0.8110162653139917,0.9043902209996635,-1.32958497072553,-1.2414987280307699,0.8110162514867065,0.9171862218644877,-1.3295900581368352,-1.2296111076868657,0.811016251486708,0.9171862218644863,-1.3295900581368312,-1.2296111076868697
231,2.3000000000000003,2.31,0.01,0x1.47ae147ae147bp-7,0x1.27ae147ae147bp+1,662929865148937025/288230376151711744,1331624337820908285/576460752303423488,True,31,2,0.7977304299183093,0.8918445740809567,-1.3422931080204603,-1.2529281544403883,0.7977304299183099,0.8918445740809562,-1.3422931080204585,-1.2529281544403899,0.7977304154299796,0.9047603314473163,-1.3422983999478164,-1.2408537326185678,0.7977304154299811,0.9047603314473146,-1.3422983999478126,-1.2408537326185718
232,2.31,2.32,0.01,0x1.47ae147ae147bp-7,0x1.28f5c28f5c28fp+1,1331624337820908285/576460752303423488,167173618167992815/72057594037927936,True,32,2,0.7843161855826837,0.8791840629498227,-1.3552019096929764,-1.2645360121270999,0.7843161855826841,0.8791840629498222,-1.3552019096929748,-1.2645360121271014,0.7843161703734784,0.8922214576722975,-1.3552074249276747,-1.2522718070936987,0.7843161703734799,0.8922214576722962,-1.3552074249276709,-1.2522718070937024
233,2.32,2.33,0.01,0x1.47ae147ae147bp-7,0x1.2a3d70a3d70a4p+1,167173618167992815/72057594037927936,1343153552866976755/576460752303423488,True,33,2,0.7707715404129265,0.8664068587986006,-1.3683142470515546,-1.2763253245545965,0.7707715404129273,0.8664068587985998,-1.368314247051553,-1.2763253245545982,0.770771524419435,0.8795678012937028,-1.3683200101230648,-1.2638683639439796,0.7707715244194367,0.8795678012937013,-1.3683200101230608,-1.2638683639439836
234,2.33,2.34,0.01,0x1.47ae147ae147bp-7,0x1.2b851eb851eb8p+1,1343153552866976755/576460752303423488,674459080195005495/288230376151711744,True,34,2,0.7570944739114387,0.8535111026632507,-1.381632948990669,-1.288299116239662,0.7570944739114391,0.8535111026632501,-1.3816329489906676,-1.2882991162396633,0.7570944570664871,0.8667975327310459,-1.3816389830321205,-1.275646449765165,0.7570944570664884,0.8667975327310444,-1.3816389830321163,-1.2756464497651692
235,2.34,2.35,0.01,0x1.47ae147ae147bp-7,0x1.2cccccccccccdp+1,674459080195005495/288230376151711744,1354682767913045225/576460752303423488,True,35,2,0.7432829374476017,0.8404949054270795,-1.3951607950567897,-1.3004604075092285,0.7432829374476023,0.8404949054270788,-1.3951607950567881,-1.3004604075092303,0.743282919680063,0.8539087920147117,-1.3951671228286717,-1.2876091119884252,0.7432829196800647,0.85390879201471,-1.395167122828668,-1.2876091119884292
236,2.35,2.36,0.01,0x1.47ae147ae147bp-7,0x1.2e147ae147ae1p+1,1354682767913045225/576460752303423488,340111843859019865/144115188075855872,True,36,2,0.7293348547814832,0.8273563478961252,-1.4089005096616085,-1.3128122072038353,0.7293348547814837,0.8273563478961247,-1.4089005096616072,-1.3128122072038368,0.7293348360160802,0.8408996887983741,-1.4089071552727408,-1.2997593913885737,0.7293348360160816,0.8408996887983726,-1.4089071552727372,-1.2997593913885777
237,2.36,2.37,0.01,0x1.47ae147ae147bp-7,0x1.2f5c28f5c28f6p+1,340111843859019865/144115188075855872,1366211982959113695/576460752303423488,True,37,2,0.7152481227062982,0.8140934808917618,-1.422854749812771,-1.3253575108298012,0.7152481227062989,0.8140934808917611,-1.4228547498127693,-1.3253575108298032,0.7152481028633986,0.827768302383459,-1.42286175193144,-1.3121003092789953,0.7152481028634,0.8277683023834576,-1.422861751931436,-1.3121003092789993
238,2.37,2.38,0.01,0x1.47ae147ae147bp-7,0x1.30a3d70a3d70ap+1,1366211982959113695/576460752303423488,685988295241073965/288230376151711744,True,38,2,0.7010206117904692,0.8007043253917798,-1.4370260947746742,-1.338099295571088,0.7010206117904697,0.8007043253917793,-1.4370260947746725,-1.3380992955710898,0.7010205907858741,0.8145126817865941,-1.4370334809761949,-1.3246349019523,0.7010205907858755,0.8145126817865928,-1.4370334809761902,-1.324634901952305
239,2.38,2.39,0.01,0x1.47ae147ae147bp-7,0x1.31eb851eb851fp+1,685988295241073965/288230376151711744,1377741198005182165/576460752303423488,True,39,2,0.6866501671465814,0.7871868728031997,-1.4514170429151538,-1.3510405069461353,0.6866501671465821,0.787186872803199,-1.4514170429151523,-1.3510405069461369,0.6866501448913085,0.8011308459329711,-1.451424842339366,-1.3373661696261574,0.6866501448913099,0.8011308459329697,-1.4514248423393616,-1.3373661696261618
240,2.39,2.4,0.01,0x1.47ae147ae147bp-7,0x1.3333333333333p+1,1377741198005182165/576460752303423488,86469112845513525/36028797018963968,True,40,2,0.672134609452566,0.7735390851540993,-1.4660299903203513,-1.3641840624283301,0.6721346094525666,0.7735390851540987,-1.4660299903203495,-1.364184062428332,0.6721345858526241,0.7876207837625597,-1.4660382337442128,-1.3502970932827345,0.6721345858526259,0.7876207837625582,-1.4660382337442084,-1.350297093282739
241,2.4,2.41,0.01,0x1.47ae147ae147bp-7,0x1.347ae147ae148p+1,86469112845513525/36028797018963968,1389270413051250635/576460752303423488,True,41,2,0.6574717359091456,0.7597588955334681,-1.4808672215769803,-1.3775328415579846,0.6574717359091463,0.7597588955334674,-1.4808672215769787,-1.3775328415579862,0.6574717108653052,0.7739804545778218,-1.480875941489025,-1.3634306254494157,0.6574717108653065,0.7739804545778203,-1.480875941489021,-1.3634306254494197
242,2.41,2.42,0.01,0x1.47ae147ae147bp-7,0x1.35c28f5c28f5cp+1,1389270413051250635/576460752303423488,697517510287142435/288230376151711744,True,42,2,0.6426593214724514,0.7458442084539604,-1.4959309008947779,-1.3910896742974188,0.6426593214724521,0.7458442084539598,-1.4959309008947763,-1.3910896742974206,0.6426592948800068,0.7602077883074363,-1.495940131571287,-1.3767696792607147,0.6426592948800082,0.7602077883074349,-1.495940131571283,-1.376769679260719
243,2.42,2.43,0.01,0x1.47ae147ae147bp-7,0x1.370a3d70a3d71p+1,697517510287142435/288230376151711744,1400799628097319105/576460752303423488,True,43,2,0.6276951201526639,0.7317929003612659,-1.511223053516686,-1.4048573376025664,0.6276951201526645,0.7317929003612654,-1.5112230535166846,-1.4048573376025677,0.6276950919011927,0.7463006859093533,-1.51123283109919,-1.3903171257763605,0.627695091901194,0.7463006859093518,-1.511232831099186,-1.3903171257763647
244,2.43,2.44,0.01,0x1.47ae147ae147bp-7,0x1.3851eb851eb85p+1,1400799628097319105/576460752303423488,351641058905088335/144115188075855872,True,44,2,0.6125768664875687,0.7176028201965595,-1.5267455528085427,-1.4188385447386431,0.6125768664875694,0.7176028201965587,-1.526745552808541,-1.418838544738645,0.6125768364606855,0.7322570198192501,-1.5267559153825414,-1.4040757840841391,0.6125768364606868,0.7322570198192487,-1.5267559153825374,-1.404075784084143
245,2.44,2.45,0.01,0x1.47ae147ae147bp-7,0x1.399999999999ap+1,351641058905088335/144115188075855872,1412328843143387575/576460752303423488,True,45,2,0.5973022771311595,0.7032717900880857,-1.5425001047897904,-1.4330359354945266,0.5973022771311601,0.7032717900880852,-1.5425001047897886,-1.4330359354945281,0.5973022452062651,0.7180746345200307,-1.5425110924643752,-1.4180484123435644,0.5973022452062664,0.7180746345200293,-1.5425110924643712,-1.4180484123435682
246,2.45,2.46,0.01,0x1.47ae147ae147bp-7,0x1.3ae147ae147aep+1,1412328843143387575/576460752303423488,709046725333210905/288230376151711744,True,46,2,0.5818690525837142,0.6887976062031724,-1.55848823434653,-1.4474520589000108,0.5818690525837148,0.6887976062031719,-1.5584882343465287,-1.4474520589000122,0.5818690186317437,0.703751347263234,-1.5584998893346265,-1.4322376913756427,0.581869018631745,0.7037513472632326,-1.5584998893346222,-1.4322376913756472
247,2.46,2.47,0.01,0x1.47ae147ae147bp-7,0x1.3c28f5c28f5c3p+1,709046725333210905/288230376151711744,1423858058189456045/576460752303423488,True,47,2,0.5662748787164059,0.6741780399535547,-1.5747112897379922,-1.4620893489401172,0.5662748787164065,0.6741780399535543,-1.5747112897379907,-1.4620893489401188,0.5662748426015728,0.6892849491348044,-1.574723656437358,-1.446646201293523,0.5662748426015741,0.6892849491348031,-1.574723656437354,-1.4466462012935268
248,2.47,2.48,0.01,0x1.47ae147ae147bp-7,0x1.3d70a3d70a3d7p+1,1423858058189456045/576460752303423488,178702833214061285/72057594037927936,True,48,2,0.5505174295383181,0.6594108383782498,-1.5911703759688156,-1.476950157279231,0.5505174295383186,0.6594108383782492,-1.5911703759688143,-1.4769501572792325,0.5505173911178587,0.674673205289016,-1.5911835010415663,-1.4612764551900466,0.55051739111786,0.6746732052890145,-1.5911835010415625,-1.461276455190051
249,2.48,2.49,0.01,0x1.47ae147ae147bp-7,0x1.3eb851eb851ecp+1,178702833214061285/72057594037927936,1435387273235524515/576460752303423488,True,49,2,0.5345943688558091,0.6444937259663118,-1.6078663542319083,-1.4920367164313393,0.5345943688558098,0.6444937259663112,-1.6078663542319065,-1.4920367164313408,0.5345943279797281,0.6599138566124286,-1.6078802866837656,-1.4761308633157695,0.5345943279797295,0.6599138566124272,-1.6078802866837612,-1.4761308633157735
250,2.49,2.5,0.01,0x1.47ae147ae147bp-7,0x1.4000000000000p+1,1435387273235524515/576460752303423488,720575940379279375/288230376151711744,True,50,2,0.5185033532760338,0.6294244053998047,-1.624799823637081,-1.507351125924122,0.5185033532760344,0.6294244053998043,-1.6247998236370795,-1.5073511259241237,0.5185033097868499,0.6450046202977555,-1.6248146148951526,-1.4912117202981103,0.5185033097868514,0.6450046202977541,-1.6248146148951483,-1.4912117202981143
251,2.5,2.5100000000000002,0.01,0x1.47ae147ae147bp-7,0x1.4147ae147ae15p+1,720575940379279375/288230376151711744,1446916488281592985/576460752303423488,True,51,2,0.5022420350810355,0.6142005588136548,-1.6419710986456555,-1.5228953377852454,0.502242035081036,0.6142005588136542,-1.641971098645654,-1.5228953377852472,0.5022419888135351,0.6299431909238405,-1.6419868026340434,-1.5065211917297592,0.5022419888135367,0.629943190923839,-1.6419868026340392,-1.5065211917297636
252,2.5100000000000002,2.52,0.01,0x1.47ae147ae147bp-7,0x1.428f5c28f5c29p+1,1446916488281592985/576460752303423488,363170273951156805/144115188075855872,True,52,2,0.4858080650610868,0.5988198494784613,-1.65938018517324,-1.5386711410678362,0.4858080650610873,0.5988198494784607,-1.659380185173238,-1.5386711410678378,0.4858080158420811,0.6147272419473612,-1.659396858385777,-1.5220612998433416,0.4858080158420823,0.6147272419473596,-1.6593968583857726,-1.522061299843346
253,2.52,2.5300000000000002,0.01,0x1.47ae147ae147bp-7,0x1.43d70a3d70a3ep+1,363170273951156805/144115188075855872,1458445703327661455/576460752303423488,True,53,2,0.46919909542244254,0.5832799238144858,-1.6770267553417233,-1.5546801453421588,0.469199095422443,0.5832799238144851,-1.6770267553417215,-1.5546801453421606,0.46919904307053334,0.5993544275140128,-1.6770444569110223,-1.537833908199145,0.4691990430705342,0.5993544275140115,-1.677044456911018,-1.537833908199149
254,2.5300000000000002,2.54,0.01,0x1.47ae147ae147bp-7,0x1.451eb851eb852p+1,1458445703327661455/576460752303423488,732105155425347845/288230376151711744,True,54,2,0.4524127832270752,0.5675784133035466,-1.6949101208347528,-1.5709237631093225,0.4524127832270757,0.567578413303546,-1.694910120834751,-1.5709237631093242,0.4524127275524331,0.5838223841554467,-1.6949289125965323,-1.5538407053412824,0.4524127275524344,0.5838223841554453,-1.6949289125965281,-1.5538407053412866
255,2.54,2.5500000000000003,0.01,0x1.47ae147ae147bp-7,0x1.4666666666667p+1,732105155425347845/288230376151711744,1469974918373729925/576460752303423488,True,55,2,0.4354467948228761,0.5517129358655348,-1.713029204814521,-1.5874031910916169,0.43544679482287646,0.5517129358655343,-1.7130292048145197,-1.5874031910916182,0.4354467355868836,0.5681287319783712,-1.7130491674259472,-1.5700831713160068,0.4354467355868844,0.5681287319783698,-1.7130491674259432,-1.5700831713160108
256,2.5500000000000003,2.56,0.01,0x1.47ae147ae147bp-7,0x1.47ae147ae147bp+1,1469974918373729925/576460752303423488,5764607523034235/2251799813685248,True,56,2,0.41829880897254323,0.5356810990174143,-1.7313825126601445,-1.6041193900496333,0.4182988089725435,0.5356810990174138,-1.7313825126601425,-1.6041193900496349,0.4182987458665678,0.5522710775638409,-1.7314037540657274,-1.5865625664659537,0.4182987458665685,0.5522710775638399,-1.7314037540657232,-1.586562566465958
257,2.56,2.57,0.01,0x1.47ae147ae147bp-7,0x1.48f5c28f5c28fp+1,5764607523034235/2251799813685248,1481504133419798395/576460752303423488,True,57,2,0.40096651965203334,0.5194805038707148,-1.7499683035122533,-1.6210728610667837,0.4009665196520336,0.5194805038707143,-1.7499683035122517,-1.6210728610667855,0.4009664524486227,0.5362470175382962,-1.7499908984479644,-1.603279778041677,0.40096645244862344,0.5362470175382952,-1.7499908984479604,-1.6032797780416812
258,2.57,2.58,0.01,0x1.47ae147ae147bp-7,0x1.4a3d70a3d70a4p+1,1481504133419798395/576460752303423488,743634370471416315/288230376151711744,True,58,2,0.38344763885628,0.5031087496575153,-1.7687847280120321,-1.6382634528323947,0.3834476388562803,0.5031087496575148,-1.7687847280120306,-1.6382634528323963,0.38344756731824986,0.520054143073775,-1.7688087543595143,-1.620235032037706,0.3834475673182506,0.5200541430737738,-1.76880875435951,-1.6202350320377108
259,2.58,2.59,0.01,0x1.47ae147ae147bp-7,0x1.4b851eb851eb8p+1,743634370471416315/288230376151711744,1493033348465866865/576460752303423488,True,59,2,0.3657399181631735,0.4865634200622913,-1.7878281411650812,-1.6556919909191483,0.36573991816317386,0.48656342006229103,-1.7878281411650798,-1.6556919909191499,0.3657398420434816,0.5036900258468905,-1.7878536799370643,-1.637429560276264,0.3657398420434823,0.5036900258468895,-1.7878536799370601,-1.6374295602762685
260,2.59,2.6,0.01,0x1.47ae147ae147bp-7,0x1.4cccccccccccdp+1,1493033348465866865/576460752303423488,374699488997225275/144115188075855872,True,60,2,0.3478411339482385,0.4698421064963552,-1.8070950537894632,-1.6733582655563408,0.3478411339482388,0.469842106496355,-1.8070950537894617,-1.6733582655563424,0.3478410529898949,0.4871522410166227,-1.8071221891651355,-1.654863589598279,0.34784105298989565,0.48715224101662197,-1.8071221891651312,-1.6548635895982835
261,2.6,2.61,0.01,0x1.47ae147ae147bp-7,0x1.4e147ae147ae1p+1,374699488997225275/144115188075855872,1504562563511935335/576460752303423488,True,61,2,0.3297491003596654,0.4529424042347267,-1.8265813880378852,-1.6912617123332656,0.32974910035966576,0.45294240423472637,-1.8265813880378836,-1.6912617123332674,0.32974901429568704,0.4704383630497256,-1.826610207359825,-1.672537024098152,0.3297490142956878,0.4704383630497248,-1.8266102073598214,-1.6725370240981559
262,2.61,2.62,0.01,0x1.47ae147ae147bp-7,0x1.4f5c28f5c28f6p+1,1504562563511935335/576460752303423488,755163585517484785/288230376151711744,True,62,2,0.311461675270779,0.43586191622848314,-1.846282438544772,-1.7094013842567732,0.3114616752707793,0.4358619162284828,-1.8462824385447705,-1.709401384256775,0.31146158382419264,0.45354596920657425,-1.8463130322975478,-1.6904494187118677,0.31146158382419337,0.4535459692065736,-1.8463130322975436,-1.6904494187118717
263,2.62,2.63,0.01,0x1.47ae147ae147bp-7,0x1.50a3d70a3d70ap+1,755163585517484785/288230376151711744,1516091778558003805/576460752303423488,True,63,2,0.2929767577102459,0.4185982661226695,-1.8661937368034576,-1.7277750175332323,0.2929767577102462,0.41859826612266915,-1.8661937368034558,-1.7277750175332338,0.2929766605941476,0.43647265221737835,-1.8662261986068558,-1.708599046508853,0.29297666059414845,0.4364726522173776,-1.8662261986068518,-1.7085990465088572
264,2.63,2.64,0.01,0x1.47ae147ae147bp-7,0x1.51eb851eb851fp+1,1516091778558003805/576460752303423488,190232048260129755/72057594037927936,True,64,2,0.2742923155659058,0.4011490817143405,-1.8863089149598606,-1.7463810948691,0.2742923155659061,0.40114908171434016,-1.8863089149598589,-1.7463810948691019,0.274292212483585,0.4192160033832436,-1.8863433414597983,-1.7269849636236119,0.2742922124835857,0.4192160033832429,-1.8863433414597939,-1.7269849636236159
265,2.64,2.65,0.01,0x1.47ae147ae147bp-7,0x1.5333333333333p+1,190232048260129755/72057594037927936,1527620993604072275/576460752303423488,True,65,2,0.25540638323121256,0.38351200920152845,-1.9066206272453547,-1.7652178491862918,0.2554063832312129,0.38351200920152817,-1.906620627245353,-1.7652178491862933,0.25540627387634673,0.40177362645288295,-1.906657118011187,-1.7456060144883403,0.2554062738763476,0.40177362645288217,-1.9066571180111824,-1.7456060144883447
266,2.65,2.66,0.01,0x1.47ae147ae147bp-7,0x1.547ae147ae148p+1,1527620993604072275/576460752303423488,766692800563553255/288230376151711744,True,66,2,0.23631706195791025,0.36568472554149084,-1.9271212434017324,-1.7842824882452646,0.23631706195791044,0.36568472554149056,-1.927121243401731,-1.7842824882452661,0.23631694601484196,0.38414314959342916,-1.927159900824583,-1.7644600579628968,0.23631694601484254,0.3841431495934284,-1.927159900824579,-1.764460057962901
267,2.66,2.67,0.01,0x1.47ae147ae147bp-7,0x1.55c28f5c28f5cp+1,766692800563553255/288230376151711744,1539150208650140745/576460752303423488,True,67,2,0.21702253325328785,0.3476649385143011,-1.9478022901779826,-1.8035716737030132,0.2170225332532881,0.3476649385143007,-1.947802290177981,-1.8035716737030147,0.2170224103973906,0.36632222505163275,-1.9478432193169553,-1.7835444479250062,0.21702241039739126,0.3663222250516321,-1.9478432193169508,-1.7835444479250107
268,2.67,2.68,0.01,0x1.47ae147ae147bp-7,0x1.570a3d70a3d71p+1,1539150208650140745/576460752303423488,386228704043293745/144115188075855872,True,68,2,0.19752106708627587,0.3294503928394858,-1.968654403034989,-1.8230814842783734,0.19752106708627606,0.32945039283948546,-1.968654403034987,-1.8230814842783751,0.1975209369844201,0.34830853485349034,-1.9686977114276984,-1.8028559979099141,0.1975209369844207,0.34830853485348956,-1.9686977114276942,-1.8028559979099186
269,2.68,2.69,0.01,0x1.47ae147ae147bp-7,0x1.5851eb851eb85p+1,386228704043293745/144115188075855872,1550679423696209215/576460752303423488,True,69,2,0.1778110311480444,0.3110388760992601,-1.989709416932626,-1.8427652371691183,0.17781103114804456,0.3110388760992599,-1.9897094169326246,-1.8427652371691199,0.17781088745591492,0.3300998022996013,-1.989714275963047,-1.8223897423521398,0.17781088745591536,0.3300998022996005,-1.9897142759630433,-1.8223897423521436
270,2.69,2.7,0.01,0x1.47ae147ae147bp-7,0x1.599999999999ap+1,1550679423696209215/576460752303423488,778222015609621725/288230376151711744,True,70,2,0.1578909008959142,0.29242822476503866,-2.0109569954521196,-1.8626167687579298,0.15789090089591434,0.29242822476503844,-2.0109569954521165,-1.8626167687579316,0.15789033460489768,0.3116941881976165,-2.0109621524407673,-1.8420607678774017,0.15789033460489804,0.31169418819761596,-2.0109621524407597,-1.8420607678774057
271,2.7,2.71,0.01,0x1.47ae147ae147bp-7,0x1.5ae147ae147aep+1,778222015609621725/288230376151711744,1562208638742277685/576460752303423488,True,71,2,0.1377592658805029,0.2736163348550123,-2.0323464824558553,-1.8826684903400281,0.13775926588050308,0.27361633485501197,-2.0323464824558526,-1.8826684903400297,0.13775825327121044,0.2930891164560521,-2.032351950144683,-1.8619410928512483,0.13775825327121086,0.2930891164560515,-2.032351950144676,-1.8619410928512525
272,2.71,2.72,0.01,0x1.47ae147ae147bp-7,0x1.5c28f5c28f5c3p+1,1562208638742277685/576460752303423488,97998327891581995/36028797018963968,True,72,2,0.11741484613936626,0.2546011634625596,-2.0538647548866957,-1.9029134405362431,0.11741484613936638,0.2546011634625594,-2.053864754886693,-1.902913440536245,0.1174133625592057,0.27428244931991247,-2.053870545947483,-1.8820246758710302,0.11741336255920604,0.2742824493199119,-2.053870545947476,-1.8820246758710346
273,2.72,2.73,0.01,0x1.47ae147ae147bp-7,0x1.5d70a3d70a3d7p+1,97998327891581995/36028797018963968,1573737853788346155/576460752303423488,True,73,2,0.09685650416245963,0.23538073567114465,-2.075497385559838,-1.9233440257593366,0.09685650416245976,0.23538073567114445,-2.0754973855598355,-1.9233440257593384,0.09685452401991142,0.255272107589784,-2.075503512499746,-1.902304891801237,0.09685452401991175,0.2552721075897834,-2.075503512499739,-1.9023048918012408
