plant,case,task,step,accepted_match,status_match,h_match,validation_attempts_cpu,validation_attempts_gpu,step_rejections_cpu,step_rejections_gpu,requests_cpu,requests_gpu,post_accept_cpu,post_accept_gpu,behavior_equal
van_der_pol,prefix-b32,22,4,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,5,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,6,True,True,True,1,1,0,0,109,109,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,7,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,8,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,9,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,10,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,11,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,12,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,13,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,14,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,15,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,16,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,17,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,18,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,19,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,22,20,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,1,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,2,True,True,True,1,1,0,0,107,107,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,3,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,4,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,5,True,True,True,1,1,0,0,109,109,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,6,True,True,True,1,1,0,0,109,109,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,7,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,8,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,9,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,10,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,11,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,12,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,13,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,14,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,15,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,16,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,17,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,18,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,19,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,11,20,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,1,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,2,True,True,True,1,1,0,0,107,107,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,3,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,4,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,5,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,6,True,True,True,1,1,0,0,109,109,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,7,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,8,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,9,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,10,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,11,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,12,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,13,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,14,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,15,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,16,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,17,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,18,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,19,True,True,True,1,1,0,0,111,111,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,12,20,True,True,True,1,1,0,0,112,112,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,15,1,True,True,True,1,1,0,0,108,108,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
van_der_pol,prefix-b32,15,2,True,True,True,1,1,0,0,107,107,"{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":5,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":5,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
