lane,segment_index,physical_time,controller_period,leaf_id,state,enclosure_kind,torch_lower,torch_upper,torch_width,xiangru_lower,xiangru_upper,xiangru_width
common_control_plant_replay,36,3.6,4,0,x4,endpoint,-0.6981237184180857,-0.16421195399340557,0.5339117644246801,-0.6981237183936735,-0.1642119540178173,0.5339117643758562
common_control_plant_replay,36,3.6,4,23,x4,endpoint,-0.6620408555679572,-0.12800677352116044,0.5340340820467968,-0.6620408555435519,-0.12800677354556528,0.5340340819979865
common_control_plant_replay,36,3.6,4,47,x4,endpoint,-0.6363328844293594,-0.21624970487357453,0.4200831795557849,-0.6363328844052994,-0.21624970489763398,0.4200831795076655
common_control_plant_replay,36,3.6,4,0,u1,endpoint,11.120837484236857,11.531366735682145,0.41052925144528807,11.120837484256313,11.531366735662676,0.41052925140636276
common_control_plant_replay,36,3.6,4,23,u1,endpoint,10.900142043549772,11.340617060174615,0.440475016624843,10.9001420435693,11.340617060155076,0.4404750165857756
common_control_plant_replay,36,3.6,4,47,u1,endpoint,10.906331806810906,11.255442003648678,0.34911019683777234,10.906331806830151,11.25544200362942,0.3491101967992698
common_control_plant_replay,36,3.6,4,0,x1,tube,-0.3403483964544473,-0.18824667832851752,0.1521017181259298,-0.33658463633610053,-0.18769253693836782,0.1488920993977327
common_control_plant_replay,36,3.6,4,23,x1,tube,-0.4056691428208782,-0.2572291614420932,0.148439981378785,-0.4018076463748225,-0.25669810406174376,0.14510954231307877
common_control_plant_replay,36,3.6,4,47,x1,tube,-0.4451178649214479,-0.2944776433356856,0.1506402215857623,-0.44129576260170195,-0.2940745994792515,0.14722116312245043
common_control_plant_replay,36,3.6,4,0,x2,tube,0.7727185306702239,0.8775715883148243,0.1048530576446004,0.7808854756921264,0.8792681384615645,0.09838266276943808
common_control_plant_replay,36,3.6,4,23,x2,tube,0.7023438557009989,0.816116447143703,0.11377259144270413,0.710368440535574,0.8177312216701819,0.10736278113460784
common_control_plant_replay,36,3.6,4,47,x2,tube,0.7211336803179518,0.8376584627652206,0.11652478244726883,0.7291777913998171,0.8388123646833552,0.1096345732835381
common_control_plant_replay,36,3.6,4,0,x3,tube,-1.2098549436190218,-0.7821577577464488,0.427697185872573,-1.2088286204653786,-0.8144575334116487,0.3943710870537299
common_control_plant_replay,36,3.6,4,23,x3,tube,-1.1694209785133967,-0.7394141237262362,0.4300068547871605,-1.168319790946783,-0.7706165380691297,0.3977032528776534
common_control_plant_replay,36,3.6,4,47,x3,tube,-1.1103125306503459,-0.7490471176893868,0.36126541296095904,-1.1094397551334192,-0.7745829357238477,0.33485681940957146
common_control_plant_replay,36,3.6,4,0,x4,tube,-0.8307339294140541,-0.16421195399338703,0.666521975420667,-0.8102074668193049,-0.16421195401781735,0.6459955128014876
common_control_plant_replay,36,3.6,4,23,x4,tube,-0.7740788107541925,-0.12800677352114384,0.6460720372330486,-0.7520550599004817,-0.12800677354556533,0.6240482863549164
common_control_plant_replay,36,3.6,4,47,x4,tube,-0.7444215749523541,-0.21624970487355852,0.5281718700787955,-0.7269660650883145,-0.21624970489763395,0.5107163601906806
common_control_plant_replay,36,3.6,4,0,u1,tube,11.12083748423672,11.531366735682285,0.4105292514455652,11.120837484256313,11.531366735662676,0.41052925140636276
common_control_plant_replay,36,3.6,4,23,u1,tube,10.900142043549637,11.340617060174754,0.44047501662511657,10.9001420435693,11.340617060155076,0.4404750165857756
common_control_plant_replay,36,3.6,4,47,u1,tube,10.906331806810773,11.255442003648815,0.34911019683804234,10.906331806830151,11.25544200362942,0.3491101967992698
common_control_plant_replay,37,3.7,4,0,x1,endpoint,-0.17277964724455894,-0.10544593380204452,0.06733371344251442,-0.17279551515402303,-0.10466588924097797,0.06812962591304506
common_control_plant_replay,37,3.7,4,23,x1,endpoint,-0.25037926314631104,-0.1804715363435854,0.06990772680272564,-0.25040914816684,-0.1797199706559239,0.0706891775109161
common_control_plant_replay,37,3.7,4,47,x1,endpoint,-0.2852315266481294,-0.2154922605353694,0.06973926611275999,-0.2852383998503128,-0.21493185117337826,0.07030654867693453
common_control_plant_replay,37,3.7,4,0,x2,endpoint,0.8059537002360534,0.8814291976432379,0.07547549740718451,0.8056692860959953,0.8838808908332572,0.07821160473726185
common_control_plant_replay,37,3.7,4,23,x2,endpoint,0.7495992038797943,0.8280657283769,0.07846652449710567,0.7492938688335011,0.8304471015440157,0.08115323271051456
common_control_plant_replay,37,3.7,4,47,x2,endpoint,0.7763368318584455,0.8530656549854957,0.0767288231270502,0.776142432213133,0.8548048922333001,0.07866246002016719
common_control_plant_replay,37,3.7,4,0,x3,endpoint,-1.2674326174922463,-0.8472999241851503,0.420132693307096,-1.267432617461078,-0.8472999242163171,0.4201326932447609
common_control_plant_replay,37,3.7,4,23,x3,endpoint,-1.2255224560955356,-0.7962178927481536,0.429304563347382,-1.22552245606434,-0.7962178927793478,0.4293045632849922
common_control_plant_replay,37,3.7,4,47,x3,endpoint,-1.1640097255354405,-0.8178328766735831,0.3461768488618574,-1.1640097255045425,-0.8178328767044794,0.34617684880006316
common_control_plant_replay,37,3.7,4,0,x4,endpoint,-0.5860399699967594,-0.011075280422832741,0.5749646895739267,-0.5860399699669422,-0.011075280452649577,0.5749646895142926
common_control_plant_replay,37,3.7,4,23,x4,endpoint,-0.572026651215345,0.0060549324986650145,0.5780815837140101,-0.5720266511855219,0.006054932468842367,0.5780815836543642
common_control_plant_replay,37,3.7,4,47,x4,endpoint,-0.5456997037505732,-0.09070550450640358,0.4549941992441696,-0.5456997037211844,-0.09070550453579183,0.4549941991853925
common_control_plant_replay,37,3.7,4,0,u1,endpoint,11.120837484234642,11.53136673568436,0.4105292514497183,11.120837484257313,11.531366735661676,0.4105292514043626
common_control_plant_replay,37,3.7,4,23,u1,endpoint,10.900142043547543,11.340617060176845,0.44047501662930166,10.9001420435703,11.340617060154075,0.4404750165837754
common_control_plant_replay,37,3.7,4,47,u1,endpoint,10.906331806808723,11.255442003650861,0.3491101968421386,10.906331806831151,11.25544200362842,0.3491101967972696
common_control_plant_replay,37,3.7,4,0,x1,tube,-0.2594940748098246,-0.1026809113751202,0.15681316343470442,-0.255599399498874,-0.1019008668147607,0.15369853268411332
common_control_plant_replay,37,3.7,4,23,x1,tube,-0.33139326894722604,-0.17754174386069127,0.15385152508653477,-0.3273842086259008,-0.17679017817374987,0.15059403045215092
common_control_plant_replay,37,3.7,4,47,x1,tube,-0.368709159157444,-0.2125092972986218,0.1561998618588222,-0.36473981702967356,-0.21194888793735359,0.15279092909231998
common_control_plant_replay,37,3.7,4,0,x2,tube,0.7891314085246816,0.8888084488419189,0.09967704031723734,0.7973865155258955,0.8910434588579145,0.09365694333201902
common_control_plant_replay,37,3.7,4,23,x2,tube,0.7254616196244486,0.8351740620088219,0.10971244238437339,0.7336224106821353,0.8373245988388196,0.1037021881566843
common_control_plant_replay,37,3.7,4,47,x2,tube,0.7483593393537633,0.860280094788364,0.11192075543460067,0.7565708861138475,0.861799341242546,0.1052284551286985
common_control_plant_replay,37,3.7,4,0,x3,tube,-1.2740631280420591,-0.8041831405645602,0.46987998747749893,-1.2730368048823644,-0.8385355624927437,0.4345012423896206
common_control_plant_replay,37,3.7,4,23,x3,tube,-1.2311243538548617,-0.7567155112936828,0.474408842561179,-1.2300231662821917,-0.7901203007254616,0.4399028655567301
common_control_plant_replay,37,3.7,4,47,x3,tube,-1.169414160061604,-0.7752037472084222,0.3942104128531817,-1.1685413845386985,-0.8024851162327582,0.3660562683059403
common_control_plant_replay,37,3.7,4,0,x4,tube,-0.7186501809927265,-0.011075280422815456,0.707574900569911,-0.6981237183926735,-0.011075280452649633,0.6870484379400239
common_control_plant_replay,37,3.7,4,23,x4,tube,-0.6840646064015793,0.006054932498680605,0.6901195389002599,-0.6620408555425519,0.006054932468842339,0.6680957880113942
common_control_plant_replay,37,3.7,4,47,x4,tube,-0.6537883942735668,-0.09070550450638853,0.5630828897671782,-0.6363328844042994,-0.09070550453579179,0.5456273798685076
common_control_plant_replay,37,3.7,4,0,u1,tube,11.120837484234505,11.5313667356845,0.4105292514499954,11.120837484257313,11.531366735661676,0.4105292514043626
common_control_plant_replay,37,3.7,4,23,u1,tube,10.900142043547408,11.340617060176983,0.4404750166295752,10.9001420435703,11.340617060154075,0.4404750165837754
common_control_plant_replay,37,3.7,4,47,u1,tube,10.90633180680859,11.255442003650998,0.3491101968424086,10.906331806831151,11.25544200362842,0.3491101967972696
common_control_plant_replay,38,3.8000000000000003,4,0,x1,endpoint,-0.08945974735753838,-0.019915703049567707,0.06954404430797068,-0.08948764604990694,-0.018858910003999047,0.0706287360459079
common_control_plant_replay,38,3.8000000000000003,4,23,x1,endpoint,-0.17209824743240187,-0.1000614537541575,0.07203679367824438,-0.1721451942726765,-0.09903678241583551,0.07310841185684099
common_control_plant_replay,38,3.8000000000000003,4,47,x1,endpoint,-0.2040443905430384,-0.13247616866641318,0.07156822187662523,-0.20405310805631519,-0.13172585688174304,0.07232725117457214
common_control_plant_replay,38,3.8000000000000003,4,0,x2,endpoint,0.8059413188553546,0.8834479193713781,0.07750660051602354,0.8055042499482995,0.8865092969199608,0.08100504697166133
common_control_plant_replay,38,3.8000000000000003,4,23,x2,endpoint,0.7575093241270807,0.8384031859182165,0.08089386179113578,0.7570513957722705,0.8414044423791001,0.08435304660682952
common_control_plant_replay,38,3.8000000000000003,4,47,x2,endpoint,0.7878673949389758,0.8666268151686254,0.07875942022964955,0.7875803303065185,0.8687782335064503,0.08119790319993181
common_control_plant_replay,38,3.8000000000000003,4,0,x3,endpoint,-1.320432427073192,-0.8407506185465691,0.4796818085266229,-1.3204324270353804,-0.8407506185843788,0.4796818084510016
common_control_plant_replay,38,3.8000000000000003,4,23,x3,endpoint,-1.2782244110017804,-0.788909314194955,0.4893150968068254,-1.2782244109639362,-0.7889093142327983,0.48931509673113793
common_control_plant_replay,38,3.8000000000000003,4,47,x3,endpoint,-1.2140480368788535,-0.8206262171035692,0.39342181977528434,-1.2140480368414002,-0.8206262171410215,0.3934218197003787
common_control_plant_replay,38,3.8000000000000003,4,0,x4,endpoint,-0.47395622157567524,0.14206139314798213,0.6160176147236573,-0.47395622154011097,0.1420613931124181,0.6160176146525291
common_control_plant_replay,38,3.8000000000000003,4,23,x4,endpoint,-0.4820124468629778,0.14011663851873557,0.6221290853817134,-0.4820124468273919,0.14011663848314998,0.6221290853105419
common_control_plant_replay,38,3.8000000000000003,4,47,x4,endpoint,-0.45506652307202267,0.03483869586100324,0.4899052189330259,-0.4550665230369694,0.03483869582595031,0.4899052188629197
common_control_plant_replay,38,3.8000000000000003,4,0,u1,endpoint,11.120837484232428,11.531366735686573,0.410529251454145,11.120837484258313,11.531366735660676,0.4105292514023624
common_control_plant_replay,38,3.8000000000000003,4,23,u1,endpoint,10.900142043545314,11.340617060179074,0.4404750166337603,10.9001420435713,11.340617060153075,0.44047501658177524
common_control_plant_replay,38,3.8000000000000003,4,47,u1,endpoint,10.90633180680654,11.255442003653044,0.3491101968465049,10.906331806832151,11.25544200362742,0.34911019679526945
common_control_plant_replay,38,3.8000000000000003,4,0,x1,tube,-0.17702261861473917,-0.016817283345696397,0.16020533526904276,-0.17303285791280376,-0.015760490301034796,0.15727236761176897
common_control_plant_replay,38,3.8000000000000003,4,23,x1,tube,-0.25477079015857784,-0.09677472460064124,0.1579960655579366,-0.25065060412792195,-0.09575005326324017,0.1549005508646818
common_control_plant_replay,38,3.8000000000000003,4,47,x1,tube,-0.2895468254781245,-0.1291294945099325,0.160417330968192,-0.2854628990487934,-0.12837918272619112,0.1570837163226023
common_control_plant_replay,38,3.8000000000000003,4,0,x2,tube,0.7973136223878111,0.8912080936804292,0.09389447129261808,0.8020313251753514,0.8940498562237263,0.09201853104837499
common_control_plant_replay,38,3.8000000000000003,4,23,x2,tube,0.7409788246534201,0.8459357577080756,0.10495693305465548,0.7491802617811858,0.8487058080467863,0.0995255462656005
common_control_plant_replay,38,3.8000000000000003,4,47,x2,tube,0.7677643006016158,0.8742815287245687,0.10651722812295283,0.7760578529423243,0.8762127906600906,0.10015493771776629
common_control_plant_replay,38,3.8000000000000003,4,0,x3,tube,-1.3270629376230054,-0.8108948560255733,0.5161680815974321,-1.3260366144566718,-0.8407506185843788,0.48528599587229293
common_control_plant_replay,38,3.8000000000000003,4,23,x3,tube,-1.2838263087611068,-0.7606107282591055,0.5232155805020013,-1.2827251211817925,-0.7889093142327982,0.4938158069489943
common_control_plant_replay,38,3.8000000000000003,4,47,x3,tube,-1.2194524714050177,-0.7888059566907056,0.43064651471431203,-1.218579695875561,-0.8178328767054794,0.4007468191700816
common_control_plant_replay,38,3.8000000000000003,4,0,x4,tube,-0.6065664325716408,0.14206139314799815,0.7486278257196389,-0.5860399699659422,0.1420613931124181,0.7281013630783604
common_control_plant_replay,38,3.8000000000000003,4,23,x4,tube,-0.5940504020492112,0.14011663851875014,0.7341670405679613,-0.5720266511845219,0.14011663848315,0.7121432896676719
common_control_plant_replay,38,3.8000000000000003,4,47,x4,tube,-0.5631552135950151,0.03483869586101717,0.5979939094560323,-0.5456997037201844,0.03483869582595031,0.5805383995461347
common_control_plant_replay,38,3.8000000000000003,4,0,u1,tube,11.120837484232291,11.531366735686714,0.4105292514544221,11.120837484258313,11.531366735660676,0.4105292514023624
common_control_plant_replay,38,3.8000000000000003,4,23,u1,tube,10.900142043545179,11.340617060179213,0.4404750166340339,10.9001420435713,11.340617060153075,0.44047501658177524
common_control_plant_replay,38,3.8000000000000003,4,47,u1,tube,10.906331806806406,11.255442003653181,0.3491101968467749,10.906331806832151,11.25544200362742,0.34911019679526945
common_control_plant_replay,39,3.9000000000000004,4,0,x1,endpoint,-0.006264393022428579,0.06509533031902007,0.07135972334144865,-0.006311637658336756,0.06648516111788313,0.07279679877621989
common_control_plant_replay,39,3.9000000000000004,4,23,x1,endpoint,-0.09310596229471493,-0.019336420196707754,0.07376954209800718,-0.09317816538260217,-0.017979031433188037,0.07519913394941413
common_control_plant_replay,39,3.9000000000000004,4,47,x1,endpoint,-0.12179368764866294,-0.048846868007127765,0.07294681964153518,-0.12180528381826321,-0.04787119404182618,0.07393408977643703
common_control_plant_replay,39,3.9000000000000004,4,0,x2,endpoint,0.7976450777982208,0.876795208439851,0.07915013064163023,0.797003411655875,0.8805438839260628,0.0835404722701878
common_control_plant_replay,39,3.9000000000000004,4,23,x2,endpoint,0.757606592043237,0.8405123700276159,0.08290577798437893,0.7569448458847234,0.8442261010975752,0.0872812552128518
common_control_plant_replay,39,3.9000000000000004,4,47,x2,endpoint,0.791303475813217,0.8715911219482633,0.08028764613504624,0.7908951989905854,0.874203445341774,0.08330824635118861
common_control_plant_replay,39,3.9000000000000004,4,0,x3,endpoint,-1.3622238618120717,-0.8188876455508637,0.543336216261208,-1.3622238617669953,-0.8188876455959386,0.5433362161710567
common_control_plant_replay,39,3.9000000000000004,4,23,x3,endpoint,-1.321924945472832,-0.7681945650397061,0.5537303804331258,-1.321924945427714,-0.768194565084823,0.553730380342891
common_control_plant_replay,39,3.9000000000000004,4,47,x3,endpoint,-1.255023030154449,-0.810865137496778,0.4441578926576709,-1.2550230301098313,-0.8108651375413942,0.4441578925684371
common_control_plant_replay,39,3.9000000000000004,4,0,x4,endpoint,-0.3618724731548328,0.29519806671903887,0.6570705398738717,-0.3618724731131797,0.2951980666773858,0.6570705397905655
common_control_plant_replay,39,3.9000000000000004,4,23,x4,endpoint,-0.3919982425108554,0.274178344539051,0.6661765870499063,-0.39199824246916204,0.2741783444973577,0.6661765869665197
common_control_plant_replay,39,3.9000000000000004,4,47,x4,endpoint,-0.36443334239370784,0.16038289622864577,0.5248162386223536,-0.3644333423526543,0.16038289618759244,0.5248162385402467
common_control_plant_replay,39,3.9000000000000004,4,0,u1,endpoint,11.120837484230213,11.531366735688788,0.4105292514585752,11.120837484259313,11.531366735659676,0.4105292514003622
common_control_plant_replay,39,3.9000000000000004,4,23,u1,endpoint,10.900142043543084,11.340617060181303,0.440475016638219,10.9001420435723,11.340617060152075,0.44047501657977506
common_control_plant_replay,39,3.9000000000000004,4,47,u1,endpoint,10.906331806804355,11.25544200365523,0.34911019685087474,10.906331806833151,11.25544200362642,0.34911019679326927
common_control_plant_replay,39,3.9000000000000004,4,0,x1,tube,-0.09395979341733787,0.06866643768582376,0.16262623110316163,-0.0897426578391613,0.06988609903432715,0.15962875687348843
common_control_plant_replay,39,3.9000000000000004,4,23,x1,tube,-0.17659913056635976,-0.01572555874426561,0.16087357182209414,-0.17240660674427777,-0.01436816998187072,0.15803843676240706
common_control_plant_replay,39,3.9000000000000004,4,47,x1,tube,-0.20845239659459217,-0.04516987938636836,0.16328251720822382,-0.20428735480146026,-0.04419420542220506,0.1600931493792552
common_control_plant_replay,39,3.9000000000000004,4,0,x2,tube,0.793812608367105,0.8882754731625656,0.09446286479546062,0.7931709422250435,0.8883867509746285,0.09521580874958502
common_control_plant_replay,39,3.9000000000000004,4,23,x2,tube,0.7487805758286356,0.8483986219335905,0.09961804610495495,0.7530890551827926,0.8518780556994074,0.09878900051661488
common_control_plant_replay,39,3.9000000000000004,4,47,x2,tube,0.7792081761533507,0.879612965922942,0.10040478976959133,0.7870676619023912,0.8820048023566746,0.09493714045428336
common_control_plant_replay,39,3.9000000000000004,4,0,x3,tube,-1.3688543723618858,-0.8022929041294625,0.5665614682324233,-1.3678280491882917,-0.8188876455959386,0.5489404035923531
common_control_plant_replay,39,3.9000000000000004,4,23,x3,tube,-1.327526843232159,-0.7510997746224779,0.5764270686096811,-1.3264256556455751,-0.7681945650848229,0.5582310905607523
common_control_plant_replay,39,3.9000000000000004,4,47,x3,tube,-1.2604274646806133,-0.7898537461362122,0.4705737185444011,-1.259554689143997,-0.8108651375413942,0.4486895516026028
common_control_plant_replay,39,3.9000000000000004,4,0,x4,tube,-0.4944826841507969,0.2951980667190536,0.7896807508698505,-0.473956221539111,0.2951980666773858,0.7691542882164968
common_control_plant_replay,39,3.9000000000000004,4,23,x4,tube,-0.5040361976970876,0.2741783445390645,0.7782145422361522,-0.482012446826392,0.2741783444973576,0.7561907913237496
common_control_plant_replay,39,3.9000000000000004,4,47,x4,tube,-0.47252203291669914,0.16038289622865864,0.6329049291453578,-0.45506652303596934,0.16038289618759238,0.6154494192235618
common_control_plant_replay,39,3.9000000000000004,4,0,u1,tube,11.120837484230076,11.531366735688929,0.41052925145885233,11.120837484259313,11.531366735659676,0.4105292514003622
common_control_plant_replay,39,3.9000000000000004,4,23,u1,tube,10.90014204354295,11.340617060181442,0.44047501663849253,10.9001420435723,11.340617060152075,0.44047501657977506
common_control_plant_replay,39,3.9000000000000004,4,47,u1,tube,10.906331806804221,11.255442003655366,0.34911019685114475,10.906331806833151,11.25544200362642,0.34911019679326927
common_control_plant_replay,40,4.0,4,0,x1,endpoint,0.07595397356697696,0.14875904806545073,0.07280507449847377,0.0758764769255324,0.15054428282473023,0.07466780589919783
common_control_plant_replay,40,4.0,4,23,x1,endpoint,-0.01421555491612657,0.060918570062436894,0.07513412497856346,-0.01432491732962462,0.06267618797066654,0.07700110530029117
common_control_plant_replay,40,4.0,4,47,x1,endpoint,-0.03932239102729441,0.034571918883353515,0.07389430991064792,-0.039339275955609015,0.03581161319869964,0.07515088915430865
common_control_plant_replay,40,4.0,4,0,x2,endpoint,0.7811662594974482,0.8616563516993083,0.0804900922018601,0.7802583373732991,0.8661771555887741,0.08591881821547498
common_control_plant_replay,40,4.0,4,23,x2,endpoint,0.7498968803749438,0.8344934028470357,0.08459652247209182,0.7489686029718159,0.8390223174411496,0.09005371446933375
common_control_plant_replay,40,4.0,4,47,x2,endpoint,0.7866321850013789,0.8680118323435013,0.08137964734212244,0.7860677647234444,0.8711369784436245,0.08506921372018006
common_control_plant_replay,40,4.0,4,0,x3,endpoint,-1.3928069217089125,-0.7817110051980076,0.6110959165109049,-1.3928069216559116,-0.7817110052510068,0.6110959164049048
common_control_plant_replay,40,4.0,4,23,x3,endpoint,-1.3566240595087167,-0.73407364528238,0.6225504142263367,-1.3566240594556636,-0.7340736453354318,0.6225504141202317
common_control_plant_replay,40,4.0,4,47,x3,endpoint,-1.2869347053622502,-0.7885496378531848,0.4983850675090654,-1.286934705309826,-0.788549637905608,0.49838506740421795
common_control_plant_replay,40,4.0,4,0,x4,endpoint,-0.24978872473423752,0.44833474029034276,0.6981234650245802,-0.24978872468614843,0.4483347402422535,0.6981234649284019
common_control_plant_replay,40,4.0,4,23,x4,endpoint,-0.3019840381589808,0.40824005055961404,0.7102240887185949,-0.3019840381108321,0.4082400505114653,0.7102240886222974
common_control_plant_replay,40,4.0,4,47,x4,endpoint,-0.273800161715629,0.2859270965965244,0.5597272583121533,-0.27380016166823923,0.28592709654913456,0.5597272582173738
common_control_plant_replay,40,4.0,4,0,u1,endpoint,11.120837484228,11.531366735691002,0.4105292514630019,11.120837484260313,11.531366735658676,0.41052925139836205
common_control_plant_replay,40,4.0,4,23,u1,endpoint,10.900142043540855,11.340617060183533,0.44047501664267763,10.9001420435733,11.340617060151075,0.4404750165777749
common_control_plant_replay,40,4.0,4,47,u1,endpoint,10.906331806802172,11.255442003657413,0.34911019685524103,10.906331806834151,11.25544200362542,0.3491101967912691
common_control_plant_replay,40,4.0,4,0,x1,tube,-0.011247499837757864,0.1530216330196095,0.16426913285736736,-0.006589705129102952,0.15460014151651755,0.1611898466456205
common_control_plant_replay,40,4.0,4,23,x1,tube,-0.09784302454685007,0.06497127162621522,0.16281429617306528,-0.0934653614364221,0.06657507692074548,0.16004043835716758
common_control_plant_replay,40,4.0,4,47,x1,tube,-0.1262689090443646,0.03854803871456956,0.16481694775893418,-0.12205112265483846,0.039782162757481275,0.16183328541231973
common_control_plant_replay,40,4.0,4,0,x2,tube,0.7770120898278613,0.8818341018344619,0.10482201200660057,0.7761041677042975,0.8816412151273166,0.10553704742301917
common_control_plant_replay,40,4.0,4,23,x2,tube,0.7457162981913439,0.8457435799545775,0.10002728176323361,0.744788020788697,0.84694592206383,0.10215790127513302
common_control_plant_replay,40,4.0,4,47,x2,tube,0.7824840720583596,0.8764436888458949,0.09395961678753528,0.7819196517809447,0.8792262854407603,0.09730663365981562
common_control_plant_replay,40,4.0,4,0,x3,tube,-1.3994374322587273,-0.7783772848762006,0.6210601473825267,-1.3984111090772129,-0.781711005251007,0.6167001038262059
common_control_plant_replay,40,4.0,4,23,x3,tube,-1.3622259572680444,-0.7281826503837734,0.634043306884271,-1.36112476967353,-0.7340736453354318,0.6270511243380982
common_control_plant_replay,40,4.0,4,47,x3,tube,-1.2923391398884148,-0.7783471155449162,0.5139920243434986,-1.2914663643439965,-0.7885496379056078,0.5029167264383887
common_control_plant_replay,40,4.0,4,0,x4,tube,-0.3823989357301949,0.4483347402903507,0.8307336760205456,-0.36187247311217974,0.44833474024225345,0.8102072133544331
common_control_plant_replay,40,4.0,4,23,x4,tube,-0.414021993345209,0.40824005055962365,0.8222620439048327,-0.39199824246816206,0.4082400505114653,0.8002382929796273
common_control_plant_replay,40,4.0,4,47,x4,tube,-0.38188885223861896,0.28592709659653587,0.6678159488351548,-0.36443334235165425,0.2859270965491345,0.6503604389007888
common_control_plant_replay,40,4.0,4,0,u1,tube,11.120837484227863,11.531366735691142,0.410529251463279,11.120837484260313,11.531366735658676,0.41052925139836205
common_control_plant_replay,40,4.0,4,23,u1,tube,10.90014204354072,11.340617060183671,0.4404750166429512,10.9001420435733,11.340617060151075,0.4404750165777749
common_control_plant_replay,40,4.0,4,47,u1,tube,10.906331806802038,11.25544200365755,0.34911019685551103,10.906331806834151,11.25544200362542,0.3491101967912691
common_control_plant_replay,41,4.1000000000000005,5,0,x1,endpoint,0.16583050680299674,0.221553450663369,0.05572294386037227,0.165829645650668,0.2215602304996844,0.05573058484901641
common_control_plant_replay,41,4.1000000000000005,5,23,x1,endpoint,0.07385595009311406,0.13055070222542756,0.056694752132313495,0.07385527659360637,0.13055563323584712,0.056700356642240754
common_control_plant_replay,41,4.1000000000000005,5,47,x1,endpoint,0.051958356792820196,0.10849520727859097,0.05653685048577077,0.05195795739208641,0.10849796420746356,0.05654000681537715
common_control_plant_replay,41,4.1000000000000005,5,0,x2,endpoint,0.7696624044267328,0.8234509660483705,0.0537885616216377,0.7696442280589189,0.8235187643688514,0.05387453630993255
common_control_plant_replay,41,4.1000000000000005,5,23,x2,endpoint,0.7495417901104713,0.8037125887816219,0.0541707986711506,0.7495276049284861,0.8037618988443377,0.05423429391585155
common_control_plant_replay,41,4.1000000000000005,5,47,x2,endpoint,0.7875125976076007,0.8411856937660565,0.053673096158455724,0.7875041348492945,0.8412132630128959,0.053709128163601405
common_control_plant_replay,41,4.1000000000000005,5,0,x3,endpoint,-1.1433738708624088,-0.9978160376024634,0.14555783325994542,-1.1433738708600045,-0.997816037604866,0.1455578332551385
common_control_plant_replay,41,4.1000000000000005,5,23,x3,endpoint,-1.0993714448080794,-0.9684871721092074,0.13088427269887193,-1.0993714448056882,-0.9684871721115972,0.13088427269409098
common_control_plant_replay,41,4.1000000000000005,5,47,x3,endpoint,-1.0818599536758164,-0.9799828122419463,0.10187714143387017,-1.0818599536734421,-0.9799828122443194,0.10187714142912274
common_control_plant_replay,41,4.1000000000000005,5,0,x4,endpoint,0.15439868133836337,0.31361567194648665,0.15921699060812328,0.15439868134067516,0.3136156719441746,0.15921699060349945
common_control_plant_replay,41,4.1000000000000005,5,23,x4,endpoint,0.09910007734725275,0.2514256677283154,0.1523255903810627,0.09910007734955471,0.25142566772601316,0.15232559037645843
common_control_plant_replay,41,4.1000000000000005,5,47,x4,endpoint,0.06921942788902298,0.19148518318352617,0.12226575529450319,0.06921942789130377,0.19148518318124524,0.12226575528994148
common_control_plant_replay,41,4.1000000000000005,5,0,u1,endpoint,11.163611856670697,11.531071520616763,0.36745966394606633,11.163611856674061,11.531071520613386,0.36745966393932505
common_control_plant_replay,41,4.1000000000000005,5,23,u1,endpoint,11.048144464947507,11.394552861801852,0.3464083968543452,11.048144464950846,11.3945528617985,0.3464083968476537
common_control_plant_replay,41,4.1000000000000005,5,47,u1,endpoint,11.0966104377026,11.38916632421395,0.2925558865113498,11.096610437705912,11.389166324210624,0.29255588650471154
common_control_plant_replay,41,4.1000000000000005,5,0,x1,tube,0.08350668748265537,0.22295115625605533,0.13944446877339994,0.08720051102552125,0.22281522201656284,0.1356147109910416
common_control_plant_replay,41,4.1000000000000005,5,23,x1,tube,-0.0055580272884099835,0.13149332713974646,0.13705135442815644,-0.0023052250742193396,0.131353727408522,0.13365895248274134
common_control_plant_replay,41,4.1000000000000005,5,47,x1,tube,-0.030986779529204728,0.10931343266995273,0.14030021219915745,-0.0278779445835679,0.10917511128647969,0.1370530558700476
common_control_plant_replay,41,4.1000000000000005,5,0,x2,tube,0.7693773450146905,0.8479087896599184,0.07853144464522799,0.7693591686465205,0.8449214506179283,0.0755622819714078
common_control_plant_replay,41,4.1000000000000005,5,23,x2,tube,0.7492705606502118,0.8189300461935218,0.06965948554331003,0.7492563754678798,0.8159078024044368,0.06665142693655701
common_control_plant_replay,41,4.1000000000000005,5,47,x2,tube,0.7872471281510445,0.8539885583240744,0.06674143017302991,0.7872386653923884,0.8510286662747493,0.06379000088236086
common_control_plant_replay,41,4.1000000000000005,5,0,x3,tube,-1.1600378800834477,-0.9978160376024485,0.16222184248099913,-1.152995679710702,-0.9978160376048661,0.1551796421058358
common_control_plant_replay,41,4.1000000000000005,5,23,x3,tube,-1.1107909887449985,-0.9684871721091936,0.14230381663580494,-1.1046121671304423,-0.9684871721115972,0.13612499501884512
common_control_plant_replay,41,4.1000000000000005,5,47,x3,tube,-1.088680742324666,-0.9799828122419333,0.10869793008273276,-1.0873430058619717,-0.9799828122443193,0.10736019361765248
