step,t_start,t_end,h,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
292,5.82,5.84,0.02,1677500789202962385/288230376151711744,420816349181499155/72057594037927936,True,292,0,0.5225542197719796,0.526162672565417,4.640479056417089,4.646909649420073,0.5225542197719804,0.5261626725654163,4.640479056417097,4.646909649420066,0.5190138947909244,0.5261626725654205,4.6343544076644285,4.6470262308673504,0.5190138947909286,0.5261626725654164,4.634354407664462,4.647026230867314
293,5.84,5.86,0.02,420816349181499155/72057594037927936,1689030004249030855/288230376151711744,True,293,0,0.5261405435415836,0.5298470469467181,4.646399521694594,4.652671770481504,0.5261405435415843,0.5298470469467172,4.646399521694601,4.652671770481498,0.5225052027203104,0.5298470469467214,4.640439137940546,4.65279085273037,0.5225052027203146,0.5298470469467171,4.6404391379405805,4.6527908527303365
294,5.86,5.88,0.02,1689030004249030855/288230376151711744,847397305886032545/144115188075855872,True,294,0,0.5298238749238917,0.5336327248182469,4.652149912244589,4.658258272629625,0.5298238749238925,0.533632724818246,4.652149912244594,4.6582582726296184,0.5260893791507445,0.5336327248182501,4.6463597565951,4.658379972988859,0.5260893791507485,0.533632724818246,4.646359756595134,4.6583799729888264
295,5.88,5.9,0.02,847397305886032545/144115188075855872,1700559219295099325/288230376151711744,True,295,0,0.5336084732457799,0.5375242290830263,4.657723958321859,4.663662590230067,0.5336084732457806,0.5375242290830254,4.657723958321866,4.66366259023006,0.5297704314597655,0.5375242290830299,4.652110323510796,4.663787033601109,0.52977043145977,0.5375242290830254,4.652110323510831,4.663787033601074
296,5.9,5.92,0.02,1700559219295099325/288230376151711744,213290478352266695/36028797018963968,True,296,0,0.5374988589114743,0.5415263637004386,4.663115038836211,4.6688777858624775,0.537498858911475,0.5415263637004378,4.663115038836218,4.668877785862471,0.5335526089904974,0.5415263637004422,4.65768457095155,4.669005105352335,0.5335526089905017,0.5415263637004379,4.657684570951585,4.6690051053523005
297,5.92,5.94,0.02,213290478352266695/36028797018963968,1712088434341167795/288230376151711744,True,297,0,0.5414998332370052,0.5456442355858601,4.668316155825847,4.673896522859424,0.5414998332370059,0.5456442355858593,4.668316155825854,4.673896522859417,0.5374404211315529,0.5456442355858638,4.663075880133175,4.674026860450286,0.5374404211315572,0.5456442355858593,4.66307588013321,4.674026860450253
298,5.94,5.96,0.02,1712088434341167795/288230376151711744,858926520932101015/144115188075855872,True,298,0,0.5456165002603313,0.5498832784195334,4.6733199061542985,4.678711035863989,0.5456165002603321,0.5498832784195324,4.673319906154304,4.678711035863984,0.5414386571847833,0.5498832784195369,4.668277255230333,4.678844543151636,0.5414386571847878,0.5498832784195324,4.668277255230366,4.678844543151603
299,5.96,5.98,0.02,858926520932101015/144115188075855872,1723617649387236265/288230376151711744,True,299,0,0.5498542907338777,0.5542492785796888,4.678118451786043,4.68331309754734,0.5498542907338786,0.554249278579688,4.678118451786051,4.683313097547333,0.545552408204573,0.5542492785796922,4.673281296220275,4.683449936541991,0.5455524082045771,0.554249278579688,4.673281296220307,4.683449936541959
300,5.98,6.0,0.02,1723617649387236265/288230376151711744,432345564227567625/72057594037927936,True,300,0,0.5542189877186895,0.5587484042552446,4.682703485647131,4.68769398391467,0.5542189877186904,0.5587484042552437,4.682703485647137,4.687693983914664,0.5497870902016796,0.5587484042552482,4.678080167567162,4.687834327931181,0.5497870902016838,0.5587484042552437,4.678080167567198,4.687834327931145
301,6.0,6.0200000000000005,0.02,432345564227567625/72057594037927936,1735146864433304735/288230376151711744,True,301,0,0.558716755653973,0.5633872363973442,4.687066195452675,4.6918444351837225,0.5587167556539739,0.5633872363973434,4.687066195452681,4.691844435183716,0.5541484705555285,0.5633872363973478,4.682665565194201,4.691988469817534,0.554148470555533,0.5633872363973432,4.682665565194237,4.691988469817498
302,6.0200000000000005,6.04,0.02,1735146864433304735/288230376151711744,870455735978169485/144115188075855872,True,302,0,0.5633541714480255,0.5681728035671848,4.691197225998555,4.695754611022968,0.5633541714480265,0.5681728035671838,4.691197225998562,4.695754611022962,0.5586426961468504,0.5681728035671881,4.6870286822928975,4.695902535196032,0.5586426961468546,0.5681728035671839,4.687028682292932,4.695902535195997
303,6.04,6.0600000000000005,0.02,870455735978169485/144115188075855872,1746676079479373205/288230376151711744,True,303,0,0.5681382594841574,0.5731126194651746,4.695086633032767,4.699414046230331,0.5681382594841584,0.5731126194651736,4.695086633032775,4.699414046230323,0.5632763250652733,0.573112619465178,4.691160167045255,4.699566073376236,0.5632763250652777,0.5731126194651737,4.6911601670452905,4.699566073376201
304,6.0600000000000005,6.08,0.02,1746676079479373205/288230376151711744,109527542937650465/18014398509481984,True,304,0,0.573076528528161,0.5782147259257826,4.698723750645685,4.702811684002804,0.5730765285281619,0.5782147259257817,4.698723750645693,4.702811684002797,0.5680563598337551,0.578214725925786,4.695049993194553,4.702968044515929,0.5680563598337594,0.5782147259257817,4.69504999319459,4.7029680445158935
305,6.08,6.1000000000000005,0.02,109527542937650465/18014398509481984,1758205294525441675/288230376151711744,True,305,0,0.5781770145037227,0.5834877382826372,4.70209725320689,4.70593570474251,0.5781770145037238,0.5834877382826361,4.702097253206898,4.705935704742503,0.5729902860649739,0.5834877382826403,4.69868752827626,4.706096647091492,0.5729902860649781,0.583487738282636,4.698687528276297,4.706096647091455
306,6.1000000000000005,6.12,0.02,1758205294525441675/288230376151711744,881984951024237955/144115188075855872,True,306,0,0.583448325499919,0.5889408977304551,4.705194921217689,4.708773639864893,0.5834483254999198,0.5889408977304543,4.705194921217697,4.708773639864886,0.5780861128548896,0.5889408977304587,4.702061302422963,4.708939434294243,0.5780861128548938,0.5889408977304542,4.702061302423,4.708939434294206
307,6.12,6.140000000000001,0.02,881984951024237955/144115188075855872,1769734509571510145/288230376151711744,True,307,0,0.588899679460547,0.5945841413595309,4.708001746465313,4.7113141339020235,0.588899679460548,0.5945841413595297,4.70800174646532,4.7113141339020155,0.5833524052953524,0.5945841413595341,4.705157093197406,4.711485102656039,0.5833524052953566,0.5945841413595299,4.705157093197442,4.711485102656004
308,6.140000000000001,6.16,0.02,1769734509571510145/288230376151711744,443874779273636095/72057594037927936,True,308,0,0.5945410075821326,0.6004281181158262,4.7105063844072745,4.713540345473024,0.5945410075821336,0.6004281181158253,4.710506384407282,4.7135403454730165,0.5887983820542801,0.6004281181158295,4.707964476924294,4.713716801024307,0.5887983820542845,0.6004281181158254,4.707964476924328,4.7137168010242725
309,6.16,6.18,0.02,443874779273636095/72057594037927936,1781263724617578615/288230376151711744,True,309,0,0.6003829680915935,0.6064843074856985,4.7126941534445,4.715436785745953,0.6003829680915945,0.6064843074856977,4.712694153444509,4.715436785745945,0.5944339226038735,0.6064843074857021,4.710469739135094,4.715619065659417,0.594433922603878,0.6064843074856976,4.710469739135131,4.7156190656593795
310,6.18,6.2,0.02,1781263724617578615/288230376151711744,893514166070306425/144115188075855872,True,310,0,0.6064370284244106,0.612765084550305,4.714548789642621,4.716987383887555,0.6064370284244115,0.6127650845503041,4.714548789642628,4.716987383887547,0.6002696420128731,0.6127650845503083,4.712657662390436,4.717175861366139,0.6002696420128774,0.6127650845503042,4.712657662390469,4.717175861366106
311,6.2,6.22,0.02,893514166070306425/144115188075855872,1792792939663647085/288230376151711744,True,311,0,0.6127155299420226,0.619283819191342,4.716050768446963,4.718176965720797,0.6127155299420234,0.6192838191913412,4.716050768446969,4.71817696572079,0.6063169473199405,0.6192838191913453,4.714509832226273,4.718372085817991,0.6063169473199447,0.6192838191913411,4.714509832226308,4.718372085817958
312,6.22,6.24,0.02,1792792939663647085/288230376151711744,224819693398335165/36028797018963968,True,312,0,0.6192318303215465,0.6260549165115933,4.717184456929312,4.718983879500295,0.6192318303215474,0.6260549165115924,4.717184456929318,4.718983879500288,0.6125881704798599,0.626054916511597,4.716011911584439,4.719186084323995,0.6125881704798645,0.6260549165115925,4.7160119115844745,4.719186084323961
313,6.24,6.26,0.02,224819693398335165/36028797018963968,1804322154709715555/288230376151711744,True,313,0,0.6259995464079925,0.6330947782261159,4.71783236367114,4.71948549875239,0.6259995464079934,0.6330947782261152,4.717832363671147,4.719485498752383,0.6190958005080069,0.6330947782261197,4.71704619997011,4.7196968560350605,0.6190958005080115,0.6330947782261153,4.717046199970145,4.719696856035026
314,6.26,6.28,0.02,1804322154709715555/288230376151711744,905043381116374895/144115188075855872,True,314,0,0.6330338459809458,0.6404207394331853,4.717929025112895,4.719704060032826,0.6330338459809466,0.6404207394331846,4.717929025112901,4.71970406003282,0.6258537630828362,0.6404207394331889,4.717547898060455,4.719927527767682,0.6258537630828406,0.6404207394331847,4.717547898060488,4.719927527767649
315,6.28,6.3,0.02,905043381116374895/144115188075855872,1815851369755784025/288230376151711744,True,315,0,0.6403526350819879,0.6480501375327278,4.717581137118051,4.719486222919529,0.6403526350819888,0.6480501375327268,4.717581137118058,4.719486222919522,0.6328785940278818,0.6480501375327312,4.717568847616199,4.719781321915514,0.632878594027886,0.6480501375327268,4.717568847616232,4.71978132191548
316,6.3,6.32,0.02,1815851369755784025/288230376151711744,455403994319704565/72057594037927936,True,316,0,0.6479742206172214,0.6560029374984294,4.716763197317674,4.7188070821622965,0.6479742206172221,0.6560029374984288,4.71676319731768,4.718807082162289,0.6401870861242802,0.656002937498433,4.716749660370659,4.719569100561337,0.6401870861242843,0.6560029374984289,4.716749660370693,4.719569100561304
317,6.32,6.34,0.02,455403994319704565/72057594037927936,1827380584801852495/288230376151711744,True,317,0,0.6559184974537458,0.6643008686957567,4.715447887822459,4.717639397316249,0.6559184974537466,0.6643008686957558,4.715447887822465,4.717639397316244,0.6477974581635257,0.6643008686957602,4.715432982973363,4.71889573397718,0.6477974581635302,0.6643008686957557,4.715432982973401,4.718895733977145
318,6.34,6.36,0.02,1827380584801852495/288230376151711744,916572596162443365/144115188075855872,True,318,0,0.6642071158880384,0.6729676226715006,4.713605309336434,4.715953922748357,0.6642071158880392,0.6729676226714997,4.71360530933644,4.71595392274835,0.6557295017548266,0.6729676226715043,4.713588902848457,4.717734282988096,0.6557295017548312,0.6729676226714998,4.713588902848493,4.71773428298806
319,6.36,6.38,0.02,916572596162443365/144115188075855872,1838909799847920965/288230376151711744,True,319,0,0.6728633551923927,0.6820293922961078,4.7111690878364545,4.7137528098793915,0.6728633551923937,0.6820293922961068,4.7111690878364625,4.7137528098793835,0.6640044311647922,0.6820293922961115,4.711150392898164,4.716090090780743,0.6640044311647968,0.682029392296107,4.711150392898203,4.716090090780705
320,6.38,6.4,0.02,1838909799847920965/288230376151711744,28823037615171175/4503599627370496,True,320,0,0.6819115551801423,0.6915159074363914,4.70795984247821,4.711145584864898,0.6819115551801432,0.6915159074363906,4.7079598424782185,4.711145584864889,0.6726442876244557,0.6915159074363952,4.707935214261024,4.714078357382861,0.6726442876244603,0.6915159074363906,4.707935214261063,4.7140783573828235
321,6.4,6.42,0.02,28823037615171175/4503599627370496,1850439014893989435/288230376151711744,True,321,0,0.6913813719535113,0.7014567091188122,4.704101986972302,4.7079317201776405,0.6913813719535122,0.7014567091188114,4.704101986972309,4.707931720177633,0.6816761636694505,0.701456709118816,4.704070701501144,4.711498763818381,0.6816761636694552,0.7014567091188113,4.704070701501178,4.711498763818346
322,6.42,6.44,0.02,1850439014893989435/288230376151711744,928101811208511835/144115188075855872,True,322,0,0.701303605373436,0.7118859247480601,4.6995485849693805,4.704075068094611,0.7013036053734372,0.711885924748059,4.6995485849693885,4.704075068094604,0.6911279943443581,0.7118859247480637,4.6995097454762575,4.708318820030573,0.6911279943443628,0.7118859247480589,4.699509745476294,4.708318820030537
323,6.44,6.46,0.02,928101811208511835/144115188075855872,1861968229940057905/288230376151711744,True,323,0,0.7117121429800181,0.7228410106651567,4.694256621501453,4.699527781470094,0.711712142980019,0.7228410106651558,4.694256621501459,4.699527781470087,0.7010304591596914,0.7228410106651602,4.694209302544241,4.704494596287695,0.7010304591596956,0.7228410106651558,4.694209302544276,4.70449459628766
324,6.46,6.48,0.02,1861968229940057905/288230376151711744,466933209365773035/72057594037927936,True,324,0,0.7226441986469876,0.7343632973538436,4.688173997322516,4.694242399548946,0.7226441986469886,0.7343632973538426,4.688173997322525,4.694242399548938,0.7114171720869451,0.7343632973538474,4.688117138327089,4.699983115571176,0.7114171720869498,0.7343632973538425,4.688117138327125,4.699983115571142
325,6.48,6.5,0.02,466933209365773035/72057594037927936,1873497444986126375/288230376151711744,True,325,0,0.7341407685436067,0.7464984304432508,4.6812434553469195,4.68816687180107,0.7341407685436075,0.7464984304432499,4.6812434553469275,4.688166871801063,0.7223250809785812,0.7464984304432546,4.681175837057992,4.694737359431858,0.7223250809785858,0.7464984304432499,4.681175837058029,4.694737359431823
326,6.5,6.5200000000000005,0.02,1873497444986126375/288230376151711744,939631026254580305/144115188075855872,True,326,0,0.7462471060110168,0.7592969244987721,4.673401940396183,4.681243997524699,0.746247106011018,0.7592969244987711,4.67340194039619,4.681243997524691,0.7337948766080501,0.7592969244987757,4.673322156567207,4.688705787800461,0.7337948766080548,0.7592969244987712,4.673322156567241,4.688705787800427
327,6.5200000000000005,6.54,0.02,939631026254580305/144115188075855872,1885026660032194845/288230376151711744,True,327,0,0.7590132646120159,0.7728148023018889,4.664579863069736,4.673410785596502,0.7590132646120169,0.772814802301888,4.664579863069744,4.673410785596494,0.7458714589082344,0.7728148023018926,4.664486286256752,4.6818317924783095,0.7458714589082389,0.7728148023018883,4.664486286256785,4.681831792478277
328,6.54,6.5600000000000005,0.02,1885026660032194845/288230376151711744,236348908444403635/36028797018963968,True,328,0,0.7724947224254526,0.7871143325064762,4.654700252241393,4.664597720583135,0.7724947224254538,0.787114332506475,4.6547002522414,4.664597720583128,0.7586044714793968,0.7871143325064794,4.654590992275397,4.67405307305246,0.7586044714794015,0.7871143325064749,4.654590992275432,4.6740530730524235
329,6.5600000000000005,6.58,0.02,236348908444403635/36028797018963968,1896555875078263315/288230376151711744,True,329,0,0.786753101836899,0.8022648821357244,4.643677779668566,4.65472791712148,0.7867531018369001,0.8022648821357232,4.643677779668575,4.6547279171214715,0.7720489162400209,0.8022648821357279,4.643550633056292,4.665300920127924,0.7720489162400255,0.8022648821357233,4.643550633056331,4.665300920127887
330,6.58,6.6000000000000005,0.02,1896555875078263315/288230376151711744,951160241300648775/144115188075855872,True,330,0,0.8018569999795754,0.8183439051474906,4.631417632837257,4.643716145503463,0.8018569999795766,0.8183439051474893,4.631417632837264,4.643716145503456,0.7862658605516166,0.8183439051474941,4.631270020817332,4.655499392493271,0.7862658605516214,0.8183439051474894,4.63127002081737,4.655499392493232
331,6.6000000000000005,6.62,0.02,951160241300648775/144115188075855872,1908085090124331785/288230376151711744,True,331,0,0.8178829498454901,0.8354380900776679,4.617814208713309,4.631467707414789,0.8178829498454911,0.835438090077667,4.617814208713318,4.63146770741478,0.8013232534968757,0.8354380900776713,4.617643101024787,4.6445643715754255,0.8013232534968802,0.835438090077667,4.617643101024823,4.64456437157539
332,6.62,6.640000000000001,0.02,1908085090124331785/288230376151711744,478462424411841505/72057594037927936,True,332,0,0.8349165331705654,0.853644696610642,4.60274960022604,4.617877132759787,0.8349165331705664,0.8536446966106409,4.602749600226049,4.617877132759777,0.8172968684802276,0.8536446966106455,4.602551420888989,4.632402469276596,0.8172968684802321,0.853644696610641,4.602551420889023,4.632402469276561
333,6.640000000000001,6.66,0.02,478462424411841505/72057594037927936,1919614305170400255/288230376151711744,True,333,0,0.8530536729262795,0.8730731133783428,4.586091834696199,4.602826670830167,0.8530536729262806,0.8730731133783417,4.586091834696207,4.602826670830159,0.8342713953812775,0.8730731133783459,4.585862344886641,4.618909768824407,0.8342713953812817,0.8730731133783417,4.585862344886676,4.618909768824371
334,6.66,6.68,0.02,1919614305170400255/288230376151711744,962689456346717245/144115188075855872,True,334,0,0.8724021344666069,0.8938466787135132,4.567692827374139,4.586184533177206,0.8724021344666079,0.8938466787135122,4.567692827374147,4.586184533177199,0.8523417059830035,0.8938466787135169,4.567426979202925,4.603970363247487,0.8523417059830082,0.8938466787135121,4.567426979202962,4.603970363247452
335,6.68,6.7,0.02,962689456346717245/144115188075855872,1931143520216468725/288230376151711744,True,335,0,0.8930832752200062,0.9161048074788253,4.547385993870546,4.567802851148133,0.8930832752200072,0.9161048074788243,4.547385993870554,4.567802851148125,0.8716143264930856,0.9161048074788287,4.547077746775164,4.587454663376338,0.8716143264930901,0.9161048074788244,4.5470777467752,4.587454663376302
336,6.7,6.72,0.02,1931143520216468725/288230376151711744,121056757983718935/18014398509481984,True,336,0,0.9152340802531378,0.9400054830922948,4.524983463442827,4.547515297661478,0.9152340802531388,0.9400054830922938,4.524983463442835,4.5475152976614694,0.8922091477254004,0.940005483092298,4.524625552327445,4.569217435173208,0.8922091477254045,0.9400054830922938,4.5246255523274845,4.569217435173169
337,6.72,6.74,0.02,121056757983718935/18014398509481984,1942672735262537195/288230376151711744,True,337,0,0.939009533504903,0.9657281759792167,4.500272691443248,4.5251344497798955,0.9390095335049041,0.9657281759792156,4.500272691443257,4.5251344497798875,0.9142614154885181,0.9657281759792202,4.499856327142506,4.549095659797182,0.9142614154885227,0.9657281759792157,4.499856327142544,4.549095659797145
338,6.74,6.76,0.02,1942672735262537195/288230376151711744,974218671392785715/144115188075855872,True,338,0,0.9645853861295647,0.9934772526259761,4.473012980838154,4.500448240083183,0.9645853861295657,0.9934772526259751,4.473012980838162,4.500448240083174,0.9379240553175903,0.9934772526259795,4.472527480096784,4.526905556275825,0.9379240553175947,0.9934772526259752,4.472527480096822,4.526905556275787
339,6.76,6.78,0.02,974218671392785715/144115188075855872,1954201950308605665/288230376151711744,True,339,0,0.9921613680696013,1.023485967786602,4.44293097725471,4.473216274613091,0.9921613680696028,1.0234859677865997,4.442930977254719,4.473216274613082,0.9633703711770426,1.0234859677866086,4.442363284025598,4.502439587760302,0.9633703711770473,1.0234859677865997,4.442363284025637,4.5024395877602625
340,6.78,6.8,0.02,1954201950308605665/288230376151711744,489991639457909975/72057594037927936,True,340,0,1.0219649155375283,1.0560211141360867,4.409715362578601,4.443165623409479,1.0219649155375308,1.0560211141360847,4.40971536257861,4.44316562340947,0.9907971866860725,1.0560211141360931,4.409049422028893,4.475463063355886,0.9907971866860785,1.0560211141360847,4.40904942202893,4.475463063355849
341,6.8,6.82,0.02,489991639457909975/72057594037927936,1965731165354674135/288230376151711744,True,341,0,1.054255480291678,1.0913884083578982,4.373011047809557,4.409985613146976,1.05425548029168,1.0913884083578962,4.373011047809566,4.409985613146966,1.0204284956916796,1.091388408357905,4.3722269991994125,4.4457098607923,1.020428495691689,1.0913884083578962,4.372226999199448,4.445709860792264
342,6.82,6.84,0.02,1965731165354674135/288230376151711744,985747886438854185/144115188075855872,True,342,0,1.0893294611615216,1.1299386973811225,4.332412394426686,4.373321940799452,1.0893294611615243,1.1299386973811198,4.332412394426695,4.373321940799443,1.0525196732048805,1.1299386973811287,4.331485518801961,4.412877609888834,1.0525196732048896,1.1299386973811198,4.331485518801994,4.4128776098888
343,6.84,6.86,0.02,985747886438854185/144115188075855872,1977260380400742605/288230376151711744,True,343,0,1.1275258069825815,1.172075003768394,4.287455543696725,4.332769931086613,1.1275258069825846,1.1720750037683905,4.287455543696738,4.332769931086601,1.0873623235544647,1.1720750037684,4.286354885809578,4.376622149399276,1.087362323554474,1.1720750037683905,4.286354885809615,4.376622149399238
344,6.86,6.88,0.02,1977260380400742605/288230376151711744,247878123490472105/36028797018963968,True,344,0,1.1692322694566482,1.21826038639838,4.237609897052348,4.287866910070696,1.1692322694566508,1.2182603863983772,4.2376098970523595,4.287866910070685,1.1252898012827133,1.2182603863983865,4.236296453975408,4.336551199720464,1.1252898012827224,1.2182603863983772,4.236296453975444,4.336551199720429
345,6.88,6.9,0.02,247878123490472105/36028797018963968,1988789595446811075/288230376151711744,True,345,0,1.214892213296752,1.2690264528692812,4.182268933612814,4.238083737397322,1.2148922132967552,1.269026452869278,4.182268933612825,4.238083737397312,1.1666834175765353,1.2690264531645634,4.180693267739175,4.292217221591336,1.1666834175765435,1.269026453164555,4.180693267739212,4.292217221591299
346,6.9,6.92,0.02,1988789595446811075/288230376151711744,997277101484922655/144115188075855872,True,346,0,1.2650117372250347,1.3249821394630936,4.120740784440283,4.182815690280072,1.2650117372250376,1.324982139463091,4.1207407844402955,4.1828156902800595,1.2119792708931103,1.3249821412258669,4.118839873827861,4.24310950957489,1.2119792708931194,1.3249821412258578,4.1188398738278975,4.243109509574854
347,6.92,6.94,0.02,997277101484922655/144115188075855872,2000318810492879545/288230376151711744,True,347,0,1.3201666343852225,1.386821984806294,4.0522393914943144,4.121373115514349,1.3201666343852252,1.386821984806291,4.052239391494327,4.121373115514336,1.2616755339614476,1.3868219974711102,4.049932479737504,4.188645668128279,1.2616755339614563,1.3868219974711016,4.049932479737539,4.188645668128243
348,6.94,6.96,0.02,2000318810492879545/288230376151711744,501520854503978445/72057594037927936,True,348,0,1.3810083158927213,1.4553325138598674,3.9758777203867584,4.052972674152788,1.3810083158927242,1.4553325138598645,3.975877720386765,4.052972674152776,1.3163398448055972,1.455332555770093,3.9730608713578968,4.12816283075663,1.3163398448056058,1.4553325557700838,3.9730608713579167,4.128162830756594
349,6.96,6.98,0.02,501520854503978445/72057594037927936,2011848025538948015/288230376151711744,True,349,0,1.4482672341504657,1.5313943484457062,3.8906655112055812,3.9767306355239556,1.4482672341504688,1.5313943484457033,3.8906655112055866,3.97673063552395,1.3766160419459914,1.5313945172122607,3.8872045157676394,4.060909313747431,1.3766160419460012,1.531394517212251,3.8872045157676594,4.060909313747396
350,6.98,7.0,0.02,2011848025538948015/288230376151711744,1008806316530991125/144115188075855872,True,350,0,1.5227514146673877,1.6159761911617734,3.795515532563034,3.8916606917666146,1.5227514146673906,1.6159761911617705,3.79551553256304,3.8916606917666092,1.4432293354023886,1.615976604109852,3.791236932168542,3.986037801350257,1.4432293354023973,1.6159766041098433,3.7912369321685615,3.9860378013502378
351,7.0,7.0200000000000005,0.02,1008806316530991125/144115188075855872,2023377240585016485/288230376151711744,True,351,0,1.6053363757818795,1.7101145388686956,3.6892645838472453,3.7966802646120206,1.6053363757818828,1.7101145388686922,3.6892645838472515,3.7966802646120152,1.516986861427951,1.7101160296714295,3.683944134628837,3.902602642110818,1.5169868614279605,1.7101160296714202,3.6839441346288555,3.9026026421108004
352,7.0200000000000005,7.04,0.02,2023377240585016485/288230376151711744,63410682753376585/9007199254740992,True,352,0,1.6969409522947778,1.8148701510481156,3.570718174073095,3.690631429035787,1.6969409522947807,1.8148701510481127,3.5707181740731,3.690631429035782,1.5987723956159594,1.8148747368579303,3.5640675916323885,3.8095633570785767,1.598772395615968,1.8148747368579214,3.5640675916324067,3.809563357078559
353,7.04,7.0600000000000005,0.02,63410682753376585/9007199254740992,2034906455631084955/288230376151711744,True,353,0,1.7984813756810873,1.9312485777743902,3.4387312865542294,3.5723253303538915,1.7984813756810905,1.931248577774387,3.4387312865542357,3.5723253303538853,1.6895280152949697,1.9312611805543858,3.4303810197918687,3.7058032468108966,1.6895280152949785,1.931261180554377,3.4303810197918883,3.7058032468108775
354,7.0600000000000005,7.08,0.02,2034906455631084955/288230376151711744,1020335531577059595/144115188075855872,True,354,0,1.910793555089953,2.0600686086689137,3.2923404207473825,3.4406224755957444,1.9107935550899562,2.060068608668909,3.2923404207473888,3.4406224755957378,1.7902224008591527,2.0600945836497493,3.2818325394789385,3.590156094161264,1.7902224008591614,2.060094583649736,3.281832539478958,3.5901560941612445
355,7.08,7.1000000000000005,0.02,1020335531577059595/144115188075855872,2046435670677153425/288230376151711744,True,355,0,2.0345128476874548,2.2017613991904628,3.1309623696393047,3.294563402023411,2.03451284768746,2.201761399190457,3.13096236963931,3.294563402023406,1.9017648910663025,2.20182568167952,3.1177368400605596,3.4614849159134353,1.9017648910663114,2.2018256816795017,3.1177368400605783,3.4614849159134176
356,7.1000000000000005,7.12,0.02,2046435670677153425/288230376151711744,513050069550046915/72057594037927936,True,356,0,2.1699011813921576,2.3560904126932494,2.9546665995733337,3.1335652746584475,2.169901181392164,2.356090412693244,2.95466659957334,3.1335652746584413,2.0248684289477406,2.356286855701495,2.938037109230314,3.3188191385643497,2.0248684289477583,2.356286855701478,2.9380371092303323,3.318819138564331
357,7.12,7.140000000000001,0.02,513050069550046915/72057594037927936,2057964885723221895/288230376151711744,True,357,0,2.3166200532075436,2.5218013338996856,2.7645085760576826,2.9576920312274617,2.316620053207549,2.52180133389968,2.764508576057689,2.9576920312274555,2.1599589634183207,2.522267472390322,2.7436403107361547,3.161555789063306,2.159958963418337,2.5222674723903054,2.743640310736172,3.161555789063289
358,7.140000000000001,7.16,0.02,2057964885723221895/288230376151711744,1031864746623128065/144115188075855872,True,358,0,2.4734664578769796,2.6962555794916847,2.5628693541372365,2.7679840304129457,2.473466457876986,2.6962555794916785,2.5628693541372423,2.76798403041294,2.3070148127530254,2.6970712621881683,2.537094094996354,2.989418390902679,2.307014812753043,2.69707126218815,2.5370940949963723,2.9894183909026615
359,7.16,7.18,0.02,1031864746623128065/144115188075855872,2069494100769290365/288230376151711744,True,359,0,2.6379154270070218,2.8753681551779424,2.353632941059755,2.566850783667713,2.6379154270070275,2.8753681551779366,2.3536329410597605,2.5668507836677072,2.4648506870054505,2.8766584672559246,2.3224737412957253,2.803188394154567,2.4648506870054683,2.8766584672559077,2.322473741295743,2.803188394154549
360,7.18,7.2,0.02,2069494100769290365/288230376151711744,259407338536540575/36028797018963968,True,360,0,2.80632712995208,3.0532454631240937,2.1420449925163214,2.358425186414808,2.8063271299520847,3.0532454631240884,2.1420449925163267,2.3584251864148023,2.6312811923561634,3.0551425816768933,2.105433629661474,2.605047669142052,2.6312811923561816,3.0551425816768756,2.1054336296614933,2.6050476691420332
361,7.2,7.22,0.02,259407338536540575/36028797018963968,2081023315815358835/288230376151711744,True,361,0,2.973996424711863,3.2226428949548276,1.9349301493496722,2.1478938225145034,2.973996424711868,3.222642894954822,1.9349301493496753,2.1478938225144977,2.8001441086633325,3.227946320802096,1.8924779029653398,2.399184918273437,2.8001441086633485,3.2279463208020793,1.8924779029653505,2.39918491827342
362,7.22,7.24,0.02,2081023315815358835/288230376151711744,1043393961669196535/144115188075855872,True,362,0,3.135192335821519,3.3762271152128274,1.7391799824893817,1.94174331902247,3.135192335821525,3.3762271152128216,1.7391799824893848,1.9417433190224669,2.9683451840273096,3.3856589637847687,1.6894713250779247,2.1924277589599104,2.968345184027328,3.3856589637847496,1.6894713250779343,2.192427758959892
363,7.24,7.26,0.02,1043393961669196535/144115188075855872,2092552530861427305/288230376151711744,True,363,0,3.2839953776660367,3.5076511544573545,1.5608855449797998,1.7467204702681023,3.283995377666043,3.5076511544573488,1.5608855449798031,1.7467204702680992,3.1310248641297145,3.5204769066863015,1.5064730403139635,1.9878231685643337,3.131024864129732,3.520476906686284,1.5064730403139726,1.9878231685643248
364,7.26,7.28,0.02,2092552530861427305/288230376151711744,524579284596115385/72057594037927936,True,364,0,3.4150597215713856,3.612755683893035,1.4043902682946936,1.568778722733123,3.415059721571392,3.612755683893029,1.404390268294697,1.56877872273312,3.2818304462528536,3.6278675274516963,1.34872070041356,1.791700128008272,3.2818304462528727,3.627867527451677,1.3487207004135684,1.7917001280082636
