stage,source_callsite,input_shapes,aten_to_count,percent_of_total_aten_to
remainder_picard_round_02,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_03,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_04,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_05,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_06,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_07,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_08,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_09,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_10,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
natural_polynomial_range_tube,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
polynomial_picard_k1,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
polynomial_picard_k2,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
initial_remainder_picard,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_01,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_02,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_03,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_04,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_05,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_06,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_07,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_08,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_09,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_10,src/torch_tm_flowpipe/batched_dense_tm.py:1865:add,"[[48,5,84],[],[],[],[],[]]",1,0.005201289919900136
affine_composition,src/torch_tm_flowpipe/batched_dense_tm.py:1913:mul_trunc,"[[48,21,84],[],[],[],[],[]]",1,0.005201289919900136
affine_composition,src/torch_tm_flowpipe/batched_dense_tm.py:1913:mul_trunc,"[[48,56,84],[],[],[],[],[]]",1,0.005201289919900136
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[],[],[],[],[],[]]",1,0.005201289919900136
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84,6],[],[],[],[],[],[],[]]",1,0.005201289919900136
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[],[]]",1,0.005201289919900136
final_acceptance_property_decision,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[],[],[],[],[],[]]",1,0.005201289919900136
final_acceptance_property_decision,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84,6],[],[],[],[],[],[],[]]",1,0.005201289919900136
final_acceptance_property_decision,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[],[]]",1,0.005201289919900136
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[],[],[],[],[],[]]",1,0.005201289919900136
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84,6],[],[],[],[],[],[],[]]",1,0.005201289919900136
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[],[]]",1,0.005201289919900136
unscoped,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[],[],[],[],[],[]]",1,0.005201289919900136
unscoped,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84,6],[],[],[],[],[],[],[]]",1,0.005201289919900136
unscoped,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[],[]]",1,0.005201289919900136
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[],[],[],[],[],[]]",1,0.005201289919900136
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84,6],[],[],[],[],[],[],[]]",1,0.005201289919900136
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[],[]]",1,0.005201289919900136
polynomial_picard_k1,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
polynomial_picard_k2,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
initial_remainder_picard,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
natural_polynomial_range_picard_roundoff,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[84,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_01,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_02,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_03,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_04,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_05,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_06,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_07,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_08,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_09,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_10,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,6],[],[],[],[],[]]",1,0.005201289919900136
natural_polynomial_range_tube,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[84,6],[],[],[],[],[]]",1,0.005201289919900136
final_acceptance_property_decision,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,5],[],[],[],[],[]]",1,0.005201289919900136
unscoped,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,5],[],[],[],[],[]]",1,0.005201289919900136
full_q3_step,src/torch_tm_flowpipe/tora_q3.py:847:dense_tora_q3_dr_step,"[[5],[],[],[],[],[]]",1,0.005201289919900136
