lane,segment,category,median_width,maximum_width,sum_width
L3_horner_registered_best,21,picard_residual,9.790324977431693e-308,0.00020535182126799273,0.012827937540982803
L3_horner_registered_best,21,composition_overflow,0.06981666043136048,0.29906794672454334,22.0923244216458
L3_horner_registered_best,22,picard_residual,9.790324977431693e-308,0.00020864474996664149,0.012198853603439672
L3_horner_registered_best,22,composition_overflow,0.08340800081057417,0.2990679467291904,24.066311005603602
L3_horner_registered_best,23,picard_residual,9.790324977431693e-308,0.00021127746242015992,0.011531508461649874
L3_horner_registered_best,23,composition_overflow,0.09950946206834882,0.29906794673383746,26.17832843932131
L3_horner_registered_best,24,picard_residual,9.790324977431693e-308,0.0002143543216913267,0.011683597407736005
L3_horner_registered_best,24,composition_overflow,0.1180511090099512,0.2990679467384845,28.431564879895696
L3_horner_registered_best,25,picard_residual,9.790324977431693e-308,0.00022011471262784504,0.012738804899771538
L3_horner_registered_best,25,composition_overflow,0.13903294163542804,0.2990679467431316,30.830302361721934
L3_horner_registered_best,26,picard_residual,9.790324977431693e-308,0.0002272812372247074,0.013841896280489457
L3_horner_registered_best,26,composition_overflow,0.16245495994484366,0.30394132231084736,33.379504636961045
L3_horner_registered_best,27,picard_residual,9.790324977431693e-308,0.00024085277019884665,0.01507574518689175
L3_horner_registered_best,27,composition_overflow,0.1869433595433453,0.3338481169902838,36.083488318639425
L3_horner_registered_best,28,picard_residual,9.790324977431693e-308,0.0002593159000926071,0.016438281290202823
L3_horner_registered_best,28,composition_overflow,0.21329583845290007,0.3637549116702481,38.946010227356965
L3_horner_registered_best,29,picard_residual,9.790324977431693e-308,0.0002827722850500223,0.017917604869440898
L3_horner_registered_best,29,composition_overflow,0.2311127421681434,0.3936617063507411,41.97081227806501
L3_horner_registered_best,30,picard_residual,9.790324977431693e-308,0.0003120441357267169,0.01951330522679075
L3_horner_registered_best,30,composition_overflow,0.24169202200596807,0.4235685010317622,45.16118734162868
L3_horner_registered_best,31,picard_residual,9.790324977431693e-308,0.00031101531134396953,0.01964913600081287
L3_horner_registered_best,31,composition_overflow,0.3175263256271208,0.7950500870979604,69.29149935119776
L3_horner_registered_best,32,picard_residual,9.790324977431693e-308,0.00033005470806729185,0.020584450433817937
L3_horner_registered_best,32,composition_overflow,0.3611475332294735,0.7950500871029247,74.98188235900989
L3_horner_registered_best,33,picard_residual,9.790324977431693e-308,0.0003701542905177183,0.022042607022668026
L3_horner_registered_best,33,composition_overflow,0.41099229186505326,0.795050087107889,81.03776067030503
L3_horner_registered_best,34,picard_residual,9.790324977431693e-308,0.0004227993410408305,0.02395232148916819
L3_horner_registered_best,34,composition_overflow,0.46555814231142173,0.7950500871128533,87.46604303530037
L3_horner_registered_best,35,picard_residual,9.790324977431693e-308,0.0004938604277114813,0.026357612376458197
L3_horner_registered_best,35,composition_overflow,0.5258842280647787,0.8210935446102939,94.2747230063801
L3_horner_registered_best,36,picard_residual,9.790324977431693e-308,0.000582564334871099,0.029239728247452364
L3_horner_registered_best,36,composition_overflow,0.5827879049009793,0.90059855332728,101.47298571156483
L3_horner_registered_best,37,picard_residual,9.790324977431693e-308,0.0006926512316173259,0.03269718622537419
L3_horner_registered_best,37,composition_overflow,0.6141553092917863,0.9801035620448295,109.07173348335661
L3_horner_registered_best,38,picard_residual,9.790324977431693e-308,0.000832932921507937,0.03687005251413783
L3_horner_registered_best,38,composition_overflow,0.6223551033004608,1.0596085707629428,117.08401447115473
L3_horner_registered_best,39,picard_residual,9.790324977431693e-308,0.001027977533456378,0.04250722750292038
L3_horner_registered_best,39,composition_overflow,0.6284731160035676,1.1391135794816203,125.52544847274264
L3_horner_registered_best,40,picard_residual,9.790324977431693e-308,0.0012697831822698585,0.05011482768459256
L3_horner_registered_best,40,composition_overflow,0.6322872599734981,1.2186185882008613,134.41530117251168
L3_horner_registered_best,41,picard_residual,9.790324977431693e-308,0.0018076334487307387,0.06664810322162179
L3_horner_registered_best,41,composition_overflow,1.050390064902668,4.026966005021446,270.78677340522006
L3_horner_registered_best,42,picard_residual,9.790324977431693e-308,0.0026081304759547693,0.09149827672079178
L3_horner_registered_best,42,composition_overflow,1.1941204655208417,4.026966005029553,293.8859808201489
L3_horner_registered_best,43,picard_residual,9.790324977431693e-308,0.0037998141188517447,0.127425368292454
L3_horner_registered_best,43,composition_overflow,1.367952026416012,4.026966005037659,318.70115029456747
L3_horner_registered_best,44,picard_residual,9.790324977431693e-308,0.005546459735932039,0.17910133763655073
L3_horner_registered_best,44,composition_overflow,1.5717655912479747,4.026966005045765,345.29374970791775
L3_horner_registered_best,45,picard_residual,9.790324977431693e-308,0.00807608371114717,0.25246215412912376
L3_horner_registered_best,45,composition_overflow,1.8046913899980646,4.026966005053872,373.739631624382
L3_horner_registered_best,46,picard_residual,9.790324977431693e-308,0.011691358335680555,0.3553561091679915
L3_horner_registered_best,46,composition_overflow,2.0556185981027792,4.026966005061978,404.13152536911997
L3_horner_registered_best,47,picard_residual,9.790324977431693e-308,0.016786809604477853,0.49800816890175426
L3_horner_registered_best,47,composition_overflow,2.341425871119763,4.03749479177902,436.58140191453106
L3_horner_registered_best,48,picard_residual,9.790324977431693e-308,0.02,0.6887357975694581
L3_horner_registered_best,48,composition_overflow,2.6033906539740927,4.440191392294773,471.2224150376255
L4_k3_picard,1,picard_residual,9.790324977431693e-308,1.9215775718388156e-05,0.0013752000500691758
L4_k3_picard,1,composition_overflow,4.307171269227776e-05,0.018539358587065714,0.5051483776035112
L4_k3_picard,2,picard_residual,9.790324977431693e-308,2.006585649048079e-05,0.0014186362595877931
L4_k3_picard,2,composition_overflow,0.00017228684837376803,0.01853935859139273,0.5595126983894414
L4_k3_picard,3,picard_residual,9.790324977431693e-308,2.0781468303624757e-05,0.001445068097163544
L4_k3_picard,3,composition_overflow,0.00038764540515974526,0.018539358595719743,0.6187616282476278
L4_k3_picard,4,picard_residual,9.790324977431693e-308,2.1316708111669057e-05,0.0014542918959751425
L4_k3_picard,4,composition_overflow,0.000689147383089966,0.018539358600046758,0.6829352167115439
L4_k3_picard,5,picard_residual,9.790324977431693e-308,2.1626056590983526e-05,0.001446562482919027
L4_k3_picard,5,composition_overflow,0.0010767927822040826,0.018539358604373772,0.7520803094213452
L4_k3_picard,6,picard_residual,9.790324977431693e-308,2.190470507327703e-05,0.0014366121869420004
L4_k3_picard,6,composition_overflow,0.00155058160254337,0.018539358608700787,0.8262527619474813
L4_k3_picard,7,picard_residual,9.790324977431693e-308,2.2111410260095965e-05,0.0014507165309232098
L4_k3_picard,7,composition_overflow,0.0021105138441518518,0.0185393586130278,0.9055346699756985
L4_k3_picard,8,picard_residual,9.790324977431693e-308,2.2741721580861484e-05,0.0014773994154907795
L4_k3_picard,8,composition_overflow,0.002756589507090064,0.018539358617354815,0.9900566158481976
L4_k3_picard,9,picard_residual,9.790324977431693e-308,2.3254175727517615e-05,0.0015188015742624433
L4_k3_picard,9,composition_overflow,0.0034888085913869567,0.01853935862168183,1.0800101691687043
L4_k3_picard,10,picard_residual,9.790324977431693e-308,2.3641823537019896e-05,0.001574423376361079
L4_k3_picard,10,composition_overflow,0.0043071710970850755,0.018539358644107357,1.1755425423750778
L4_k3_picard,11,picard_residual,9.790324977431693e-308,2.5411939859441912e-05,0.0017311015656143705
L4_k3_picard,11,composition_overflow,0.00554959921128145,0.10191462093271575,5.371387461919877
L4_k3_picard,12,picard_residual,9.790324977431693e-308,2.4321577898416227e-05,0.0016849165901950975
L4_k3_picard,12,composition_overflow,0.007635696087663605,0.1019146209370964,5.905090562464974
L4_k3_picard,13,picard_residual,9.790324977431693e-308,2.299417897783533e-05,0.0016200930100114038
L4_k3_picard,13,composition_overflow,0.010649088904663071,0.10191462094147705,6.482549176847688
L4_k3_picard,14,picard_residual,9.790324977431693e-308,2.161592007169457e-05,0.0015520299825006237
L4_k3_picard,14,composition_overflow,0.014654982151876834,0.10191462094585771,7.104334962707932
L4_k3_picard,15,picard_residual,9.790324977431693e-308,2.0269047109351873e-05,0.0014789344357261482
L4_k3_picard,15,composition_overflow,0.019259921372063706,0.10191462095023837,7.771090312576201
L4_k3_picard,16,picard_residual,9.790324977431693e-308,1.897247956419003e-05,0.0014070563565597477
L4_k3_picard,16,composition_overflow,0.025098460338941503,0.10191462095461903,8.483529666929014
L4_k3_picard,17,picard_residual,9.790324977431693e-308,1.9121966128940913e-05,0.0014181506240583325
L4_k3_picard,17,composition_overflow,0.031648028026220874,0.10191462095899967,9.242486494678637
L4_k3_picard,18,picard_residual,9.790324977431693e-308,2.0737835714819343e-05,0.0015402910220505865
L4_k3_picard,18,composition_overflow,0.039031613678793355,0.10191462096338033,10.049005175523238
L4_k3_picard,19,picard_residual,9.790324977431693e-308,2.241571130668416e-05,0.0016691829708867496
L4_k3_picard,19,composition_overflow,0.04734285055248255,0.11026251753771629,10.904258086571076
L4_k3_picard,20,picard_residual,9.790324977431693e-308,2.4336952710639294e-05,0.0018000076656975567
L4_k3_picard,20,composition_overflow,0.056501889238561254,0.12045397963907856,11.8094728051953
L4_k3_picard,21,picard_residual,9.790324977431693e-308,2.8426484600695718e-05,0.0020551854225529286
L4_k3_picard,21,composition_overflow,0.06722405373806994,0.2866420440751577,20.36723277414756
L4_k3_picard,22,picard_residual,9.790324977431693e-308,2.9864594936385242e-05,0.0020817692212858566
L4_k3_picard,22,composition_overflow,0.08032433191627437,0.28664204407979277,22.16844779880396
L4_k3_picard,23,picard_residual,9.790324977431693e-308,3.352094068481013e-05,0.0021682900524380043
L4_k3_picard,23,composition_overflow,0.09572612898979298,0.2866420440844278,24.09420329394611
L4_k3_picard,24,picard_residual,9.790324977431693e-308,3.915317966412801e-05,0.002318334614503708
L4_k3_picard,24,composition_overflow,0.11342944495868,0.28664204408906285,26.147049241381126
L4_k3_picard,25,picard_residual,9.790324977431693e-308,4.608711213237483e-05,0.002553333981218159
L4_k3_picard,25,composition_overflow,0.13343427982298697,0.28664204409369787,28.329632213944365
L4_k3_picard,26,picard_residual,9.790324977431693e-308,5.562750538418316e-05,0.0029276987002772393
L4_k3_picard,26,composition_overflow,0.15504230404859823,0.2924392061181413,30.645044207977264
L4_k3_picard,27,picard_residual,9.790324977431693e-308,7.23407695681229e-05,0.003529074194163195
L4_k3_picard,27,composition_overflow,0.17831668813025328,0.32110341053262065,33.09656049111454
L4_k3_picard,28,picard_residual,9.790324977431693e-308,9.529062315194442e-05,0.004364524994012751
L4_k3_picard,28,composition_overflow,0.20268015378171528,0.34976761494762565,35.686853853347635
L4_k3_picard,29,picard_residual,9.790324977431693e-308,0.00012448525143390213,0.005425833287310165
L4_k3_picard,29,composition_overflow,0.21684318473426778,0.37843181936315623,38.418503547106134
L4_k3_picard,30,picard_residual,9.790324977431693e-308,0.00016060593339374475,0.006716269949649183
L4_k3_picard,30,composition_overflow,0.2277138033296667,0.4070960237792125,41.29356800406929
L4_k3_picard,31,picard_residual,9.790324977431693e-308,0.00019820175857054178,0.008034370794363546
L4_k3_picard,31,composition_overflow,0.30009991024380983,0.7257716309837722,62.322420389894276
L4_k3_picard,32,picard_residual,9.790324977431693e-308,0.00022341341970166095,0.00890748014101346
L4_k3_picard,32,composition_overflow,0.34099292441219164,0.7257716309886668,67.36295895300073
L4_k3_picard,33,picard_residual,9.790324977431693e-308,0.0002683327001413748,0.010318885212941135
L4_k3_picard,33,composition_overflow,0.3876207955642192,0.7257716309935615,72.717212229972
L4_k3_picard,34,picard_residual,9.790324977431693e-308,0.00032438383551245027,0.012185712641031448
L4_k3_picard,34,composition_overflow,0.4387692646737272,0.7257716309984561,78.39002539089464
L4_k3_picard,35,picard_residual,9.790324977431693e-308,0.00039668276100139946,0.014531475057471183
L4_k3_picard,35,composition_overflow,0.4921732205015401,0.7699818393004291,84.38710218275199
L4_k3_picard,36,picard_residual,9.790324977431693e-308,0.00048395776550090716,0.01731988036799174
L4_k3_picard,36,composition_overflow,0.5345354974870524,0.8425590024059106,90.71507804992726
L4_k3_picard,37,picard_residual,9.790324977431693e-308,0.0005890484940780458,0.020619969619913157
L4_k3_picard,37,composition_overflow,0.5509704387956703,0.9151361655119418,97.38199295237212
L4_k3_picard,38,picard_residual,9.790324977431693e-308,0.0007153515133675593,0.024520321882132302
L4_k3_picard,38,composition_overflow,0.5594452696248826,0.9877133286185227,104.397656550479
L4_k3_picard,39,picard_residual,9.790324977431693e-308,0.0008670074726281046,0.029140773688763257
L4_k3_picard,39,composition_overflow,0.5596942971393677,1.0602904917256533,111.7739953628341
L4_k3_picard,40,picard_residual,9.790324977431693e-308,0.0010580026972418035,0.03471339774157858
L4_k3_picard,40,composition_overflow,0.5686775414695994,1.1328676548333347,119.52542468251036
L4_k3_picard,41,picard_residual,9.790324977431693e-308,0.0015021573329650436,0.047653592116899304
L4_k3_picard,41,composition_overflow,0.970567890176016,3.531882736956125,232.9578569267547
L4_k3_picard,42,picard_residual,9.790324977431693e-308,0.002157110192756962,0.06710873930011316
L4_k3_picard,42,composition_overflow,1.0982046833195123,3.5318827369637376,252.49109118590667
L4_k3_picard,43,picard_residual,9.790324977431693e-308,0.003124346775998368,0.09499508623934898
L4_k3_picard,43,composition_overflow,1.2487347387425398,3.53188273697135,273.44574670740633
L4_k3_picard,44,picard_residual,9.790324977431693e-308,0.004527274301939516,0.13464635171828934
L4_k3_picard,44,composition_overflow,1.4258094320186667,3.5318827369789627,295.8707499744256
L4_k3_picard,45,picard_residual,9.790324977431693e-308,0.00653586710772776,0.190175660266853
L4_k3_picard,45,composition_overflow,1.6276557502764382,3.5318827369865753,319.82613158667164
L4_k3_picard,46,picard_residual,9.790324977431693e-308,0.009372779532276474,0.2669281151639267
L4_k3_picard,46,composition_overflow,1.8495665803299655,3.531882736994188,345.38464293610247
L4_k3_picard,47,picard_residual,9.790324977431693e-308,0.013326063237993234,0.3718125906815132
L4_k3_picard,47,composition_overflow,2.07998255299685,3.6051855707630924,372.63313423680677
L4_k3_picard,48,picard_residual,9.790324977431693e-308,0.01876114003554783,0.5136560524468203
L4_k3_picard,48,composition_overflow,2.2562347043859137,3.958373844471536,401.6733840239773
