replay_kind,schedule_source_mode,replay_mode,step_index,prescribed_h,source_status,replay_status,source_h,replay_h,replay_h_delta,h_sequence_modified,source_t_hi,replay_t_hi,source_width_sum,replay_width_sum,width_reduction_relative,source_reset_width_sum,replay_reset_width_sum,cumulative_reset_reduction_relative,source_immediate_same_state_saving,replay_immediate_same_state_saving,replay_validation_failure_recorded,notes
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,0,0.012500000000000001,accepted,accepted,0.012500000000000001,0.012500000000000001,0,false,0.012500000000000001,0.012500000000000001,0.49371371665576347,0.49371371665576347,0,0.42837736416092054,0.42773824331745913,0.0014919575517564421,0.0014919575517564421,0.0014919575517564421,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,100,0.02102754568454342,accepted,accepted,0.02102754568454342,0.02102754568454342,0,false,3.2128494508309724,3.2128494508309724,0.45255317907091075,0.39488291980786649,0.12743311047210185,0.37244316940953681,0.31808060439222668,0.1459620406074176,0.12263600336640298,0.00043230672786173663,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,101,0.023130300252997765,accepted,accepted,0.023130300252997765,0.023130300252997765,0,false,3.2359797510839701,3.2359797510839701,0.50152056486601304,0.43755990688042934,0.1275334701432862,0.40342538462465916,0.34358478020279992,0.14833128182435526,0.12519761976864544,0.00035940162560325363,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,102,0.025443330278297541,accepted,accepted,0.025443330278297541,0.025443330278297541,0,false,3.2614230813622678,3.2614230813622678,0.55867778450290884,0.48767333839952232,0.12709373465881357,0.43714290090512653,0.37123910673484561,0.15076029836884866,0.12769055907470483,0.0002622921507817854,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,103,0.013993831653063648,accepted,accepted,0.013993831653063648,0.013993831653063648,0,false,3.2754169130153312,3.2754169130153312,0.52780471370216464,0.45559552704063933,0.13681042398244345,0.4554228758672163,0.38620652506677688,0.15198259566702185,0.12887526392376575,0.00010052147268693874,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,104,0.015393214818370015,accepted,accepted,0.015393214818370015,0.015393214818370015,0,false,3.2908101278337014,3.2908101278337014,0.55977678951293797,0.48346831183309957,0.13631947431445743,0.47511955372652542,0.40230825197644438,0.15324837965307272,0.13005429330611767,6.6519523348520666e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,105,0.016932536300207017,accepted,accepted,0.016932536300207017,0.016932536300207017,0,false,3.3077426641339085,3.3077426641339085,0.59534923776503734,0.51456899546339163,0.13568547195071196,0.49608444108569705,0.41940858509180878,0.15456210605210807,0.13121557941501369,2.2867919547906335e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,106,0.018625789930227721,accepted,accepted,0.018625789930227721,0.018625789930227721,0,false,3.3263684540641361,3.3263684540641361,0.6346479066832631,0.54903302029009393,0.13490139255418268,0.51806059374572089,0.43728364667383413,0.1559218130988253,0.13233759036771059,3.1467359380745759e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,107,0.020488368923250497,accepted,accepted,0.020488368923250497,0.020488368923250497,0,false,3.3468568229873865,3.3468568229873865,0.67777109832962323,0.58691461237704101,0.13405187411575878,0.54065335843350759,0.45560073359141789,0.15731452235591711,0.13338484515824817,9.7154040106440425e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,108,0.022537205815575549,accepted,accepted,0.022537205815575549,0.022537205815575549,0,false,3.369394028802962,3.369394028802962,0.72459663747788783,0.62825813343342385,0.13295466617094798,0.563268500162731,0.47386607958402582,0.15872078866983755,0.13430997955418331,0.00017422034450166154,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,109,0.012395463198566553,accepted,accepted,0.012395463198566553,0.012395463198566553,0,false,3.3817894920015288,3.3817894920015288,0.66676573050090648,0.57120208977802811,0.14332416372252121,0.57471236275576565,0.48310040129010062,0.15940489086815968,0.13468556034742168,0.00012070242340136292,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,110,0.013635009518423209,accepted,accepted,0.013635009518423209,0.013635009518423209,0,false,3.395424501519952,3.395424501519952,0.6909577763214847,0.59254213986206938,0.1424336476584136,0.58632164417569832,0.49244661651626209,0.16010841249330623,0.1350149660531301,0.0001526264749527869,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,111,0.014998510470265531,accepted,accepted,0.014998510470265531,0.014998510470265531,0,false,3.4104230119902175,3.4104230119902175,0.71681109286091238,0.61543690398891693,0.14142385613396996,0.59784709687667503,0.50170018638769553,0.16082190745974778,0.13527504251082956,0.00018936667397612047,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,112,0.016498361517292084,accepted,accepted,0.016498361517292084,0.016498361517292084,0,false,3.4269213735075095,3.4269213735075095,0.74415572723817314,0.63976363014148063,0.14028259580038274,0.60895508178392577,0.51058920915720674,0.16153223048661902,0.13543594418817476,0.0002309117672765744,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,113,0.018148197669021295,accepted,accepted,0.018148197669021295,0.018148197669021295,0,false,3.4450695711765307,3.4450695711765307,0.77268772107570016,0.66528577684443557,0.13899786589302152,0.61921451017566143,0.51876456393556636,0.16222156391586978,0.13545929510329391,0.00027691592942139578,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,114,0.019963017435923425,accepted,accepted,0.019963017435923425,0.019963017435923425,0,false,3.4650325886124542,3.4650325886124542,0.80194376643035992,0.69162206826943162,0.13756787293452769,0.62814559205803588,0.52587435316069975,0.16281454521117941,0.13528345245420556,0.00032651670076002087,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,115,0.021959319179515768,accepted,accepted,0.021959319179515768,0.021959319179515768,0,false,3.4869919077919702,3.4869919077919702,0.83127234956272589,0.71827760258628603,0.13592987549252478,0.63644648955397898,0.5327042578363318,0.16300228443454787,0.13456160695119407,0.00037735162696181211,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,116,0.012077625548733673,accepted,accepted,0.012077625548733673,0.012077625548733673,0,false,3.499069533340704,3.499069533340704,0.74715961429228672,0.6377551918772697,0.14642710917752885,0.63981396659345691,0.53551211185975001,0.16301903393737754,0.13404383236413217,0.00021325118190165064,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,117,0.013285388103607042,accepted,accepted,0.013285388103607042,0.013285388103607042,0,false,3.5123549214443113,3.5123549214443113,0.76170878373663919,0.65125647287829436,0.14500595662887056,0.64244657902139679,0.53773236324726081,0.16299287628496884,0.1333987200121258,0.0002370041617998784,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,118,0.014613926913967746,accepted,accepted,0.014613926913967746,0.014613926913967746,0,false,3.5269688483582788,3.5269688483582788,0.77636735407801871,0.6649919096113952,0.14345714548866922,0.64407812715802792,0.53915190289690507,0.16290915626044644,0.13259681846113611,0.00026184871120052113,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,119,0.016075319605364524,accepted,accepted,0.016075319605364524,0.016075319605364524,0,false,3.5430441679636435,3.5430441679636435,0.79080710996088865,0.67869223857618244,0.14177271546060219,0.6443984105580518,0.53952352571226658,0.1627485157124505,0.13160211701944902,0.00028720926865108068,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,120,0.017682851565900978,accepted,accepted,0.017682851565900978,0.017682851565900978,0,false,3.5607270195295446,3.5607270195295446,0.80464376717773978,0.69199904711666083,0.13999327982888182,0.64339490836888791,0.53890117010074179,0.16240995523737506,0.13030214547367913,0.00031207565415334232,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,121,0.019451136722491078,accepted,accepted,0.019451136722491078,0.019451136722491078,0,false,3.5801781562520358,3.5801781562520358,0.81808466735972241,0.7051520860394993,0.13804510196322403,0.64170998654019606,0.53801244128322867,0.16159565447322502,0.12843970662940607,0.00033468180923756089,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,122,0.021396250394740187,accepted,accepted,0.021396250394740187,0.021396250394740187,0,false,3.6015744066467761,3.6015744066467761,0.83135064203416142,0.71867121241565446,0.13553779106106326,0.63789962941431333,0.53550777830980878,0.16051404701162075,0.12616602193961221,0.0003542481599970868,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,123,0.023535875434214207,accepted,accepted,0.023535875434214207,0.023535875434214207,0,false,3.6251102820809904,3.6251102820809904,0.84260669879163641,0.73072556833280622,0.13277977806167035,0.63111367899298387,0.53061287672231161,0.159243581015441,0.12349654135318386,0.0003695142643409076,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,124,0.012944731488817815,accepted,accepted,0.012944731488817815,0.012944731488817815,0,false,3.6380550135698084,3.6380550135698084,0.73910032006107607,0.63379028730803999,0.14248408489977885,0.62646331156042212,0.52718579384622544,0.15847299575598756,0.12192676840366083,0.0001911910484481228,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,125,0.014239204637699598,accepted,accepted,0.014239204637699598,0.014239204637699598,0,false,3.652294218207508,3.652294218207508,0.74326336456378417,0.63884101638218149,0.14049171957087833,0.62056641548038483,0.52276639636617339,0.15759798898962935,0.12014371918850456,0.0002009979645374966,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,126,0.015663125101469558,accepted,accepted,0.015663125101469558,0.015663125101469558,0,false,3.6679573433089776,3.6679573433089776,0.7464677397762961,0.64318633924925428,0.13836016618480196,0.61322037015024899,0.51718774164000492,0.15660378093231722,0.11811670136715498,0.00020943204752430113,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,127,0.017229437611616515,accepted,accepted,0.017229437611616515,0.017229437611616515,0,false,3.6851867809205943,3.6851867809205943,0.74838259477298974,0.64653853203721046,0.13608555763736341,0.60421449265911575,0.51027501435375444,0.1554737257160759,0.11581106650970233,0.00021593206063177928,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,128,0.018952381372778167,accepted,accepted,0.018952381372778167,0.018952381372778167,0,false,3.7041391622933726,3.7041391622933726,0.74862115340141655,0.64855487568760284,0.13366744615638371,0.59333900903699477,0.50185243474950059,0.15418938059707107,0.11318809008430206,0.00021988050344519543,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,129,0.020847619510055985,accepted,accepted,0.020847619510055985,0.020847619510055985,0,false,3.7249867818034286,3.7249867818034286,0.74677001224718431,0.64884183193798639,0.13113566252414438,0.58039754352371375,0.49175309724276595,0.15273056764294524,0.11020506271238338,0.00022063842877264128,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,130,0.022932381461061586,accepted,accepted,0.022932381461061586,0.022932381461061586,0,false,3.7479191632644904,3.7479191632644904,0.7425150298576515,0.64710001437155129,0.12850247018486932,0.5652223710180585,0.47983092986381504,0.15107583410125722,0.10681587446421165,0.00021759979086058214,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,131,0.025225619607167748,accepted,accepted,0.025225619607167748,0.025225619607167748,0,false,3.773144782871658,3.773144782871658,0.73524293948696562,0.6428165619570827,0.12570862304964908,0.54769344980383994,0.46597591131269067,0.1492030597050539,0.10297196536746624,0.00021026464459218883,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,132,0.027748181567884524,accepted,accepted,0.027748181567884524,0.027748181567884524,0,false,3.8008929644395426,3.8008929644395426,0.72446026148684028,0.63548379999409654,0.12281758741346779,0.5277747083150458,0.45014272465892124,0.14709303502619439,0.098621081415787876,0.00019832038681249023,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,133,0.01526149986233649,accepted,accepted,0.01526149986233649,0.01526149986233649,0,false,3.8161544643018792,3.8161544643018792,0.61651112351250204,0.53529596554992964,0.13173348357424317,0.51676593361353695,0.4413871204876833,0.1458664517584583,0.096150697559328965,8.6682047557941751e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,134,0.016787649848570139,accepted,accepted,0.016787649848570139,0.016787649848570139,0,false,3.8329421141504492,3.8329421141504492,0.6106479033501,0.53148465529319111,0.12963812308632883,0.50459356903906849,0.43167674715782178,0.14450604675780376,0.093403784459579101,8.3962120375097063e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,135,0.018466414833427154,accepted,accepted,0.018466414833427154,0.018466414833427154,0,false,3.8514085289838764,3.8514085289838764,0.60339245287939258,0.52649680378519426,0.12743886458514986,0.49119765411535699,0.42095612643158936,0.14300053572175961,0.090353332202907505,7.9472755607122892e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,136,0.02031305631676987,accepted,accepted,0.02031305631676987,0.02031305631676987,0,false,3.8717215853006461,3.8717215853006461,0.59453976362774497,0.52013601665104947,0.12514511480729384,0.47653989235777405,0.40918659263297463,0.14133821911856284,0.086971089501989771,7.3037507440107754e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,137,0.022344361948446859,accepted,accepted,0.022344361948446859,0.022344361948446859,0,false,3.8940659472490928,3.8940659472490928,0.58388255336080053,0.51219979291263817,0.12276914258793957,0.46060658785221364,0.39634842412167276,0.13950769577607131,0.083229110789647676,6.4542081303082451e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,138,0.024578798143291548,accepted,accepted,0.024578798143291548,0.024578798143291548,0,false,3.9186447453923843,3.9186447453923843,0.57121615573259332,0.50248284493749606,0.12032802312278047,0.44341484426284739,0.38244562430792894,0.13749927577701282,0.079101074847152897,5.3960833719989752e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,139,0.027036677957620703,accepted,accepted,0.027036677957620703,0.027036677957620703,0,false,3.9456814233500048,3.9456814233500048,0.55634832827530767,0.49078582340161947,0.11784434596385585,0.4250217664192264,0.36751166047002576,0.13531096638583615,0.074563391520343039,4.1380635561462718e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,140,0.029740345753382778,accepted,accepted,0.029740345753382778,0.029740345753382778,0,false,3.9754217691033875,3.9754217691033875,0.53911522334719741,0.47692731934232724,0.11535178624481233,0.40897746751041242,0.3550617952070429,0.13183042242295867,0.069010540512817173,2.6751706795506493e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,141,0.032714380328721059,accepted,accepted,0.032714380328721059,0.032714380328721059,0,false,4.0081361494321088,4.0081361494321088,0.52396045000284708,0.46440968060899135,0.11365508483232302,0.39608613412792054,0.344674380111051,0.12979942892993454,0.065410494663593152,1.0404828486478464e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,142,0.017992909180796584,accepted,accepted,0.017992909180796584,0.017992909180796584,0,false,4.0261290586129057,4.0261290586129057,0.45300373035149349,0.39883391054834194,0.11957919145857859,0.3895087644637556,0.33913458429582699,0.12932746259838268,0.064178082008087667,1.1013396022139741e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,143,0.019792200098876243,accepted,accepted,0.019792200098876243,0.019792200098876243,0,false,4.0459212587117817,4.0459212587117817,0.44976107654922515,0.39648695930320599,0.11844981707790903,0.3824233599015634,0.33314470605131996,0.12885890093881261,0.062891646672642632,1.691312171329524e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,144,0.021771420108763869,accepted,accepted,0.021771420108763869,0.021771420108763869,0,false,4.0676926788205456,4.0676926788205456,0.44592748097042229,0.39361871226545542,0.11730330813237418,0.37482792130592846,0.32669806324592299,0.12840521029574706,0.061564293702901438,2.3425120687026572e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,145,0.023948562119640259,accepted,accepted,0.023948562119640259,0.023948562119640259,0,false,4.0916412409401861,4.0916412409401861,0.44144010606683104,0.39016691689335936,0.11614982070910718,0.36672969704659686,0.31979541720755789,0.12798058138464713,0.060214435404690764,3.0460455072649692e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,146,0.026343418331604286,accepted,accepted,0.026343418331604286,0.026343418331604286,0,false,4.1179846592717908,4.1179846592717908,0.43624018040320889,0.38607227956151091,0.11500064206678233,0.35814605947933076,0.31244567106173948,0.12760265597792714,0.058866860188461684,3.7817804674621783e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,147,0.028977760164764717,accepted,accepted,0.028977760164764717,0.028977760164764717,0,false,4.1469624194365551,4.1469624194365551,0.43027684395847671,0.38128220827434611,0.11386770255491313,0.34940273349527429,0.30472645769708312,0.12786470028802857,0.057504769046166027,4.5222640091253305e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,148,0.031875536181241192,accepted,accepted,0.031875536181241192,0.031875536181241192,0,false,4.1788379556177961,4.1788379556177961,0.42490451567424814,0.37645046465424281,0.11403515197553818,0.34149083908369771,0.29771420392999215,0.12819270722215809,0.056011678292118741,5.2117348408734157e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,149,0.035063089799365316,accepted,accepted,0.035063089799365316,0.035063089799365316,0,false,4.2139010454171615,4.2139010454171615,0.42095349984229252,0.3731537265945617,0.11355119571553318,0.33466454649579691,0.29166066687139136,0.12849846233994686,0.054404125206613231,5.7592597580981179e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,150,0.019284699389650925,accepted,accepted,0.019284699389650925,0.019284699389650925,0,false,4.2331857448068124,4.2331857448068124,0.37518319982878434,0.33010929891658247,0.12013837755201043,0.3316461418250537,0.28898700724088616,0.12862846632080108,0.05354281217157697,3.6733831351898979e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,151,0.02121316932861602,accepted,accepted,0.02121316932861602,0.02121316932861602,0,false,4.2543989141354288,4.2543989141354288,0.37531855715888829,0.33041156730196852,0.11965033169918302,0.328911768822993,0.28656186728498007,0.12875763518454075,0.052620431049292871,3.9628718320884302e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,152,0.023334486261477626,accepted,accepted,0.023334486261477626,0.023334486261477626,0,false,4.2777334003969063,4.2777334003969063,0.37598184496124376,0.3311881533575366,0.11913791105611629,0.32656874142878334,0.28447839433852951,0.12888663779056977,0.051640432314887831,4.2191579500077085e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,153,0.02566793488762539,accepted,accepted,0.02566793488762539,0.02566793488762539,0,false,4.3034013352845317,4.3034013352845317,0.37731889607971902,0.33256747832063815,0.11860370160106135,0.32474131594974631,0.28284420615528327,0.12901687508387941,0.050608734668157948,4.4175821845680712e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,154,0.028234728376387932,accepted,accepted,0.028234728376387932,0.028234728376387932,0,false,4.3316360636609197,4.3316360636609197,0.37950461943225289,0.33470344832109367,0.11805171483336024,0.32357187973966595,0.28178204051659367,0.12915164091729742,0.049534068312082929,4.5259218835544576e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,155,0.031058201214026727,accepted,accepted,0.031058201214026727,0.031058201214026727,0,false,4.3626942648749463,4.3626942648749463,0.38274844564767657,0.33778026796477978,0.11748755140416797,0.32322302605461573,0.28143139924513794,0.12929656441746251,0.048428073692466128,4.5028301664895642e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,156,0.034164021335429402,accepted,accepted,0.034164021335429402,0.034164021335429402,0,false,4.3968582862103753,4.3968582862103753,0.38730080138653628,0.34201809458677435,0.11691870153030902,0.32388028328251384,0.2819506589843061,0.12946025572551886,0.047305176497282518,4.2960499519610722e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,157,0.037580423468972349,accepted,accepted,0.037580423468972349,0.037580423468972349,0,false,4.4344387096793474,4.4344387096793474,0.39353539234563151,0.34772797463556054,0.11639974091539788,0.32575771767576311,0.28352164953480968,0.12965485036640734,0.046181942748863461,3.8403360292249206e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,158,0.020669232907934793,accepted,accepted,0.020669232907934793,0.020669232907934793,0,false,4.4551079425872819,4.4551079425872819,0.36291316904083487,0.31860019873672435,0.12210350597424709,0.32725467876733483,0.28479269236073484,0.12975211406156481,0.045601483336083652,2.8418640406189637e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,159,0.022736156198728274,accepted,accepted,0.022736156198728274,0.022736156198728274,0,false,4.4778440987860106,4.4778440987860106,0.36806122199778174,0.32329688952111652,0.12162197428376471,0.32927026414019295,0.28650844444499912,0.12986845261249338,0.045000471932404008,2.8790166080113113e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,160,0.025009771818601104,accepted,accepted,0.025009771818601104,0.025009771818601104,0,false,4.5028538706046115,4.5028538706046115,0.37414977300857488,0.32882991572245301,0.12112758193517122,0.33191433882987814,0.28876231865536334,0.13000950885894769,0.044382854574493986,2.8540165246763783e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,161,0.027510749000461215,accepted,accepted,0.027510749000461215,0.027510749000461215,0,false,4.5303646196050726,4.5303646196050726,0.3813597676712156,0.33535799217010365,0.12062566479422598,0.3353173944100869,0.29166492409758704,0.13018254060245293,0.043753358893669374,2.7437727325407121e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,162,0.030261823900507339,accepted,accepted,0.030261823900507339,0.030261823900507339,0,false,4.5606264435055799,4.5606264435055799,0.38990958211095655,0.34307249926395222,0.12012293361304444,0.33963524567754255,0.29534790090489382,0.13039678695389625,0.043117391103013276,2.518686775346918e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,163,0.033288006290558073,accepted,accepted,0.033288006290558073,0.033288006290558073,0,false,4.5939144497961379,4.5939144497961379,0.40006445358904097,0.35220546193732738,0.11962820296170547,0.34505571812028879,0.29996929717894683,0.13066417559156207,0.042480820213015739,2.1409726239773439e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
